,f_1,f_2,R_x
168,23.5175088387837,1229,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48-39*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*49-9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*37-32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57-25*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*0-2-14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65-32*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*12-27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69-19*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
169,23.518131836753764,1225,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*49-9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*37-32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57-25*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*0-2-14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65-32*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*12-27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69-19*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
170,23.519471282389404,1220,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*49-9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*37-32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57-25*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*0-2-14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65-32*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*12-27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
171,23.522835471427754,1215,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*49-9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57-25*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*0-2-14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65-32*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*12-27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
172,23.52981304869248,1211,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*49-9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57-25*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*0-2-14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*12-27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
173,23.5482122554084,1207,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*49-9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57-25*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*2-14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*12-27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
174,23.551316861959226,1201,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57-25*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*2-14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*12-27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
175,23.5525161330516,1194,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57-25*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*12-27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
176,23.564534802224102,1188,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*12-27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
177,23.59333288339036,1183,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-37-65*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
178,23.59565355082885,1182,9-68-1-11-15-42-62-30-63-6-47-53-4-25-27-67-5-54-66-69-0-50-43-20-10-28-56-51-34-57*28-56-8-55-16-1-11-15-30-24-63-6-35-34-45-36-38-3-48*7-46-40-53-47-6-63-21-62-42-49-1-16-10-52-64-58-45-36-54-65-37-67-5-32-18-69-23-0-2*62-26-16-10-28-56-6-47-40-46*9-68-59-10-55-52-64-58-41-25-4-7-40*60-17-43-13-22-45-41-12-40-46*32-39-18-54-36-38-69-23-50-43-20-55-16-26-30-24-21-6-56-51-8-52-64-58-57*18-66-48-3-23-50-2-14-44-60-61-17-9-11-49-1-26-30-24-21*14-44-17-10-8-56-6-47-53-7-4-12*44-60-61-43-13-22-19-54-18-65-37*46-40-12-25-27-41-34-57-35-51-64-52-20-17-50-33-22-19-29-3-38-54-5-37-67*62-21-63-6-35-58-45-36-38-19-66-3-29-69-23-50-17-9-31-1-26-8-51-34-25-12-4-7-40-46*27-67-65-18-19-3-0-50-13-33-58-57-41-35-6*8-28-56-6-63-30-42-15-49-1-59-17-20-33-22-38-54-5-65-39-48-69*67-18-39-48-29-19-36-41-51-8-26-49-42-24*
