,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,9.0,0.7473830014673084,0.0051919012892613,0.7395901982678796,0.7442299982663251,0.7464819276752066,0.7506019618211742,0.7560969042994993,0.6474910355840426,min_accepts,10.0,0.7639602534115429
0,HV,10.0,0.7425954847693392,0.0072780283038744,0.7304495719701332,0.7397364937565869,0.7449068466626392,0.7478089200554076,0.750968113026371,,min_accepts,25.0,0.7652556821955097
0,HV,10.0,0.7161594952458021,0.0393929934141111,0.6425482271058237,0.6916776290831195,0.7379268913379771,0.7410247666550888,0.7467604471112314,,min_accepts,50.0,0.7533631927283317
0,HV,10.0,0.6873077234757666,0.0536008347760544,0.5927289917640061,0.6552122901379627,0.6710639786073431,0.7420946061143681,0.7490783311656857,,min_accepts,100.0,0.7513491775882637
0,HV,10.0,0.7472816239226632,0.005718841481459,0.7376150877653653,0.743766887702112,0.7459849056606026,0.7526635271047277,0.7547031848001597,,Temp,0.0001,0.765852530158196
0,HV,9.0,0.7461790734006253,0.0050268607715568,0.7381880359246598,0.7453326060112502,0.7465479053925297,0.7487757500192505,0.7549824728897561,0.7299670815658318,Temp,0.001,0.7608717326266154
0,HV,10.0,0.7238222924812783,0.0334470185261429,0.6631041372127335,0.7088666866041329,0.7362511162015342,0.7471079693454377,0.7548530059659899,,Temp,0.1,0.7599463476973457
0,HV,9.0,0.7215599337193433,0.0407626791414057,0.6326021676282694,0.7347905305707023,0.7373406125642872,0.7404567399126112,0.7542243818282125,0.3068417529100789,Temp,1.0,0.7561406963027996
0,HV,9.0,0.7193239199615523,0.0364571814988906,0.6401536678337368,0.7289887112491571,0.7364567624520918,0.7390149101473951,0.7444039518756946,0.4919008576516845,Temp,10.0,0.7518906173261999
0,HV,10.0,0.7484711696550657,0.0061934896315596,0.7406495260404513,0.7444289823972297,0.7465986867700453,0.7519637241890317,0.7607180949075845,,Reheating_rate,1.05,0.7653813400542748
0,HV,10.0,0.7443366328396743,0.0042649307106146,0.7382243904254753,0.7419100873383785,0.742890095293953,0.7473282333964882,0.7527233995360524,,Reheating_rate,1.1,0.7608462525095279
0,HV,9.0,0.7443009184202682,0.0083033014581671,0.7296863750695588,0.7380632964834596,0.742933733232606,0.7524245786801291,0.7538378349934705,0.6289404189896722,Reheating_rate,1.5,0.7646222146092645
0,HV,9.0,0.7451067336106924,0.0074645825880056,0.7337278683230777,0.7429651856948509,0.7447888929975774,0.7481353047464532,0.759684656876858,0.679259255474308,Reheating_rate,2.0,0.7641027030519982
0,HV,9.0,0.6814090133127935,0.0497712875364088,0.6080028990989839,0.6449749419213848,0.6838953342423094,0.7323100670773341,0.7430433010754157,0.4016800784732153,Reheating_rate,3.0,0.7499024650109356
0,HV,9.0,0.7284752840002485,0.0372633381520843,0.6478148951580434,0.7381729403213759,0.7436870342749979,0.7492596650029333,0.7572443135379874,0.490521855095589,max_reheating_times,1.0,0.7654428371972353
0,HV,9.0,0.7474688388119958,0.0062098176365003,0.7361301367978661,0.743253310669535,0.747531354024042,0.7517410209075508,0.7569162531851912,0.6409959438664053,max_reheating_times,3.0,0.7605934715334779
0,HV,8.0,0.7460512319333795,0.0060466519961114,0.7386367050658391,0.7415621254254241,0.7451936014991764,0.7520773961217884,0.7532152690115704,"0.6027972642249239, 0.6510084498832938",max_reheating_times,5.0,0.7575907620756795
0,HV,10.0,0.7181910226740321,0.0386295366604172,0.6613497166020272,0.6832523453090544,0.7431201538342134,0.7480164470836708,0.7505834947066071,,max_reheating_times,10.0,0.7569012880182492
0,HV,10.0,0.6913374450770977,0.0487323506842073,0.6242162085645782,0.6488134230756477,0.6862980591431029,0.7361755253814581,0.7536253063285221,,max_reheating_times,25.0,0.7551877723051217
