Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
91,91.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
92,92.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
93,93.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
94,94.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
95,95.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
96,96.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
97,97.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
98,98.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
99,99.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
100,100.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
101,101.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
102,102.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
103,103.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
104,104.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
105,105.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
106,106.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
107,107.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
108,108.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
109,109.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
110,110.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
111,111.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
112,112.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
113,113.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
114,114.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
115,115.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
116,116.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
117,117.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
118,118.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
119,119.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
120,120.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
121,121.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
122,122.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
123,123.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
124,124.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
125,125.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
126,126.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
127,127.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
128,128.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
129,129.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
130,130.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
131,131.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
132,132.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
133,133.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
134,134.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
135,135.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
136,136.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
137,137.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
138,138.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
139,139.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
140,140.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
141,141.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
142,142.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
143,143.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
144,144.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
145,145.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
146,146.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
147,147.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
148,148.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
149,149.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
150,150.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
151,151.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
152,152.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
153,153.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
154,154.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
155,155.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
156,156.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
157,157.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
158,158.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
159,159.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
160,160.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
161,161.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
162,162.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
163,163.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
164,164.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
165,165.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
166,166.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
167,167.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
168,168.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
169,169.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
170,170.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
171,171.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
172,172.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
173,173.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
174,174.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
175,175.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
176,176.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
177,177.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
178,178.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
179,179.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
180,180.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
181,181.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
182,182.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
183,183.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
184,184.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
185,185.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
186,186.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
187,187.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
188,188.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
189,189.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
190,190.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
191,191.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
192,192.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
193,193.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
194,194.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
195,195.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
196,196.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
197,197.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
198,198.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
199,199.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
200,200.0,0.1238703703703703,0.1238703703703703,0.1238703703703703,0.1248703703703703,0.1238703703703703,0.1242407407407407,0.1297962962962963,0.1256111111111111
201,201.0,0.122752037037037,0.122752037037037,0.122752037037037,0.124742037037037,0.122752037037037,0.123489074074074,0.1345446296296296,0.1262161111111111
202,202.0,0.1216550537037037,0.1216550537037037,0.1216550537037037,0.1246161537037037,0.1216550537037037,0.1227517574074074,0.1392023129629629,0.1268095611111111
203,203.0,0.1205882552037037,0.1205882552037037,0.1205882552037037,0.1244937342037036,0.1205882552037037,0.1220347289074074,0.143731834462963,0.1273866816111111
204,204.0,0.1195460635254762,0.1195460635254762,0.1195460635254762,0.1243624288354761,0.1195460635254762,0.1213166750159524,0.1482329902302381,0.1279036518164286
205,205.0,0.1185483446655309,0.1185483446655309,0.1185483446655309,0.1242363440014309,0.1185483446655309,0.1206286883349119,0.1525445576613405,0.1283970313401929
206,206.0,0.1174494243708143,0.1174494243708143,0.1174494243708143,0.1250761254477764,0.1174494243708143,0.1198111225792941,0.1566266437360471,0.1286884107536249
207,207.0,0.1163950014787195,0.1163950014787195,0.1163950014787195,0.125901378222979,0.1173950014787195,0.1190092902960505,0.1605904808195624,0.1279188447465299
208,208.0,0.1153907626173194,0.1153907626173194,0.1153907626173194,0.126704894805815,0.1173807626173194,0.1182288207396045,0.1644123340460288,0.1271008999392742
209,209.0,0.1143302174352409,0.1143302174352409,0.1143302174352409,0.1272581882016641,0.1172913174352409,0.1183634647701167,0.1679611044158398,0.1261352728714158
210,210.0,0.1131903160111593,0.1131903160111593,0.1131903160111593,0.1287525729011642,0.1170957950111593,0.1183806814670482,0.1711936947853195,0.125006307801831
211,211.0,0.1119129828527967,0.1119129828527967,0.1119129828527967,0.129799565594216,0.1166384390718876,0.119123332246461,0.1750362763357734,0.1236634381932721
212,212.0,0.1106152615851037,0.1106152615851037,0.1106152615851037,0.1306148717653818,0.1173171570248998,0.1197834105230997,0.1782075295575873,0.1222312463737203
213,213.0,0.1094015494387186,0.1094015494387186,0.1094015494387186,0.131384706393985,0.118025610833141,0.1194595169967136,0.1810880237200855,0.1218374937399189
214,214.0,0.1081918885392804,0.1081918885392804,0.1081918885392804,0.1319464666285441,0.1185863542056178,0.1190616571912386,0.1844471495566944,0.1213827068000639
215,215.0,0.1070657875389058,0.1070657875389058,0.1070657875389058,0.132451341292117,0.1191441850878161,0.1186686588500907,0.1875938274320116,0.120944624721247
216,216.0,0.1057116932748132,0.1057116932748132,0.1057116932748132,0.1325214094481848,0.1193149000541833,0.1179691520085929,0.1928486702468795,0.1202107884177199
217,217.0,0.1044482918233609,0.1044482918233609,0.1044482918233609,0.1334485800900663,0.1194751951613305,0.1163736909831035,0.1978578938137751,0.1194997644816418
218,218.0,0.1031879014449741,0.1031879014449741,0.1031879014449741,0.1342284429717541,0.1197829255893664,0.1147144237657166,0.20298604265927,0.1187244606789705
219,219.0,0.1019485572119843,0.1019485572119843,0.1019485572119843,0.1348736625163049,0.1199945768865941,0.1130197275934437,0.2081183252788465,0.1181480360888579
220,220.0,0.1007443078102099,0.1007443078102099,0.1007443078102099,0.135395010720015,0.1203588567571433,0.1113135327854731,0.2131655076009148,0.117534168705824
221,221.0,0.0996214764209237,0.0996214764209237,0.0996214764209237,0.1357421023099591,0.1205435030363561,0.1104848640394403,0.2184355015512777,0.1159295998001957
222,222.0,0.0993703211706856,0.0990846068849713,0.0983703211706856,0.135562561592028,0.1204044279673461,0.1101962532320979,0.2228757972256547,0.114135710756531
223,223.0,0.0990312170394032,0.0985535547017408,0.0971321261303123,0.1351512628608832,0.1201481459734935,0.1107867027003305,0.2268925588845909,0.1123044317092456
224,224.0,0.0987797008568013,0.0981145813762818,0.0959995099477104,0.134698845805465,0.1198696168957234,0.1116428586632245,0.2303563956771167,0.1105384907776769
225,225.0,0.0976049224646947,0.0976197340924003,0.0948777252828765,0.1349799026741747,0.119429883507092,0.1124335182540047,0.2343016483436825,0.1087526653810746
226,226.0,0.0964729154932818,0.097124517002113,0.0938206846378273,0.1351867286377326,0.1189352890868663,0.1132005626973145,0.238249531853519,0.1070097705913454
227,227.0,0.0953105362888051,0.096591232675561,0.0927522974356324,0.1358846434607677,0.1182736254174043,0.1137822142283516,0.2421634817961153,0.1052419686973625
228,228.0,0.094130403184741,0.0960269779977616,0.0916823395221537,0.1376419315970246,0.1172973927892911,0.1143931929487698,0.2453488966218049,0.1034788653384533
229,229.0,0.0928659332741353,0.0953235682167814,0.0915415079197007,0.1390288359761012,0.1160982754824908,0.1146248304764353,0.2488595865876096,0.1016574620667456
230,230.0,0.0915746828680015,0.0945388393687339,0.0913747762444487,0.1413725172903016,0.1147473750664417,0.1146046908277828,0.2519488374967997,0.09983828083749
231,231.0,0.0903301068262702,0.0937468069537466,0.0912442661267465,0.1435348022623646,0.1133312431625455,0.1145314020386316,0.255184217064645,0.09809715556505
232,232.0,0.0891398581596352,0.0929559963393801,0.0911475351987329,0.1455118317369337,0.1118701882987762,0.11441088659764,0.2585201370757167,0.0964435665931853
233,233.0,0.0880059832211005,0.0921696447422801,0.0910777494545665,0.1480667354416578,0.110366212125214,0.1134713365263652,0.2619737106013709,0.0948686278874451
234,234.0,0.0876144221924016,0.091382551438994,0.0909988653241788,0.1501694774425222,0.1088032906749907,0.1124071184175458,0.2652788419079371,0.0933454326014298
235,235.0,0.087205643896133,0.0906039223269406,0.0909138422812629,0.1525188411961357,0.1076194924072797,0.111244192224323,0.2680094905100312,0.0918845751578938
236,236.0,0.0867872416936885,0.0898412906536006,0.0908247378229845,0.155454634865585,0.1063962407120438,0.1100056070868772,0.2701959277883112,0.0904943193769093
237,237.0,0.0864541335399343,0.0891529545340604,0.0907851226776869,0.1582361290648163,0.1052462996178853,0.1088008578354538,0.2720914089112344,0.0892330938189284
238,238.0,0.0861119847351108,0.0884859961035897,0.0907380723949792,0.1615046757255984,0.1040746449111014,0.1075492496482577,0.273487807482515,0.0880475689988477
239,239.0,0.0863208780707774,0.0878447403637028,0.0906845941775461,0.1642574413568137,0.1028931117542933,0.1064465411619418,0.2746115191883794,0.0869411739265455
240,240.0,0.0864300043120269,0.0871684812826966,0.0910876330704644,0.1670304271507263,0.1018235403367837,0.1051963327338063,0.2754117021180469,0.0858518789954488
241,241.0,0.086450380395089,0.0864696132746936,0.0913996384629704,0.1701144729976845,0.100704794857148,0.1038303446752311,0.2762403724707815,0.0847903828664018
242,242.0,0.0864174967092458,0.0857628106516887,0.0916535380987574,0.1727052889401528,0.099578018631639,0.1024498099376123,0.2776420464834458,0.0837909905474581
243,243.0,0.0863552365586462,0.0850940768117257,0.0925853342120416,0.1749042371309649,0.0984719410347935,0.1010880438411562,0.2784589012259112,0.0830422291847606
244,244.0,0.0862181010711828,0.0844177977475495,0.0933786662097444,0.1775006012294067,0.0973450893647202,0.0996600116062605,0.2791550057852792,0.0823247269858564
245,245.0,0.0860783867887912,0.0837693553030682,0.0940862887517472,0.1802500593988346,0.0962651514692017,0.0982330915629078,0.2796480094872705,0.0816696572381786
246,246.0,0.0859185407114895,0.0831134793726086,0.0946912238300191,0.1824950113928628,0.0952183054451728,0.0973908433171808,0.2801151984411495,0.0810573974895167
247,247.0,0.0857420775842449,0.0824570457880121,0.0951980024415854,0.1847005950028821,0.0942109096253692,0.0966418631942719,0.2804042679665343,0.0806452383970999
248,248.0,0.0855341506295027,0.081840937768601,0.0956406270399147,0.1868305053063975,0.093237955813707,0.0959520574240094,0.2806722314207437,0.0802915345971238
249,249.0,0.0852524346407986,0.0812037909503039,0.0959446584743444,0.1890715497227201,0.0922570631771419,0.0951875260279202,0.2811366633334696,0.079946313673301
250,250.0,0.0849050417308331,0.0805523813459943,0.0961192164117222,0.1911092578378432,0.09127571981951,0.0945109988579298,0.2815327213744807,0.0799946626216865
251,251.0,0.0845140046678128,0.0799212843519412,0.096187767316476,0.193599025132588,0.0903148141474567,0.0937960111657159,0.2816045153791049,0.0800625778389043
252,252.0,0.0844417656217315,0.0792851456773163,0.0961442139466989,0.1958468585220464,0.0893648050314924,0.0930370529334802,0.2817631480724034,0.0801170101948307
253,253.0,0.0843279404731917,0.0786685790329746,0.0960374274304498,0.1982390764079008,0.0884505822680686,0.0923222508080267,0.2817783929453352,0.0801757506340523
254,254.0,0.0842343916205173,0.0781101909312394,0.0959083759783841,0.2007906552553623,0.0875985683619399,0.0912218388771976,0.2818645435745904,0.0802714354007688
255,255.0,0.084133427903713,0.077248994028536,0.0957454718325421,0.2029526723406051,0.086832914137496,0.0901962952323144,0.2824853674974624,0.0804048570273307
256,256.0,0.0840172104266584,0.0767591160920483,0.0955445471446441,0.2049206948751608,0.0861168103749178,0.0892337456381009,0.2828555230431795,0.0805523524052899
257,257.0,0.0839083917300295,0.0763286922202067,0.0953534264531069,0.2070265143000242,0.0857155838589882,0.0879249611216089,0.2830113297895084,0.0807311005265269
258,258.0,0.0837645449991323,0.0763682486925172,0.0950895370167908,0.208744885021897,0.0853329453051581,0.0866432209848249,0.2831631044224849,0.0808935135571947
259,259.0,0.083998865089146,0.0763877143302832,0.0947486884535502,0.2097906236101561,0.0849556429271783,0.0853845147122865,0.2837207779291633,0.0810131729482361
260,260.0,0.0840094437346388,0.0766182455954989,0.0940518466771468,0.2109967630292486,0.0845289708031773,0.0846073210590804,0.2845411425283256,0.0806462665728833
261,261.0,0.0837181779912183,0.0771740531144321,0.0933526167487995,0.2119925091330992,0.0841579117209936,0.0839098304894763,0.2854229175026652,0.0802719832993157
262,262.0,0.0833884250806391,0.0777049044067116,0.0926258522535333,0.2125784241434225,0.083799260518621,0.0832599767282368,0.2867633759322523,0.0798797809365832
263,263.0,0.0826294700586212,0.0778097759808995,0.0914842345674415,0.2137499224404327,0.0836117110080269,0.082732941004277,0.2884773529336246,0.0795045920066763
264,264.0,0.0818213301949634,0.0778593847386442,0.0903106843373304,0.2149934010682115,0.0835267507358095,0.0822007418017114,0.290201050570414,0.0790866565529154
265,265.0,0.0810370430656404,0.0779218060854678,0.0891707225720699,0.2162300256537029,0.0834690119256347,0.081737594724758,0.2917495431239978,0.0786842528487285
266,266.0,0.0802476971733735,0.0779536530783223,0.088038020947689,0.2175537090440643,0.0834075671069078,0.0812935866494612,0.2932337667598048,0.0782719992403769
267,267.0,0.0794892659826119,0.0778782078681948,0.0869575756784393,0.2188092694769736,0.0832556773856222,0.0809272650703387,0.2948027824047244,0.077879956133095
268,268.0,0.0787538548653568,0.0778045920391895,0.0859243756451037,0.2198551762613832,0.0831205516639926,0.0806179903153964,0.296422975670219,0.0775004835393587
269,269.0,0.0780638025726392,0.0777510101090581,0.0846985217272609,0.2211859199257761,0.0831344797247099,0.0799412610995099,0.2980791269131422,0.0771458779279036
270,270.0,0.0773835935145607,0.0776646098817592,0.0835104906090013,0.2225933233400263,0.083131905930298,0.0792934275433365,0.299637154507703,0.0767854946733147
271,271.0,0.0767034761587569,0.0775407428834185,0.0823602607795177,0.2240545055260228,0.0831049131008698,0.0786693945785335,0.3011589832482041,0.0764077237246764
272,272.0,0.076028198496906,0.0773823686196111,0.0812541852271276,0.2253113304583181,0.0830534060778698,0.0780711018979519,0.3028835917549174,0.0760158174672978
273,273.0,0.0753620072298407,0.0771925174389968,0.0801975439512228,0.2263647112800451,0.0829775827973244,0.0775000541667726,0.3046764357060144,0.0757291474297831
274,274.0,0.0747086627694538,0.0772068185357801,0.0791946060235448,0.2273933033737008,0.0828779094333858,0.0769573566471963,0.3062294832282216,0.0754318599887166
275,275.0,0.0740714555073703,0.077188184933592,0.0782486935358457,0.2282220976996937,0.0827550933664149,0.0764437492515289,0.307831375600831,0.0752393501047233
276,276.0,0.073698096985227,0.0771502148373581,0.0773745623700547,0.2289925911930884,0.0826223702274856,0.0759719546042997,0.309140613105483,0.0750495966770034
277,277.0,0.0733498790771053,0.0770934835950427,0.0765728940932232,0.2294892400366816,0.0824799005329684,0.0755411350238257,0.310611124836705,0.074862342804448
278,278.0,0.0732359536350275,0.0770064283721992,0.0758312854001878,0.229466964394756,0.0823156634375313,0.0751378454154982,0.3123407974475916,0.0746650618972083
279,279.0,0.0731386068351134,0.0769023905081393,0.0751613942442374,0.2294103331348299,0.0821425077448507,0.0747731417458167,0.3140016028540993,0.0744700229329133
