Total_iterations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes
91,91.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
92,92.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
93,93.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
94,94.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
95,95.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
96,96.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
97,97.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
98,98.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
99,99.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
100,100.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
101,101.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
102,102.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
103,103.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
104,104.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
105,105.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
106,106.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
107,107.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
108,108.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
109,109.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
110,110.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
111,111.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
112,112.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
113,113.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
114,114.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
115,115.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
116,116.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
117,117.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
118,118.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
119,119.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
120,120.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
121,121.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
122,122.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
123,123.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
124,124.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
125,125.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
126,126.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
127,127.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
128,128.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
129,129.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
130,130.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
131,131.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
132,132.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
133,133.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
134,134.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
135,135.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
136,136.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
137,137.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
138,138.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
139,139.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
140,140.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
141,141.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
142,142.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
143,143.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
144,144.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
145,145.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
146,146.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
147,147.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
148,148.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
149,149.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
150,150.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
151,151.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
152,152.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
153,153.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
154,154.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
155,155.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
156,156.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
157,157.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
158,158.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
159,159.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
160,160.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
161,161.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
162,162.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
163,163.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
164,164.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
165,165.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
166,166.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
167,167.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
168,168.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
169,169.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
170,170.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
171,171.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
172,172.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
173,173.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
174,174.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
175,175.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
176,176.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
177,177.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
178,178.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
179,179.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
180,180.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
181,181.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
182,182.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
183,183.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
184,184.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
185,185.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
186,186.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
187,187.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
188,188.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
189,189.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
190,190.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
191,191.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
192,192.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
193,193.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
194,194.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
195,195.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
196,196.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
197,197.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
198,198.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
199,199.0,0.1248611111111111,0.1248611111111111,0.1248611111111111,0.1259722222222222,0.1248611111111111,0.1248611111111111,0.1248611111111111,0.1248611111111111
200,200.0,0.1245847222222222,0.1245847222222222,0.1245847222222222,0.1267958333333333,0.1256958333333333,0.1245847222222222,0.1245847222222222,0.1245847222222222
201,201.0,0.1243123472222222,0.1243123472222222,0.1243123472222222,0.1276024583333333,0.1265234583333333,0.1243123472222222,0.1243123472222222,0.1243123472222222
202,202.0,0.1239351973611111,0.1249351973611111,0.1239351973611111,0.1282746184722222,0.1271141973611111,0.1239351973611111,0.1239351973611111,0.1239351973611111
203,203.0,0.123476612532702,0.1253757034417929,0.123476612532702,0.1288281295438131,0.1275040134417929,0.1243857034417929,0.123476612532702,0.123476612532702
204,204.0,0.1229200291527159,0.1257002200618068,0.1239200291527159,0.1291289173037159,0.1277616259618068,0.1247291200618068,0.1229200291527159,0.1229200291527159
205,205.0,0.1222141462434437,0.1257746767585952,0.1250223280616255,0.1291416704479245,0.1277552549095951,0.1256636310919285,0.1222141462434437,0.1222141462434437
206,206.0,0.1215309525869067,0.1258415167756945,0.1261202344050885,0.1291268830883846,0.1277295441710845,0.1265889637990279,0.1215309525869067,0.1215309525869067
207,207.0,0.1208750111943967,0.1259008333809028,0.1272032083762148,0.1290874571490664,0.1268533514889565,0.1283301160216695,0.1208750111943967,0.1208750111943967
208,208.0,0.1201860536893336,0.1258245806211518,0.1281978109084245,0.1289621481832382,0.1259063844202916,0.1305509147988931,0.1201860536893336,0.1201860536893336
209,209.0,0.1194770185107706,0.1256325724660295,0.1291056803730342,0.1287635448359567,0.1249079373271773,0.1324449237512046,0.1194770185107706,0.1201913042250564
210,210.0,0.1187588352796748,0.1253419675402873,0.1299282428839894,0.1291694607473382,0.1238749741848213,0.1340350392807296,0.1187588352796748,0.1201326448034844
211,211.0,0.118040791109801,0.1249679125226255,0.1306669939877365,0.1294749086419263,0.1228224667057618,0.135966701955404,0.118040791109801,0.1200194339669439
212,212.0,0.1173307878308432,0.1245239635606481,0.1313236626080764,0.1296883514306898,0.1217636296925774,0.1381790874927895,0.1173307878308432,0.1198597295535323
213,213.0,0.1164966409943427,0.1249945887540925,0.1317614099149896,0.1296787833008987,0.1205712040766555,0.140479025895032,0.1164966409943427,0.1195217060696462
214,214.0,0.1156024070780134,0.1252452257426718,0.1320410512203444,0.130541313444007,0.1193137736280239,0.1425545337334534,0.1156024070780134,0.1190992880754724
215,215.0,0.1146428882720106,0.1252550692630047,0.1321554518542522,0.1311398090173117,0.1179902642774489,0.1447087875559614,0.1146428882720106,0.1194648414879995
216,216.0,0.1144736021927557,0.1255602214388338,0.1321260524835792,0.1315068097341815,0.1166265796146912,0.1464184308319827,0.1136402688594223,0.1196480348445534
217,217.0,0.1142070698050597,0.1256621982406337,0.1319714810432861,0.1316697029546831,0.1152443279583927,0.1477137796179363,0.112612839035829,0.1209186013441792
218,218.0,0.1139924942504571,0.1257599677674596,0.1326940122429498,0.1308964213453993,0.1139383094035914,0.1488738593255186,0.1116524750196878,0.1221924606449361
219,219.0,0.1137294230037818,0.1257122804108482,0.1330558533637209,0.1299874494045356,0.1126165582282829,0.1496300332949284,0.1114980046063459,0.1237703976875563
220,220.0,0.1134291332744179,0.1255373910076805,0.1331054896922285,0.1289689604859993,0.1112976621339809,0.1504514512857401,0.1120293082724949,0.1251806038474578
221,221.0,0.113173828676885,0.1253608206481307,0.133122201136448,0.127955356606965,0.1100700034424851,0.1511498417271551,0.1126133590578658,0.1265545887040652
222,222.0,0.1129066186890303,0.1251295580764874,0.1336036185648715,0.1269013402473278,0.1093165725541804,0.1512407958060581,0.1130742065778477,0.1278272894841967
223,223.0,0.112680816499215,0.1249008356891271,0.1340534022597395,0.1258709433681949,0.108655627199255,0.1512249025151879,0.1135679143321313,0.1290455581371491
224,224.0,0.1124945393495334,0.1246766866914949,0.1344702177574587,0.1248721079903072,0.1080845282779205,0.1511130055244306,0.1140862592197436,0.1302026551891109
225,225.0,0.112345697507469,0.1244588952345944,0.134853193722767,0.123911666317319,0.107600002136031,0.1509158241736825,0.1146215940784756,0.1312931268296614
226,226.0,0.1122320358606806,0.1242490034789214,0.1359161700635379,0.1229953833954703,0.1071982367570609,0.1506438587124501,0.1144525808483423,0.1323127308835363
227,227.0,0.1121035539584894,0.1240007013242909,0.1373186122169129,0.1220803871312466,0.1068273546708889,0.1502596881587751,0.1141989635181505,0.1332107390212454
228,228.0,0.1120974089690929,0.1240377695173361,0.1387612252180186,0.1214016223259409,0.1061875840840365,0.150645030497298,0.1140489861377005,0.1328203732505764
229,229.0,0.1121190487884053,0.1240841607532584,0.1401431859893706,0.1207774937563138,0.1056211360375661,0.1509776622511117,0.1139114046231222,0.1323659078008518
230,230.0,0.112123811870696,0.1240968121487441,0.1417900734795641,0.1201671124178272,0.1050846760912375,0.1512178614944823,0.113703021869641,0.1318166306278077
231,231.0,0.1119488688745992,0.1243618702106898,0.1434878391105094,0.1193844222270333,0.1044161006502549,0.150997473785986,0.1143803788496658,0.1310230462912616
232,232.0,0.1116519214340619,0.1254867937090299,0.1446931669818251,0.1185161467777442,0.1036732886146408,0.1511477725338077,0.1147754070018138,0.1300555029470764
233,233.0,0.1113483114665575,0.1265745188637654,0.146071111367851,0.1176796993489265,0.1034712637628384,0.1507011183373797,0.1151127329245994,0.1290412439280819
234,234.0,0.110953338499213,0.128276238679218,0.1472390704532739,0.1172442397399571,0.1031957552759302,0.1499429193306532,0.1152417574550505,0.127906680566704
235,235.0,0.1105616902932874,0.12985812523575,0.1482879649089017,0.1172597380506553,0.1029382518836811,0.148991998564812,0.115345440400516,0.1267567906623966
236,236.0,0.1101964313741786,0.1313942650716102,0.1492386927726381,0.1173302941552978,0.1027384891495087,0.14803298157927,0.1154447596095203,0.1256240862879762
237,237.0,0.1098585754023961,0.1328738714605074,0.1500915634250348,0.1174496967134439,0.1025926906349471,0.1470762681658528,0.1155391582636196,0.1245181759341983
238,238.0,0.1093077983888049,0.1347286576109467,0.1508245749758641,0.1173709048000417,0.1018014101945153,0.1458639170578882,0.1168962599235229,0.1232064770484163
239,239.0,0.1086330827556595,0.1362918153320216,0.1515507746694129,0.1171174197917681,0.100908382282233,0.1447921154583121,0.1189215416899667,0.1217848680206261
240,240.0,0.1079070370681925,0.138260626197121,0.15188267130052,0.117270618533479,0.0999861794713541,0.1436439791100385,0.1207168648170426,0.1203320235022522
241,241.0,0.1075793023237844,0.1398382907205586,0.1518560178718036,0.1180761975484815,0.099049406206225,0.1424408054514286,0.1222919194638034,0.1188680604139148
242,242.0,0.1072349097123758,0.1412226064896387,0.1519331980671866,0.1187943338962458,0.0981398924915794,0.14150254492643,0.1237327789463927,0.1174397354701509
243,243.0,0.1077032788156558,0.1425283647390146,0.1522177910218222,0.1188212419637999,0.0973743939829452,0.1409275477641298,0.1242592271332616,0.1161681545793709
244,244.0,0.108089969917643,0.1440923966051958,0.1523578212518506,0.1191340905168042,0.0966131604818041,0.1401883877830312,0.1246068179614906,0.1149173554821803
245,245.0,0.1083704967686595,0.1458455400651457,0.1525513528674402,0.1193095839646108,0.0958487848228252,0.1396452770162293,0.1247457895044899,0.1136831749905993
246,246.0,0.1091411716864406,0.1471544727216845,0.152795808031969,0.1193576054545462,0.0950891544116938,0.1392900842293873,0.1246954809819839,0.1124762224822944
247,247.0,0.1103383296510384,0.1480513367691804,0.1530881213224515,0.1192879639182601,0.0943409820150304,0.1391133216837637,0.1244745089689603,0.111305435671315
248,248.0,0.1114943545451493,0.1487722002358479,0.1531092730621984,0.1194844878614321,0.0936391943019981,0.1391336623628043,0.124159331027888,0.1102074966026816
249,249.0,0.1120450149926771,0.1498809681492842,0.1532121173565483,0.1195938960952332,0.0929853523117473,0.1393364894279774,0.1237608801433031,0.1091852815232291
250,250.0,0.1124564025885811,0.1505918234932114,0.1530401318318573,0.1195913266313909,0.0923511490394281,0.1396875995150226,0.123231361778675,0.1090502051218334
251,251.0,0.1128457055298405,0.1511939430288661,0.1528314964050725,0.119588713885072,0.0917860284354442,0.140069162558743,0.1226799142833115,0.1090050358736502
252,252.0,0.1132112392525071,0.151379679141719,0.1529044624206712,0.1195860883119872,0.0912887334390019,0.1404743176330339,0.1221142450452395,0.1090412347558399
253,253.0,0.1134033667553551,0.1513027648331238,0.1527815920944611,0.1193972400768067,0.0907090958534529,0.1406062499436912,0.1213930743452523,0.1104066160978567
254,254.0,0.1134599190014994,0.1510296913590183,0.1535231548345923,0.1190991824533443,0.090083557929725,0.1406412149692243,0.1205615756527026,0.1116017037998935
255,255.0,0.1133038702444962,0.1508712893188348,0.1541682867679955,0.1186583501407963,0.0893956595553294,0.1405410929720237,0.120474405057523,0.1125870459430011
256,256.0,0.1129629315057922,0.1508247175254342,0.1555710685167242,0.1180981728750004,0.0886640539355295,0.1406281681211688,0.1201686806925093,0.1130822068278414
257,257.0,0.1125906888460145,0.150711336275841,0.1567608408442746,0.1175246275274535,0.0879896483119754,0.1409926809283792,0.1198473661714196,0.113582811094642
258,258.0,0.1117170406657375,0.1505385783572002,0.1580254638067694,0.1169436404468956,0.0873730847703079,0.1418051778193587,0.1195140877421618,0.1140829263915685
259,259.0,0.110794868115612,0.150580239861881,0.1593571724212496,0.1157613486924576,0.0868021959303533,0.1430128648625383,0.1191384337853457,0.1145528763305622
260,260.0,0.1097173175662725,0.1506805238792724,0.1613341789022728,0.1144571046241339,0.0861578423952221,0.1442951457135918,0.1184959948399678,0.1148618920792665
261,261.0,0.108609332324052,0.1509358328875587,0.1630643860233002,0.1131054075716389,0.0855531291702424,0.1457918013278097,0.1178181481764797,0.1151219625189184
262,262.0,0.1074876436519702,0.1509100888518848,0.1649638544399835,0.1117688293998118,0.0849867084788185,0.1470365344825282,0.1175242221126167,0.1153221185823862
263,263.0,0.1063944488510353,0.1508254847309073,0.1667288536237953,0.1104734441449067,0.0844750253458106,0.1483587990939327,0.1172483739203562,0.1154955702892559
264,264.0,0.1055788982894636,0.1508654744077445,0.1684529778584711,0.1091849472571489,0.0839952086220255,0.150392745255707,0.1159247755623567,0.1156049727470826
265,265.0,0.1055726395346802,0.1509296180096282,0.1702228756938104,0.1078221304242753,0.0834568510178283,0.1519550928844703,0.114477946738191,0.1155628456971162
266,266.0,0.1055712574102493,0.1511226611359592,0.1719636531967027,0.1065004373839975,0.0829594159056496,0.1533814162118837,0.1130214338298384,0.1154797249257193
267,267.0,0.1055728182642155,0.1514343901153528,0.1736658338492014,0.1052272845942231,0.0825030554823273,0.1546686364364902,0.111568580659554,0.1153594005986354
268,268.0,0.1055605549216738,0.1518319120408366,0.1755538582548323,0.1039938815628569,0.0820799972489459,0.1556652674094913,0.1101238788974606,0.1151906496639025
269,269.0,0.1055480661809264,0.1523275349722891,0.1773855288746638,0.1028204849030679,0.0816971884414584,0.1565232110424916,0.1087055875246857,0.1149923980604167
270,270.0,0.1055299820085936,0.1528947510339121,0.1790242200944596,0.1017172274515669,0.0813516734750463,0.1573916449207965,0.1073311969761801,0.1147593040394446
271,271.0,0.1055190508328683,0.153544697561907,0.1805108526535813,0.1007005330216756,0.0810491821369217,0.1581512221027819,0.1060152708640086,0.1145091908262554
272,272.0,0.1046822097136146,0.1543379473646708,0.1822139812429377,0.0998489361410892,0.0808722085015208,0.1591009806622325,0.1046208409448728,0.1143228954290613
273,273.0,0.1038352419768674,0.1551689404357241,0.1838051449737698,0.0990513660868601,0.0807223824951701,0.1600284875375555,0.10328084486646,0.1141075916275928
274,274.0,0.1029856554092199,0.1560288038562962,0.1853083637785967,0.0983082238804397,0.0815975003387663,0.1599035890251449,0.1020012195004385,0.1138666442110976
275,275.0,0.1021518990268375,0.1569266136554254,0.1867351677995913,0.0976309990352466,0.0824911621025782,0.1596565997354795,0.1007925628413852,0.1136149958034561
276,276.0,0.1013483417618858,0.1578580273347958,0.1882517094875891,0.0970361676936771,0.0833963839703801,0.1590825618358693,0.0996671233532857,0.1133596845625168
277,277.0,0.1005588266244931,0.1597926741468465,0.1898809832041325,0.0964917474201258,0.0832923713877061,0.1582843855956116,0.0986121217637301,0.1130868898573541
278,278.0,0.0997099352979517,0.1614549974422933,0.1921109206189575,0.0959116345027503,0.083095678752313,0.157205295645453,0.0977900966751866,0.1127214410650944
