Total_iterations,Unnamed: 0.1,Add_vertex,Delete_vertex,Insert_inside_vertex,Delete_inside_vertex
702,702.0,0.4827541419798363,0.2360723870719905,0.1593758871293969,0.1217975838187764
703,703.0,0.4794233932593409,0.2374674035700525,0.161033998384393,0.1220752047862138
704,704.0,0.4763431980702031,0.2387890171425549,0.1625360130770078,0.1223317717102343
705,705.0,0.4735193030111785,0.2400313519463288,0.1638825207165533,0.1225668243259394
706,706.0,0.4722671445431999,0.2408668320818657,0.1644140667177692,0.1224519566571652
707,707.0,0.4722129067732051,0.2413804653620478,0.1643260275010405,0.1220806003637067
708,708.0,0.4722318318356769,0.2413969191872279,0.1636034168204141,0.1227678321566812
709,709.0,0.4732146244758805,0.2411711293663713,0.1624729480028071,0.1231412981549411
710,710.0,0.4753881034753217,0.2407924600162342,0.1610449120614965,0.1227745244469477
711,711.0,0.4781601626895709,0.240352003587411,0.159334133703976,0.1221537000190424
712,712.0,0.4813951501116867,0.2398831462731935,0.1574008546372425,0.1213208489778775
713,713.0,0.4849268335904936,0.2394245542669429,0.1553028427891415,0.1203457693534222
714,714.0,0.4890374206496296,0.2388514924042783,0.1530815928983606,0.1190294940477317
715,715.0,0.4930441014021586,0.2383651607299295,0.1508691221255889,0.1177216157423232
716,716.0,0.4971393354121872,0.2377421128752539,0.1486852888920775,0.1164332628204816
717,717.0,0.5001309210684767,0.2379037506701664,0.1466812819419741,0.115284046319383
718,718.0,0.5031024531138613,0.2378036679072144,0.1449603650124052,0.1141335139665194
719,719.0,0.5063740663661817,0.2380565087835794,0.142602210992878,0.1129672138573613
720,720.0,0.5095426383637004,0.2382965806824145,0.1402436231051495,0.1119171578487359
721,721.0,0.512776817799601,0.2383827452415602,0.1379640742151219,0.1108763627437172
722,722.0,0.515438421055987,0.2387651767814121,0.1357592451289605,0.1100371570336407
723,723.0,0.5173470473783878,0.239112180056915,0.1338189386402738,0.1097218339244238
724,724.0,0.518687079031714,0.2392766653455645,0.1319511852021389,0.1100850704205829
725,725.0,0.5194109303304012,0.2395191786579109,0.1301908696377216,0.1108790213739666
726,726.0,0.5197964444120702,0.239941489712803,0.1285729423320737,0.1116891235430533
727,727.0,0.5201119995124035,0.2404562128740846,0.1270538070469956,0.1123779805665165
728,728.0,0.5205708442237947,0.2407778568518502,0.1256758559741676,0.1129754429501877
729,729.0,0.5212492239537463,0.2408420674493268,0.124434049760399,0.113474658836528
730,730.0,0.5220131520877282,0.2408015527276218,0.1233117390251028,0.1138735561595472
731,731.0,0.5228545105779214,0.2406622601525418,0.1223073100243316,0.1141759192452053
732,732.0,0.5237327453985279,0.2404814843295596,0.1214186348082036,0.1143671354637089
733,733.0,0.5241849656771348,0.2404117808971551,0.1206943131833608,0.1147089402423492
734,734.0,0.5242073636889393,0.2404047462867656,0.1200753059970243,0.1153125840272707
735,735.0,0.5238403914980172,0.240502795928127,0.1195695296461891,0.1160872829276664
736,736.0,0.5233012464671118,0.240684711283891,0.1191760147385142,0.1168380275104829
737,737.0,0.5226064340441454,0.2409469711808146,0.1188873249624177,0.1175592698126222
738,738.0,0.5219094903800964,0.241148465374825,0.118695722678364,0.1182463215667146
739,739.0,0.5211662281726998,0.2413377760422186,0.1185951274887564,0.1189008682963252
740,740.0,0.520289813504657,0.2416135139437697,0.118951226998077,0.1191454455534964
741,741.0,0.5191593098173409,0.2422065566559001,0.1193466684311624,0.1192874650955966
742,742.0,0.5175331399316866,0.2429295668711796,0.1198537206833778,0.1196835725137561
743,743.0,0.5161438036710465,0.243407339994564,0.1204079003259444,0.1200409560084451
744,744.0,0.5145673733234191,0.2439340219248623,0.1209929755236986,0.12050562922802
745,745.0,0.513101345617316,0.2444804737329062,0.1215748559214518,0.1208433247283261
746,746.0,0.5118783075205853,0.2449157573278995,0.1221467143761359,0.1210592207753794
747,747.0,0.5108965559115507,0.2452416596137167,0.1227025242536029,0.1211592602211298
748,748.0,0.5101519518307893,0.2454609821369548,0.1232370432063247,0.1211500228259313
749,749.0,0.5096381970259483,0.2455774117641308,0.1237457897228263,0.1210386014870948
750,750.0,0.509313453972611,0.2456026062898042,0.1242298213281591,0.1208541184094258
751,751.0,0.5091692778471824,0.2455413592676429,0.1246858909771952,0.1206034719079795
752,752.0,0.5090770616630025,0.245398933921981,0.1251113752575789,0.1204126291574377
753,753.0,0.5090327897633474,0.2452365935090208,0.1255206544554543,0.1202099622721775
754,754.0,0.5090321104387614,0.245057952939622,0.1259112562870935,0.1199986803345232
755,755.0,0.5090706712249833,0.2448664286351223,0.1262811424708036,0.1197817576690909
756,756.0,0.5091441625030702,0.2446652242120768,0.1266286857095405,0.1195619275753126
757,757.0,0.5095261340888323,0.2444573197265706,0.1269526448654142,0.119063901319183
758,758.0,0.5099538830576095,0.2442546916389322,0.1272475133505267,0.1185439119529317
759,759.0,0.5104180840872581,0.2440382532201921,0.1275121512533713,0.1180315114391785
760,760.0,0.5110522786732232,0.243940510926609,0.1277465456427567,0.1172606647574111
761,761.0,0.5116314096149293,0.2438169102375722,0.1280649761055236,0.116486704041975
762,762.0,0.5119986098108029,0.2439389782672227,0.128344272618124,0.1157181393038504
763,763.0,0.5124109414940624,0.2440430732123832,0.1285848808466159,0.1149611044469384
764,764.0,0.5128623948407877,0.2441289664414319,0.1287876068767126,0.1142210318410678
765,765.0,0.5133006407121404,0.2442140826083237,0.1289651872777087,0.1135200894018272
766,766.0,0.5137226173969445,0.2442976482576053,0.1291183608085042,0.1128613735369461
767,767.0,0.5141721896544398,0.2443615611817575,0.129236422018953,0.1122298271448498
768,768.0,0.5146445871465752,0.2444062156708794,0.129321080293537,0.1116281168890085
769,769.0,0.5151352195634282,0.2444321849529091,0.1293742252959812,0.1110583701876817
770,770.0,0.5156397061604748,0.244440196953692,0.129397889635446,0.1105222072503873
771,771.0,0.5160872336936903,0.2444721365323838,0.1294147266286896,0.1100259031452365
772,772.0,0.5165640499781817,0.244473500808322,0.1293992165164524,0.1095632326970441
773,773.0,0.5169364346530154,0.244445485272276,0.1293536900060803,0.1092643900686285
774,774.0,0.5172760820909448,0.2444155796318989,0.1292957344688885,0.1090126038082681
775,775.0,0.5176545849744423,0.24430538497755,0.1292286066715942,0.1088114233764138
776,776.0,0.517999728840271,0.2441950304359997,0.1291526042403837,0.108652636483346
777,777.0,0.5180296897899629,0.2442173813979778,0.1291872677057019,0.1085656611063577
778,778.0,0.5181497059587645,0.2441198906048661,0.1292150801047758,0.108515323331594
779,779.0,0.5183210494108025,0.2439724694390965,0.1292265107102151,0.1084799704398863
780,780.0,0.5184247775784058,0.2437778584179361,0.1292224635088202,0.1085749004948384
781,781.0,0.5185281478070862,0.2435682999926396,0.1292185349421007,0.1086850172581738
782,782.0,0.5185388318659414,0.2433649134873677,0.1292098917610047,0.1088863628856866
783,783.0,0.5185276353669815,0.2431691155751706,0.1291970918587807,0.1091061571990675
784,784.0,0.5188951308516941,0.2426439354346707,0.1290335090321988,0.1094274246814368
785,785.0,0.5192844323464959,0.2420966495794959,0.1288670041237897,0.1097519139502188
786,786.0,0.5196411626126431,0.2415551416567123,0.1287185278734719,0.1100851678571729
787,787.0,0.5198828955483094,0.2411691420826667,0.1285536421597221,0.1103943202093021
788,788.0,0.5201720609888512,0.2407589599993861,0.1283837031544095,0.1106852758573535
789,789.0,0.5204667614366225,0.2403598964111813,0.1282115697792846,0.110961772372912
790,790.0,0.5207362236591498,0.239986951316548,0.1280452434111404,0.1112315816131621
791,791.0,0.5209817198581754,0.2396378338481496,0.1278888916505281,0.1114915546431472
792,792.0,0.5212296707505382,0.2393071414960185,0.1277307254764284,0.1117324622770152
793,793.0,0.5213325055104854,0.2389829807022547,0.1275654156862967,0.1121190981009636
794,794.0,0.5214688412087163,0.2386663027029012,0.1273941030326109,0.1124707530557719
795,795.0,0.5216484955233481,0.2383373589824439,0.1272225451667197,0.1127916003274886
796,796.0,0.5218736633760493,0.2379947185794406,0.1270548174743364,0.113076800570174
797,797.0,0.521938110763804,0.2376707994168142,0.1268928764727516,0.1134982133466305
798,798.0,0.5219710835505192,0.2373571396197734,0.1267954277895927,0.1138763490401151
799,799.0,0.5219738983341002,0.2370543234797881,0.1267616570392273,0.1142101211468847
800,800.0,0.5219480344546568,0.2367627965794867,0.1267901417118661,0.1144990272539907
801,801.0,0.5219608933352025,0.2364828744011385,0.1268131375555904,0.114743094708069
802,802.0,0.521986443363056,0.2362233513349614,0.12683963891015,0.1149505663918329
803,803.0,0.5220250028719259,0.2359841125372299,0.1268686951293308,0.1151221894615137
804,804.0,0.5220766840174356,0.2357648678967809,0.126899433128331,0.115259014957453
805,805.0,0.5221172697647644,0.2355739515569094,0.1269354479054878,0.1153733307728388
806,806.0,0.5221208865916561,0.2354191536885304,0.1269858725484244,0.1154740871713895
807,807.0,0.5221151147060266,0.2352905679693618,0.1270397430022442,0.1155545743223679
808,808.0,0.522100950697984,0.2351868590416743,0.1270961759813206,0.1156160142790216
809,809.0,0.5220793754198502,0.2351065763155965,0.1271543509033372,0.1156596973612165
810,810.0,0.5220513457514157,0.2350481799982284,0.1272135118247799,0.1156869624255765
811,811.0,0.5220177874283947,0.2350100654118726,0.1272729685364916,0.1156991786232415
812,812.0,0.522019323998814,0.2349994155513665,0.1273422514177146,0.1156390090321052
813,813.0,0.5220431590844465,0.2349968134007876,0.1274003914244516,0.1155596360903145
814,814.0,0.5220871274092646,0.235000647599261,0.1274526707013037,0.1154595542901709
815,815.0,0.5221270463787441,0.2350181378380267,0.1275031033625559,0.1153517124206734
816,816.0,0.522162921738724,0.2350477436106679,0.1275513697431556,0.1152379649074525
817,817.0,0.5221706551106021,0.235096736937326,0.1276015936229899,0.1151310143290821
818,818.0,0.5221057001998878,0.2351548378520223,0.1276548908890305,0.1150845710590594
819,819.0,0.5220615310164656,0.2352119840858785,0.1277009704166186,0.1150255144810374
820,820.0,0.522038185262317,0.235267090705412,0.1277397887147096,0.1149549353175613
821,821.0,0.5220354499544271,0.2353192157322705,0.1277713862864778,0.1148739480268246
822,822.0,0.5219088493616236,0.235460965121803,0.1278205116799406,0.1148096738366327
823,823.0,0.5217433075583224,0.235662523065015,0.1278558423173651,0.1147383270592974
824,824.0,0.5215625121905193,0.2359130596338153,0.1278735880808554,0.1146508400948099
825,825.0,0.5213680206114291,0.2361433080384186,0.1279403783370355,0.1145482930131167
826,826.0,0.5211988467555456,0.2363615783341758,0.1279998994829805,0.114439675427298
827,827.0,0.5209983545418146,0.2365635289142487,0.128045158712388,0.1143929578315485
828,828.0,0.5208054032795699,0.2367577910662943,0.1280865405691977,0.1143502650849379
829,829.0,0.5206211683862854,0.2369431910115947,0.1281240189721014,0.1143116216300184
830,830.0,0.5204750003469595,0.237108871050491,0.1281472895650199,0.1142688390375295
831,831.0,0.5203020885004708,0.2373192208866123,0.1281566424561803,0.1142220481567365
832,832.0,0.5201477736973145,0.2375153640190198,0.1281561910609339,0.1141806712227317
833,833.0,0.5200528757708449,0.2376818142805649,0.1281390093473698,0.1141263006012204
834,834.0,0.5199889573214935,0.2378282664494374,0.1281156036625557,0.1140671725665133
835,835.0,0.5198909174297157,0.2380188273199453,0.1280865649317781,0.1140036903185606
836,836.0,0.5191840136436879,0.2385872914761613,0.128062969286975,0.1141657255931755
837,837.0,0.5183539519802433,0.2392950778293111,0.1280276681049363,0.1143233020855091
838,838.0,0.51754713500728,0.2399796668622074,0.12799161891347,0.1144815792170424
839,839.0,0.5167598344160077,0.2406270419070562,0.1279651360153125,0.1146479876616235
840,840.0,0.5159704678950532,0.2412970348022173,0.1279285820395561,0.1148039152631733
841,841.0,0.515183994757518,0.2419853952513224,0.1278824530909061,0.1149481569002534
842,842.0,0.5144400003219937,0.2426353880061487,0.12783710095862,0.1150875107132376
843,843.0,0.513525489341184,0.2434468666900399,0.1277963191173806,0.1152313248513954
844,844.0,0.5125535716663387,0.2442047587324414,0.1277535648500022,0.1154881047512176
845,845.0,0.5118882808958338,0.2446486703867315,0.1277149020414392,0.1157481466759954
846,846.0,0.5112062299061886,0.2450161704421699,0.1276769868108266,0.116100612840815
847,847.0,0.5106177228418904,0.2453089748538735,0.1276400297941667,0.1164332725100693
848,848.0,0.5100866816853957,0.245556870583894,0.1276053566336389,0.1167510910970713
849,849.0,0.5092647681595869,0.2462005142317442,0.1274409677931175,0.1170937498155514
850,850.0,0.508357842701636,0.2467565973425798,0.1272718814215525,0.1176136785342318
851,851.0,0.507574802289949,0.2472257641185856,0.1270997479316823,0.1180996856597832
852,852.0,0.5068559867832002,0.2476487492193621,0.1269339403090117,0.1185613236884261
853,853.0,0.5061788518226531,0.2480342659697495,0.1267788140463773,0.1190080681612202
854,854.0,0.5055902897475821,0.2483663885214654,0.126628525264075,0.1194147964668777
855,855.0,0.5050663498692113,0.2486546275763521,0.1264870901048915,0.1197919324495453
856,856.0,0.5046412703595622,0.2488730354216152,0.1263538936551098,0.1201318005637131
857,857.0,0.5043122155289306,0.2490242437046121,0.1262293537001561,0.1204341870663014
858,858.0,0.5039474165564665,0.249111332639165,0.1261137613376149,0.1208274894667538
859,859.0,0.5036965214800677,0.2491296400368023,0.1260040449913659,0.1211697934917642
860,860.0,0.5033280833928361,0.2491852418889207,0.1259003853234506,0.1215862893947928
861,861.0,0.5030111670676437,0.24921185874108,0.1258070081344412,0.1219699660568352
862,862.0,0.5026187894915387,0.2492121229247544,0.1258488189483373,0.1223202686353697
863,863.0,0.5022749205653734,0.2491886670649557,0.1258993808567093,0.1226370315129618
864,864.0,0.5019781481134153,0.2490420569083027,0.1259573131310259,0.1230224818472562
865,865.0,0.5016062320902309,0.248987667224033,0.1260250155320762,0.12338108515366
866,866.0,0.5012788543234539,0.2489180390087883,0.1260974895150623,0.1237056171526956
867,867.0,0.5009948347651113,0.2488353923978186,0.1261735331819608,0.1239962396551094
868,868.0,0.5007526777899431,0.2487418556968062,0.1262520291277114,0.1242534373855395
869,869.0,0.5005829419417067,0.2486152108575229,0.1263309370639613,0.1244709101368092
870,870.0,0.5004121458370855,0.2484485972768831,0.1264045988687543,0.1247346580172772
871,871.0,0.5003048423885554,0.248268349147981,0.1264733361485661,0.1249534723148975
872,872.0,0.5002307553649926,0.2480859657402653,0.1265411206497634,0.1251421582449788
873,873.0,0.5000958798190388,0.2478801879684025,0.1266063991198918,0.125417533092667
874,874.0,0.4999279903605833,0.2477664535558414,0.1266641744452511,0.1256413816383244
875,875.0,0.4998480009634137,0.2476229393524041,0.1267141994731651,0.1258148602110173
876,876.0,0.499793748348087,0.247483479319279,0.1267615562502008,0.1259612160824335
877,877.0,0.4996427194348612,0.2473490626397659,0.126806038033676,0.1262021798916972
878,878.0,0.4996106897237522,0.247124375299145,0.1268474875051118,0.1264174474719913
879,879.0,0.4995995411301209,0.2469072296984718,0.1268857934009978,0.1266074357704099
880,880.0,0.4996072970281559,0.2466990431197581,0.1269208870199301,0.1267727728321563
881,881.0,0.4996612934390141,0.246479939255533,0.1269518229024991,0.1269069444029542
882,882.0,0.4997587438440219,0.2462514920472243,0.126978633166743,0.1270111309420113
883,883.0,0.4998684523289325,0.2460355186840729,0.1270022708971887,0.1270937580898064
884,884.0,0.4999880960009065,0.2458329315151945,0.1270228169699117,0.1271561555139878
885,885.0,0.5001154849045177,0.2456444177928507,0.1270403750899569,0.1271997222126751
886,886.0,0.5002485706275664,0.2454704553096114,0.1270550684713918,0.1272259055914308
887,887.0,0.5003854526308785,0.2453113285663985,0.1270670366542629,0.1272361821484605
888,888.0,0.5005243824663944,0.2451671452566415,0.127076432476598,0.1272320398003666
889,889.0,0.5006637660525385,0.2450378528700925,0.1270834192162272,0.1272149618611422
890,890.0,0.5008021641783866,0.244923255238296,0.127088167914025,0.1271864126692928
891,891.0,0.5009382914087099,0.2448230288620949,0.1270908548871964,0.1271478248419992
892,892.0,0.5010710135607576,0.2447367388796915,0.1270916594384724,0.1271005881210789
893,893.0,0.5011993439208366,0.2446638545515302,0.1270907617645297,0.1270460397631038
894,894.0,0.5013224383645432,0.2446037641554684,0.1270883410646298,0.126985456415359
895,895.0,0.5012536606382891,0.244576613239145,0.127093498435605,0.1270762276869612
896,896.0,0.5011802217470426,0.2445606377305499,0.1270973923681441,0.1271617481542636
897,897.0,0.5011033221962152,0.2445548798439963,0.1271001102667654,0.1272416876930233
898,898.0,0.5010240770472734,0.2445583753961455,0.1271017425558743,0.127315805000707
899,899.0,0.5010378529341595,0.2444758244649643,0.1271023814735311,0.1273839411273452
900,900.0,0.5010503043340444,0.2444015628684749,0.1271021199677044,0.1274460128297763
901,901.0,0.5010614391816296,0.2443355042891729,0.1271010506958008,0.1275020058333967
902,902.0,0.5010712777836691,0.2442774890111328,0.1270992651271469,0.1275519680780512
903,903.0,0.501079851378697,0.2442272928570086,0.1270968527471045,0.1275960030171898
904,904.0,0.5010872007314644,0.2441846358759501,0.1270939003606128,0.1276342630319727
905,905.0,0.5010933747726695,0.2441491907204612,0.1270904914921815,0.1276669430146878
906,906.0,0.5010984292930564,0.2441205906595399,0.1270867058786891,0.1276942741687146
907,907.0,0.5011024256995031,0.2440984371843386,0.1270826190507764,0.1277165180653816
908,908.0,0.5011054298393394,0.2440823071710375,0.1270783019981648,0.1277339609914583
909,909.0,0.5011075108978277,0.2440717595735793,0.1270738209138501,0.1277469086147428
910,910.0,0.501108740372518,0.2440663416263545,0.1270692370118459,0.1277556809892815
911,911.0,0.5011091911270432,0.2440655945438119,0.1270646064129411,0.1277606079162037
912,912.0,0.5011089365258746,0.2440690587103087,0.1270599800928148,0.1277620246710017
913,913.0,0.5011080496505932,0.2440762783592761,0.1270554038867905,0.12776026810334
914,914.0,0.5011066025973632,0.2440868057459773,0.1270509185455182,0.1277556731111412
915,915.0,0.5010002024167148,0.2441334431893436,0.1270608048501804,0.127805549543761
916,916.0,0.5008944255172136,0.2441821987793604,0.1270707062603166,0.1278526694431094
917,917.0,0.5007902673397399,0.2442323731454623,0.127080522251278,0.1278968372635199
918,918.0,0.5006886075938655,0.2442833226663799,0.1270901632050724,0.1279379065346823
919,919.0,0.5005902130338894,0.2443344603314224,0.1270995502158786,0.1279757764188097
920,920.0,0.5004957410868215,0.2443852559495269,0.1271086148078874,0.1280103881557645
921,921.0,0.5004057442108415,0.2444352357692061,0.1271172985770584,0.1280417214428942
922,922.0,0.5003206748676006,0.2444839815721059,0.1271255527679837,0.1280697907923101
923,923.0,0.500308276442001,0.2443604195085237,0.1272294743644133,0.1281018296850621
924,924.0,0.5043982259246758,0.2389462494503923,0.1276185990920496,0.1290369255328826
925,925.0,0.5029028645943616,0.2374134465984101,0.1286690977348993,0.1310145910723292
926,926.0,0.501324241391872,0.2361732933328084,0.1296390460073775,0.1328634192679422
927,927.0,0.4997452922658612,0.235003043874664,0.1305856229932086,0.1346660408662664
928,928.0,0.4981818392999413,0.2339074103378125,0.1315017000511989,0.1364090503110475
929,929.0,0.4966479674077626,0.2323343319099377,0.1323811664035525,0.1386365342787474
930,930.0,0.4951560572008726,0.2308472838644207,0.1332188884573096,0.1407777704773974
931,931.0,0.4937168316128114,0.2294525336434808,0.1340106634217923,0.1428199713219158
932,932.0,0.4923394144375767,0.2281547989668697,0.1347531682562832,0.1447526183392708
933,933.0,0.4910313990056382,0.2275129111824761,0.1348883493698809,0.146567340442005
934,934.0,0.4897989252969857,0.2269677044789224,0.1349755873235389,0.1482577829005533
935,935.0,0.4886467638763771,0.22651496281516,0.1350188040537146,0.1498194692547486
936,936.0,0.4873267397874262,0.2258897978891,0.1350190732688667,0.1517643890546075
937,937.0,0.4860834324236824,0.2255474241216518,0.1349514243620971,0.153417719092569
938,938.0,0.4848846994682486,0.2254756509881732,0.1348281984702162,0.1548114510733622
939,939.0,0.4837376379094151,0.2251953223037881,0.1346559691004375,0.1564110706863594
940,940.0,0.4826479865703717,0.2251612092763261,0.1344410765678794,0.157749727585423
941,941.0,0.4816202421810014,0.2249353292305802,0.1341896067333811,0.1592548218550375
942,942.0,0.4803830415778242,0.225758221029244,0.1332480290473005,0.1606107083456315
943,943.0,0.4792161859047362,0.2267788664819778,0.1322877920496784,0.1617171555636077
944,944.0,0.4780409289220789,0.2279975486491121,0.1313312264425078,0.1626302959863013
945,945.0,0.4773005165112891,0.2290055555358141,0.1303769886072731,0.1633169393456239
946,946.0,0.4766243034788608,0.2301517235339364,0.1294339776361017,0.1637899953511011
947,947.0,0.4758725116012999,0.2310819571183658,0.1285100904432679,0.1645354408370664
948,948.0,0.4752277526130753,0.2321104684366101,0.1276065378997233,0.1650552410505912
949,949.0,0.4746877543994712,0.2332210114495098,0.1267295023277653,0.1653617318232537
950,950.0,0.474207930375129,0.2341076749976131,0.1258897034184639,0.1657946912087941
951,951.0,0.4737858915752697,0.2347761818179436,0.1250914255659477,0.166346501040839
952,952.0,0.473418933952533,0.2355197373813854,0.1243381174720933,0.1667232111939882
953,953.0,0.4731040985172547,0.2363286300161631,0.1236324417592465,0.1669348297073357
954,954.0,0.4727518911176115,0.2372196184701764,0.1229875885573316,0.1670409018548803
955,955.0,0.4724899663833466,0.2381435951785534,0.1223877256308057,0.166978712807294
956,956.0,0.4723140690559803,0.2388354904349414,0.121833589568646,0.1670168509404321
957,957.0,0.4721780240812884,0.2393151586132624,0.1213308098119547,0.1671760074934943
958,958.0,0.4720965143660582,0.2397374872780013,0.1208850477585212,0.1672809505974192
959,959.0,0.4718563429229373,0.2403413744812563,0.1204896538531486,0.1673126287426577
960,960.0,0.4715600571497219,0.2409681595613744,0.1201370493660791,0.1673347339228245
961,961.0,0.4712088392982981,0.2416131667297256,0.1198257723939124,0.1673522215780638
962,962.0,0.4708044660918929,0.242271893510249,0.1195541111394061,0.167369529258452
963,963.0,0.4704336148288747,0.2427241278105065,0.1193250141242769,0.1675172432363418
964,964.0,0.4699678494313009,0.2433282021335417,0.1191362222607238,0.1675677261744336
965,965.0,0.4694533673193994,0.2438482827080653,0.1189804389397235,0.1677179110328119
966,966.0,0.468974118746431,0.2441772804669559,0.1188600253136717,0.1679885754729414
967,967.0,0.4685308332204269,0.2445315225023473,0.1187723787374315,0.1681652655397944
968,968.0,0.4681238226139943,0.2447055824351888,0.1187148366328061,0.1684557583180109
969,969.0,0.4676264370586778,0.2449080848151826,0.1186847088716393,0.1687807692545003
970,970.0,0.4670870018330219,0.2452496337530387,0.1186745603625143,0.1689888040514252
971,971.0,0.4667184658493253,0.2449730080498552,0.1197308469092382,0.1685776791915814
972,972.0,0.4663875882351299,0.2447275747375501,0.1207962380815032,0.1680885989458169
973,973.0,0.4659699982239526,0.2445170096078956,0.1218589410472569,0.167654051120895
974,974.0,0.4655892093681566,0.2443441561302233,0.122908375248214,0.1671582592534062
975,975.0,0.4652449165403289,0.2442110842282243,0.1239351567686281,0.1666088424628189
976,976.0,0.4648627185976829,0.2439286564897516,0.1249265555953575,0.1662820693172082
977,977.0,0.4645162131860523,0.2436930022873649,0.1258800557956382,0.1659107287309448
978,978.0,0.4642048962171903,0.2433363081766703,0.1267897122854814,0.1656690833206581
979,979.0,0.4639279723808183,0.2428668420114834,0.1276506180531872,0.1655545675545112
980,980.0,0.4636843918669391,0.2424572951180144,0.1284588492457366,0.16539946376931
981,981.0,0.4634728859739316,0.2421098429576455,0.1292114059214641,0.1652058651469589
982,982.0,0.4632920013575057,0.2418257209311334,0.1299061494947283,0.1649761282166327
983,983.0,0.4631401327136379,0.2416053094931816,0.130541737828778,0.1647128199644026
984,984.0,0.4630155537249178,0.241448219171841,0.1311175588608976,0.1644186682423438
985,985.0,0.4629164461341327,0.2412018595045846,0.1316336635701662,0.1642480307911167
986,986.0,0.4628409268412489,0.2408705897454959,0.1320906990237024,0.1641977843895528
987,987.0,0.4627914627657147,0.2405537305620005,0.1324920370706988,0.1641627696015862
988,988.0,0.4627659430265503,0.240253009488374,0.1328392340713392,0.1641418134137366
989,989.0,0.4627622283875104,0.2399698199243657,0.133134232160253,0.164133719527871
990,990.0,0.462778175484973,0.2397052406146539,0.1333793012477236,0.1641372826526496
991,991.0,0.4628072688586855,0.239512734114439,0.1335747886352068,0.1641052083916689
992,992.0,0.4628475912067556,0.2393907590941345,0.1337235417485614,0.1640381079505486
993,993.0,0.4628973119386529,0.2393371357913195,0.1338285942492599,0.1639369580207678
994,994.0,0.4629546965718812,0.2392082894383869,0.1338931169551634,0.1639438970345685
995,995.0,0.4630181142372899,0.2391452351410118,0.13392037230235,0.1639162783193483
996,996.0,0.4630860434067296,0.2391455748400807,0.1339136724490807,0.1638547093041091
997,997.0,0.4629314662070698,0.2392369244805267,0.1338854874179297,0.1639461218944738
998,998.0,0.4627809563233239,0.239385224352181,0.1338298801174889,0.1640039392070062
999,999.0,0.4626353465940515,0.2394550365944201,0.1337500160833485,0.1641596007281799
1000,1000.0,0.462495343360838,0.2395768884711398,0.1336489897590899,0.1642787784089322
1001,1001.0,0.4621811521277412,0.239890066277246,0.1335345474064942,0.1643942341885185
1002,1002.0,0.4618058064296165,0.2403549690753517,0.1334000317163535,0.1644391927786781
1003,1003.0,0.4613736887357696,0.2408395859336816,0.1332483159878636,0.1645384093426851
1004,1004.0,0.4609556702153351,0.2413568640846309,0.1330866848895673,0.1646007808104666
1005,1005.0,0.4604880426658357,0.2418833314948748,0.132913112875872,0.1647155129634174
1006,1006.0,0.4600398353053764,0.2424320359615147,0.1327344805208539,0.164793648212255
1007,1007.0,0.4596133642965738,0.2429981773313367,0.1325529682361533,0.1648354901359361
1008,1008.0,0.4590885501299838,0.2435772022434313,0.1323705694551583,0.1649636781714266
1009,1009.0,0.4585268368434449,0.2441471951990486,0.1321846814550499,0.1651412865024565
1010,1010.0,0.4579325071002484,0.2447088603250028,0.1319970708487331,0.1653615617260156
1011,1011.0,0.4574274900016054,0.2451413574562689,0.1318093536774397,0.1656217988646859
1012,1012.0,0.4569560212528074,0.2455759486570734,0.1316270980175002,0.165840932072619
1013,1013.0,0.4565753496422905,0.2458819642547542,0.1314473769995267,0.1660953091034287
1014,1014.0,0.4562843267470354,0.2461717804534413,0.1312713209111429,0.1662725718883804
1015,1015.0,0.4560273884471602,0.2464625277030211,0.1311038369244423,0.1664062469253764
1016,1016.0,0.4558058456900147,0.2467200300795156,0.1309468176810683,0.1665273065494014
1017,1017.0,0.4555582907543312,0.246928056900178,0.130796868403824,0.1667167839416668
1018,1018.0,0.4553438756424299,0.2471047575840464,0.1306583082346369,0.1668930585388868
1019,1019.0,0.4551614305230517,0.2472514977379613,0.1305313838643933,0.1670556878745936
1020,1020.0,0.454950849446708,0.2473532074434098,0.1305247300682392,0.167171213041643
1021,1021.0,0.4548235947775254,0.2474120816482973,0.1305237163687204,0.167240607205457
1022,1022.0,0.4547242918147379,0.2474464219022042,0.1305322832751907,0.1672970030078671
1023,1023.0,0.454651138417334,0.2474583381976896,0.1305493870579868,0.1673411363269897
1024,1024.0,0.4546609278169317,0.2474661834804994,0.1305789967494507,0.1672938919531182
1025,1025.0,0.4546924588510705,0.2474556796575004,0.1306150712797786,0.1672367902116505
1026,1026.0,0.4547432420459553,0.2474287666775032,0.1306566034197808,0.1671713878567608
1027,1027.0,0.4548108443535624,0.2473873545860077,0.1307026320870899,0.1670991689733401
1028,1028.0,0.4548929078395436,0.2473333074150787,0.130752247342302,0.1670215374030759
1029,1029.0,0.4549871657512016,0.2472684291443687,0.1308045943740748,0.166939810730355
1030,1030.0,0.4550914560668522,0.2471944516665631,0.1308588765344344,0.1668552157321504
1031,1031.0,0.4552037326429397,0.2471130246771494,0.1309143574889186,0.1667688851909924
1032,1032.0,0.4553220740876594,0.2470257073971826,0.1309703625485701,0.166681855966588
1033,1033.0,0.455444690499701,0.2469339620285176,0.1310262792522756,0.166595068219506
1034,1034.0,0.4555699282182118,0.246839148833711,0.1310815572685926,0.1665093656794848
