,R_x,f_1,f_2,Generation,Rank
33,3-11*6-14-7-5-2-1-0*4-3-5-7-9-10-12-13*9-13*11-10-9-6-14-8*2-1-3-4*,10.80722114764668,108.0,72,0.0
53,0-1-2-5-7-14-6-9*4-1-2*4-3-5-7-9-10-11*9-13-12-10*11-3-1*8-14-7-5*,10.834300451321727,107.0,66,0.0
54,10-12-13-9*4-1-2*8-14-5*0-1-2-5-7-14-6-9*11-3-1*4-3-5-7-9-10-11*,10.836234687298518,106.0,153,0.0
55,0-1-2-5-7-14-6-9*4-1-2*4-3-5-7-9-10-11*9-13-12-10*11-3-1*8-14-7*,10.85364281108962,105.0,80,0.0
56,8-14-5*10-12-13-9*11-3*0-1-2-5-7-14-6-9*2-1-3-4*11-10-9-7-5-3-4*,10.872985170857511,104.0,151,0.0
57,11-3-1*0-1-2-5-7-14-6-9*4-1*10-12-13-9*7-14-8*11-10-9-7-5-3-4*,10.892327530625405,103.0,51,0.0
26,4-3-5-7-9-10-12-13*8-14-6-9-10-11*1-3*11-3*2-1-4*0-1-2-5-7-14-6*,10.905222437137333,102.0,103,0.0
33,4-3-5-7-9-10-12-13*9-6-14-7-5-2-1-0*9-10-11*8-14-5*4-3-1-2*11-3*,10.93036750483559,101.0,137,0.0
28,4-3-5-7-9-10-12-13*8-14-6-9-10-11*1-3*11-3*1-4*0-1-2-5-7-14-6*,10.943907156673117,100.0,124,0.0
47,0-1-2-5-7-14-6-9*7-14-8*12-13-9*2-1-3-11*4-3-5-7-9-10-11*10-12*,10.974210186976144,99.0,154,0.0
48,0-1-2-5-7-14-6-9*5-14-8*12-13-9*1-3-11*4-3-5-7-9-10-11*10-12*,10.985170857511283,98.0,104,0.0
49,0-1-2-5-7-14-6-9*7-14-8*12-13-9*1-3-11*4-3-5-7-9-10-11*10-12*,11.002578981302385,97.0,129,0.0
37,4-3-5-7-9-10-12-13*9-6-14-7-5-2-1-0*9-10-11*8-14*4-3-1*11-3*,11.038684719535784,96.0,131,0.0
50,0-1-2-5-7-14-6-9*14-8*12-13-9*1-3-11*4-3-5-7-9-10-11*10-12*,11.041263700838169,95.0,90,0.0
51,0-1-2-5-7-14-6-9*5-14-8*12-13-9*2-1-3-4*4-3-5-7-9-10-11*10-12*,11.066408768536428,94.0,88,0.0
52,0-1-2-5-7-14-6-9*7-14-8*12-13-9*2-1-3-4*4-3-5-7-9-10-11*10-12*,11.081237911025145,93.0,77,0.0
53,0-1-2-5-7-14-6-9*5-14-8*12-13-9*1-3-4*4-3-5-7-9-10-11*10-12*,11.111540941328176,92.0,86,0.0
54,0-1-2-5-7-14-6-9*14-8*12-13-9*2-1-3-4*4-3-5-7-9-10-11*10-12*,11.119922630560929,91.0,96,0.0
55,0-1-2-5-7-14-6-9*14-8*12-13-9*1-3-4*4-3-5-7-9-10-11*10-12*,11.165054803352676,89.0,79,0.0
56,0-1-2-5-7-14-6-9*5-14-8*12-10*1-3*4-3-5-7-9-10-11*12-13-9*,11.191489361702128,88.0,94,0.0
57,0-1-2-5-7-14-6-9*7-14-8*12-13-9*1-3*4-3-5-7-9-10-11*10-12*,11.206318504190843,87.0,94,0.0
58,0-1-2-5-7-14-6-9*14-8*12-13-9*1-3*4-3-5-7-9-10-11*10-12*,11.245003223726629,85.0,76,0.0
47,9-6-14-7-5-2-1-0*14-8*3-1*9-10-11*7-5*4-3-5-7-9-10-12-13*,11.352030947775628,84.0,59,0.0
42,13-12-10-9-7-5-3-4*8-14*9-10-11*9-6-14-5-2-1-0*14-7*1-3*,11.429400386847195,83.0,118,0.0
49,10-11*9-6-14-7-5-2-1-0*1-2*4-3-5-7-9-10-12-13*5-14-8*3-1*,11.480980012894909,82.0,55,0.0
50,9-6-14-7-5-2-1-0*4-3-5-7-9-10-12-13*10-11*7-14-8*3-1*7-5*,11.495809155383624,81.0,71,0.0
51,10-11*3-1*5-14*0-1-2-5-7-14-6-9*14-8*13-12-10-9-7-5-3-4*,11.527401676337847,80.0,99,0.0
52,9-6-14-7-5-2-1-0*4-3-5-7-9-10-12-13*10-11*14-8*3-1*7-5*,11.534493874919407,79.0,48,0.0
46,10-11*9-6-14-5-2-1-0*1-3*13-12-10-9-7-5-3-4*8-14*14-7*,11.61766602192134,78.0,66,0.0
54,4-3-5-7-9-10-12*12-13*0-1-2-5-7-14-6-9*10-11*3-1*8-14*,11.695680206318505,77.0,84,0.0
47,9-6-14-5-3-4*8-14*10-11*3-1*12-10-9-7-5-2-1-0*12-13*,11.803997421018698,76.0,87,0.0
59,4-3-5-14-6-9*14-8*12-13*11-10*14-7*0-1-2-5-7-9-10-12*,12.01418439716312,75.0,41,0.0
56,6-14-7-5-2-1-0*4-3-5-7-9-10-12-13*10-11*7-14-8*3-1*7-5*,12.206318504190843,74.0,85,0.0
58,10-11*12-13*5-14-6-9*0-1-2-5-7-9-10-12*8-14*4-3-5*,12.252740167633783,73.0,117,0.0
58,6-14-7-5-2-1-0*3-1*10-11*14-8*4-3-5-7-9-10-12-13*7-5*,12.338491295938104,72.0,55,0.0
60,4-3-5-7-9-10-12*12-13*0-1-2-5-7-14-6*10-11*3-1*8-14*,12.4996776273372,70.0,86,0.0
61,10-11*14-7*4-3-5-7-9-10-12*12-13*8-14*0-1-2-5-7-14-6*,12.74468085106383,69.0,35,0.0
59,14-8*0-1-2-5-7-14-6-9*9-10-12-13*1-3*5-3-4*10-11*,12.900709219858156,67.0,131,0.0
63,4-3-1*6-14-7*10-11*12-13*8-14-7*0-1-2-5-7-9-10-12*,13.118633139909736,66.0,86,0.0
64,4-3-5*0-1-2-5-7-9-10-12*6-14-7*10-11*12-13*14-8*,13.121856866537716,65.0,55,0.0
75,9-10-12*12-13*14-8*0-1-2-5-7-14-6-9*4-3-5*10-11*,13.306898774983882,64.0,57,0.0
76,12-13*10-11*0-1-2-5-7-14-6-9*14-8*9-10-12*4-3-1*,13.493874919406837,63.0,88,0.0
