Total_iterations,Unnamed: 0.1,Add_vertex,Delete_vertex,Insert_inside_vertex,Delete_inside_vertex
1282,1282.0,0.1022739245556598,0.2091521837786171,0.1930409840042506,0.4955329076614726
1283,1283.0,0.1024150577265443,0.2036883743520046,0.197641159074799,0.4962554088466522
1284,1284.0,0.1031650795018246,0.1981016977250525,0.2017932904473187,0.4969399323258043
1285,1285.0,0.1037856113056325,0.1918443447452573,0.2146197594678555,0.4897502844812548
1286,1286.0,0.104399398788486,0.1855562320689059,0.2276194942102839,0.4824248749323243
1287,1287.0,0.1050733635792696,0.1793795058229825,0.240301873134617,0.475245257463131
1288,1288.0,0.1057906398845915,0.1737618876234129,0.2527164586919531,0.4677310138000426
1289,1289.0,0.1065746211688005,0.16841840917848,0.2648167559813791,0.4601902136713405
1290,1290.0,0.1074694982919468,0.1656501245875904,0.2740615321808109,0.4528188449396521
1291,1291.0,0.1084453695696183,0.163417092021477,0.2823667934616476,0.4457707449472572
1292,1292.0,0.1094907855201617,0.1626328476222975,0.2886936072451173,0.4391827596124237
1293,1293.0,0.1105602832151318,0.162170578310793,0.2941936954926087,0.4330754429814667
1294,1294.0,0.1116008648785063,0.1620283489472893,0.2990092971437526,0.4273614890304521
1295,1295.0,0.1127022474026496,0.1617690540001332,0.3034763286041131,0.4220523699931044
1296,1296.0,0.113875812980049,0.1619087110679239,0.3070261284400991,0.4171893475119284
1297,1297.0,0.1165643957078719,0.1618135456980921,0.3089813673903365,0.4126406912036998
1298,1298.0,0.1193337170379428,0.1621332038939807,0.3100475514829505,0.4084855275851263
1299,1299.0,0.1220123094210729,0.1623581681386103,0.3108484256394044,0.4047810968009128
1300,1300.0,0.1246638543296273,0.1626725368190016,0.3111232435644191,0.4015403652869523
1301,1301.0,0.1271878042652959,0.1630632692611296,0.3111335060321699,0.3986154204414049
1302,1302.0,0.1294644825716753,0.1634270971379621,0.311128151241688,0.3959802690486749
1303,1303.0,0.1313946541968992,0.1643252590725663,0.3105048201054926,0.3937752666250422
1304,1304.0,0.133219873395463,0.1654424026480335,0.309366508383834,0.3919712155726699
1305,1305.0,0.1348285784862604,0.1666249919805328,0.307875057122513,0.3906713724106941
1306,1306.0,0.1364524796313787,0.1679928692736303,0.3060904611700664,0.389464189924925
1307,1307.0,0.1380285308411,0.1695118785611965,0.3039030110466166,0.3885565795510872
1308,1308.0,0.1394023166505944,0.1711104441934031,0.3015227314374727,0.3879645077185302
1309,1309.0,0.1406907208946825,0.1724611500735651,0.2991871338256365,0.3876609952061162
1310,1310.0,0.1419733547412437,0.1737445903755809,0.2965311724541966,0.387750882428979
1311,1311.0,0.1430022956181462,0.1750388879098819,0.2939122721930363,0.3880465442789358
1312,1312.0,0.1437754467229071,0.1765169937153667,0.2912838435276648,0.3884237160340616
1313,1313.0,0.1446162826695184,0.1776980703720949,0.2886946344810058,0.388991012477381
1314,1314.0,0.1452554630655025,0.1789327563736289,0.2861018338825272,0.3897099466783414
1315,1315.0,0.1455203319897247,0.1805152086113524,0.2834607172139333,0.3905037421849896
1316,1316.0,0.145779762473641,0.1821856453115029,0.2810052084651494,0.3910293837497066
1317,1317.0,0.1457774151998809,0.1838630950748515,0.278752894823647,0.3916065949016206
1318,1318.0,0.1455177835218097,0.1855445690318974,0.2766470683039179,0.3922905791423751
1319,1319.0,0.1451334983837879,0.1869490977879005,0.2748067167702357,0.3931106870580759
1320,1320.0,0.1450712038187124,0.188062695493614,0.2728912570454402,0.3939748436422334
1321,1321.0,0.1450173819725779,0.1890292696799053,0.2708914092284092,0.3950619391191076
1322,1322.0,0.1449981316465474,0.1896880831970891,0.2691439401152403,0.3961698450411232
1323,1323.0,0.1449638178571149,0.1902935421988709,0.2674772291433027,0.3972654108007115
1324,1324.0,0.1450799475256038,0.1906337497315082,0.2659379868206949,0.3983483159221932
1325,1325.0,0.1452558580877876,0.190842346380632,0.2645482199170433,0.3993535756145372
1326,1326.0,0.1452903994652266,0.1915991739485315,0.2628843071588913,0.4002261194273508
1327,1327.0,0.1453773671278046,0.1922923606629429,0.2613004004111785,0.4010298717980741
1328,1328.0,0.1455497177661586,0.1929694146877546,0.2597117923190727,0.4017690752270142
1329,1329.0,0.1458628005248369,0.1935346273822949,0.2581231954207858,0.4024793766720826
1330,1330.0,0.1460809854726825,0.1940528630404543,0.2565392362898377,0.4033269151970258
1331,1331.0,0.1462639311010381,0.1943175666904339,0.255313037495426,0.4041054647131021
1332,1332.0,0.1464473003142819,0.1944825356777408,0.2542204673609737,0.4048496966470038
1333,1333.0,0.1465807689913356,0.1947497217501415,0.2532197164141612,0.405449792844362
1334,1334.0,0.1466899325529767,0.1950920336471136,0.2522018170772087,0.4060162167227013
1335,1335.0,0.1466736959338032,0.1953559310982746,0.2514166805530234,0.406553692414899
1336,1336.0,0.1466837432070941,0.1955240834884321,0.250775319292291,0.4070168540121832
1337,1337.0,0.1467482429943836,0.1957328691355297,0.2499983737599193,0.4075205141101676
1338,1338.0,0.1468327518263818,0.1958955920832119,0.2494205102034546,0.407851145886952
1339,1339.0,0.146885735074452,0.1960424830334971,0.2489170021167965,0.4081547797752548
1340,1340.0,0.1469268837429517,0.1962033966360157,0.2484193648288645,0.4084503547921684
1341,1341.0,0.1469210289061988,0.1964384256610679,0.2479936877807514,0.4086468576519821
1342,1342.0,0.1469449970924037,0.1966788370565328,0.2476724782564939,0.4087036875945699
1343,1343.0,0.1470114938999569,0.1969237270182499,0.2473232193076706,0.4087415597741228
1344,1344.0,0.1468212444937735,0.1970858670296393,0.2472120548771617,0.4088808335994257
1345,1345.0,0.1465964400785622,0.1972434433517397,0.2471083264525541,0.4090517901171442
1346,1346.0,0.1460795878312949,0.1975521784034324,0.2470662069905461,0.4093020267747267
1347,1347.0,0.145614755789039,0.1978800319560782,0.2470592275488142,0.4094459847060688
1348,1348.0,0.1452377090085969,0.1982463606329387,0.2468763718519693,0.4096395585064952
1349,1349.0,0.1450928305855582,0.1987404987798052,0.2464227959232411,0.4097438747113957
1350,1350.0,0.1450995121571709,0.1992345922126357,0.2457497026030491,0.4099161930271445
1351,1351.0,0.144832063041186,0.1996426637302798,0.2455782230868847,0.4099470501416498
1352,1352.0,0.1445595838263386,0.1999803576454365,0.2454881042476031,0.4099719542806221
1353,1353.0,0.1445096835929847,0.1999076884679568,0.2456393954914759,0.4099432324475829
1354,1354.0,0.1441014297531252,0.1999888266903527,0.245993455561676,0.4099162879948463
1355,1355.0,0.1439187645868693,0.1995896579771272,0.246538856245209,0.4099527211907947
1356,1356.0,0.1439448387287424,0.198725276652432,0.2473150184137596,0.4100148662050661
1357,1357.0,0.144199139588616,0.197450479069141,0.248163457811134,0.4101869235311091
1358,1358.0,0.1445633661879469,0.1962957100387694,0.2487872979635812,0.4103536258097026
1359,1359.0,0.1451038159624658,0.1945742270495596,0.2497442866460375,0.4105776703419371
1360,1360.0,0.1455837376758527,0.1928680593208031,0.2507750941518917,0.4107731088514527
1361,1361.0,0.1460710035580554,0.1914450729401154,0.2513937110879931,0.4110902124138361
1362,1362.0,0.1468566259003901,0.1897239503742395,0.2518019592097445,0.4116174645156259
1363,1363.0,0.1477371160512925,0.1871611365452675,0.252774919012576,0.412326828390864
1364,1364.0,0.1486157016058242,0.1845465802387582,0.253875862422847,0.4129618557325705
1365,1365.0,0.1494961567382378,0.1820542169833163,0.254846995117902,0.4136026311605439
1366,1366.0,0.1507395063890073,0.1796020123467936,0.2553131214574675,0.4143453598067316
1367,1367.0,0.1511870571495956,0.1772695006826787,0.2562896734641872,0.4152537687035387
1368,1368.0,0.1518531752311894,0.1750338878368821,0.2565616444192103,0.4165512925127183
1369,1369.0,0.1525282961545979,0.1729644788486201,0.2566081095273486,0.4178991154694333
1370,1370.0,0.1532888527266988,0.1710934911627106,0.2565442669363169,0.4190733891742737
1371,1371.0,0.1542985289241895,0.1693917726531199,0.2573444304535999,0.4189652679690907
1372,1372.0,0.1554299103806581,0.1677768540423795,0.2580335871683834,0.4187596484085789
1373,1373.0,0.1563838054456698,0.1663535373620842,0.2586998935874932,0.4185627636047528
1374,1374.0,0.1573477448797627,0.1651655909416829,0.2592611440839411,0.4182255200946133
1375,1375.0,0.1581013635165091,0.1642791412416291,0.2597219173837943,0.4178975778580674
1376,1376.0,0.1578059271269377,0.1638152182935618,0.260160023852274,0.4182188307272265
1377,1377.0,0.1573522658132615,0.1636086843230103,0.2603838668327545,0.4186551830309737
1378,1378.0,0.1571665153562782,0.1636237824668216,0.2600889940370855,0.4191207081398146
1379,1379.0,0.1569034433028825,0.1637530477624677,0.2597183106260941,0.4196251983085557
1380,1380.0,0.1565225505947794,0.1639690254059099,0.2594089803809731,0.4200994436183375
1381,1381.0,0.1562212870552101,0.1641786176472757,0.2589552292641963,0.4206448660333179
1382,1382.0,0.1558877849361321,0.1644867674019836,0.2585126526682132,0.4211127949936711
1383,1383.0,0.155209325308005,0.1652509076684415,0.2579904566670755,0.421549310356478
1384,1384.0,0.1544618229750509,0.1661538110670408,0.2572964222126906,0.4220879437452177
1385,1385.0,0.1537712719081185,0.1670144422789283,0.2567465819500818,0.4224677038628713
1386,1386.0,0.1530565939134164,0.1680489891297853,0.2561722223560318,0.4227221946007664
1387,1387.0,0.1522291134824638,0.1691093843878811,0.2557064345117762,0.4229550676178787
1388,1388.0,0.1513930726020301,0.170056943890126,0.255319465061282,0.4232305184465617
1389,1389.0,0.1506912528688749,0.1710529240884596,0.2549596333684388,0.4232961896742265
1390,1390.0,0.1500446535692652,0.1721960165433172,0.2543972550675403,0.4233620748198772
1391,1391.0,0.1495614513723122,0.1732812106285813,0.2539257219204933,0.4232316160786132
1392,1392.0,0.147051807633074,0.1742979615846763,0.2548613251503778,0.4237889056318718
1393,1393.0,0.1447436318593792,0.175260954769823,0.2549123601763908,0.425083053194407
1394,1394.0,0.1425122701363665,0.1761942935033308,0.2550196454361239,0.4262737909241789
1395,1395.0,0.1403600012869629,0.1771112292199027,0.2536681244907398,0.4288606450023946
1396,1396.0,0.1383034219718425,0.1781444052985804,0.2523591147492906,0.4311930579802865
1397,1397.0,0.136455698123432,0.1791719233498208,0.256049553348409,0.4283228251783382
1398,1398.0,0.1347652292469742,0.180109461049657,0.2596974708040962,0.4254278388992726
1399,1399.0,0.1333207366908802,0.1811243820195686,0.2633152716673311,0.4222396096222202
1400,1400.0,0.1320095755649288,0.1822150379007499,0.2670384373486124,0.418736949185709
1401,1401.0,0.1309726139298397,0.1834277993075184,0.2706352362121248,0.4149643505505171
1402,1402.0,0.1300130560956525,0.1847269827397907,0.2740170812507141,0.4112428799138428
1403,1403.0,0.1292315232983818,0.1859405614001572,0.2771553196307682,0.407672595670693
1404,1404.0,0.1285524462660559,0.1871126102387781,0.2801314866055798,0.4042034568895863
1405,1405.0,0.1280334346772459,0.1882069273442981,0.2828748611590583,0.4008847768193979
1406,1406.0,0.1276674651792615,0.1890793066844583,0.2853808799572895,0.3978723481789908
1407,1407.0,0.1273045506916641,0.1898684850413437,0.2877256675703215,0.3951012966966709
1408,1408.0,0.1270649121822236,0.1904825228336137,0.2899027760044065,0.3925497889797563
1409,1409.0,0.1268388923058611,0.1909576617407866,0.291880913060918,0.3903225328924344
1410,1410.0,0.1268032754530368,0.1912281382023227,0.2936488472620747,0.3883197390825659
1411,1411.0,0.1267702491629972,0.1913916839655191,0.2952815751163452,0.3865564917551386
1412,1412.0,0.1266247831520883,0.1915684466788841,0.2967056646048535,0.3851011055641742
1413,1413.0,0.1265068566123229,0.1916553755268044,0.297929215662964,0.3839085521979087
1414,1414.0,0.1264556354184656,0.1915436103096665,0.2990091476598623,0.3829916066120056
1415,1415.0,0.1264045028331372,0.1914754154360311,0.2997210839584738,0.382398997772358
1416,1416.0,0.1263169841651303,0.1915512390340002,0.300360750209171,0.3817710265916986
1417,1417.0,0.1263210732941708,0.1918411324261497,0.3008034125856668,0.3810343816940128
1418,1418.0,0.1266117938575573,0.1913122040687121,0.3011594869723801,0.3809165151013505
1419,1419.0,0.1271757205460058,0.1910072922325024,0.3012661295668638,0.380550857654628
1420,1420.0,0.1279464778569438,0.1909420635328867,0.3012707988857067,0.3798406597244628
1421,1421.0,0.1287363636463566,0.1908010752615372,0.3011842774560943,0.3792782836360121
1422,1422.0,0.1295072780640579,0.1906241425509487,0.3010096703996231,0.3788589089853704
1423,1423.0,0.1302326217202905,0.1904870306523946,0.3006715767848938,0.3786087708424214
1424,1424.0,0.1308995024501078,0.1903546289407904,0.3002265621343277,0.3785193064747744
1425,1425.0,0.1314684332446559,0.1902905115299209,0.2995302194755999,0.3787108357498235
1426,1426.0,0.1319611009493654,0.1901370479039639,0.2988091787760748,0.3790926723705961
1427,1427.0,0.13239780854058,0.18999844718833,0.2981044415634827,0.3794993027076075
1428,1428.0,0.1327797356913468,0.1899040073374969,0.2972661878184056,0.3800500691527509
1429,1429.0,0.1330789266707001,0.1897007678964838,0.2965242766396924,0.3806960287931239
1430,1430.0,0.1333119323799498,0.1895721829626486,0.2957860339252308,0.3813298507321709
1431,1431.0,0.1335720691446781,0.1893263254586612,0.2950816943974743,0.3820199109991865
1432,1432.0,0.1342499074591775,0.1892571073889866,0.2943810454894831,0.3821119396623528
1433,1433.0,0.1349356140430936,0.1889877945713763,0.2938343901158287,0.3822422012697016
1434,1434.0,0.1356375617223829,0.188539454792955,0.2934473533972327,0.3823756300874295
1435,1435.0,0.1363034251702392,0.1881059657447315,0.2930917543347266,0.3824988547503027
1436,1436.0,0.1370934440150619,0.1875048590708023,0.2927415073647604,0.3826601895493756
1437,1437.0,0.1378147016032305,0.1868495422178518,0.2924880878480109,0.382847668330907
1438,1438.0,0.1386337926871744,0.1860136582707688,0.2923980264156802,0.3829545226263768
1439,1439.0,0.1394567709968244,0.1852182743780164,0.2922859649167451,0.3830389897084143
1440,1440.0,0.1403246301004188,0.1843597139929349,0.2922529750719062,0.3830626808347402
1441,1441.0,0.1411869184464828,0.1832649572609318,0.2923847192801658,0.3831634050124197
1442,1442.0,0.1420567062392323,0.1821993721686818,0.2925530512531896,0.3831908703388965
1443,1443.0,0.1428931275223191,0.1812509141936168,0.2926391918447761,0.3832167664392881
1444,1444.0,0.1435636787630266,0.1804719888961013,0.2927236488969462,0.3832406834439261
1445,1445.0,0.1441688423225589,0.1798925320821542,0.2924918765659457,0.3834467490293414
1446,1446.0,0.1447187002368542,0.1794767998315213,0.2922568398089763,0.3835476601226484
1447,1447.0,0.145129266777814,0.1792645280504594,0.2919924874826748,0.3836137176890521
1448,1448.0,0.1454768133216663,0.1791308390041431,0.2916831065464098,0.3837092411277809
1449,1449.0,0.1457742927709746,0.1789416494255066,0.2913948959606958,0.3838891618428231
1450,1450.0,0.1463077493664999,0.1793580384282058,0.2911920445794628,0.3831421676258316
1451,1451.0,0.146769342640728,0.1798707476147817,0.2909082479831191,0.3824516617613711
1452,1452.0,0.1470515549198663,0.1804751156893919,0.2905984918333447,0.3818748375573971
1453,1453.0,0.1473486753062856,0.1808628873081761,0.2902990142347663,0.3814894231507719
1454,1454.0,0.1486845443145359,0.1795312104487844,0.2901848643992435,0.3815993808374362
1455,1455.0,0.1510034332652666,0.1790551505921034,0.290097650425201,0.3798437657174289
1456,1456.0,0.1533914241119046,0.1782050686491764,0.2901927567580634,0.3782107504808555
1457,1457.0,0.1593382613460064,0.1736501675155125,0.2903509142538173,0.3766606568846637
1458,1458.0,0.1651038303656706,0.1690762734874352,0.2905470657236982,0.3752728304231958
1459,1459.0,0.1708912141595166,0.1641867300559632,0.2909324268902251,0.3739896288942949
1460,1460.0,0.1763068612252548,0.1593542029251792,0.2914018657984405,0.3729370700511252
1461,1461.0,0.1814840496532378,0.1546861376084102,0.2918613606595971,0.3719684520787546
1462,1462.0,0.1861943158802873,0.1503861694903846,0.292384855586822,0.3710346590425059
1463,1463.0,0.1908833697559317,0.1458562950732443,0.2931414365579965,0.3701188986128272
1464,1464.0,0.1953718004213422,0.1417748713929388,0.2935291684345464,0.3693241597511724
1465,1465.0,0.1931695972508617,0.1378845789279179,0.3008168099464291,0.3681290138747911
1466,1466.0,0.1909789723824155,0.1344077368784506,0.30778059089487,0.3668326998442637
1467,1467.0,0.1887290058634516,0.1312469892254963,0.3143600943659686,0.3656639105450834
1468,1468.0,0.1851348419257716,0.1283099921340308,0.3219589935265143,0.3645961724136832
1469,1469.0,0.1814061396714467,0.1256118134116106,0.3293189066603004,0.3636631402566423
1470,1470.0,0.1775325368475697,0.1232314023266098,0.3363150427945122,0.3629210180313083
1471,1471.0,0.1734123615149014,0.1212351343970966,0.3430545725447921,0.3622979315432099
1472,1472.0,0.1698665029609215,0.1194355511615214,0.3487727999049653,0.3619251459725918
1473,1473.0,0.1667549012358683,0.1172377539911494,0.3542218891999148,0.3617854555730675
1474,1474.0,0.1640373435573352,0.1146824857476663,0.3595711053461266,0.361709065348872
1475,1475.0,0.1614888871846643,0.1125166118063704,0.364132154174964,0.3618623468340013
1476,1476.0,0.1592046715939737,0.1105048854314836,0.3681123448170256,0.3621780981575171
1477,1477.0,0.1570974548842878,0.1091773634134915,0.3714109684013728,0.3623142133008479
1478,1478.0,0.1555107144726361,0.1082685931989301,0.3737951315874274,0.3624255607410065
1479,1479.0,0.1540242569070301,0.1078250795811234,0.3755576562447941,0.3625930072670525
1480,1480.0,0.1517892874548849,0.1074235693772152,0.3772537339790996,0.3635334091888005
1481,1481.0,0.1498026962034722,0.1070100261408105,0.3787402703775084,0.3644470072782091
1482,1482.0,0.1479177074010451,0.1066977684735697,0.379937575872997,0.3654469482523886
1483,1483.0,0.1448492548691757,0.106768580239987,0.3817699219647223,0.3666122429261153
1484,1484.0,0.1424044994076851,0.1073763539633252,0.3821839532370414,0.3680351933919486
1485,1485.0,0.1409797719019587,0.1087049162563631,0.3808050471493382,0.3695102646923403
1486,1486.0,0.1410648644156371,0.1112955186001814,0.3768369237915529,0.370802693192629
1487,1487.0,0.1413116300624007,0.1141018238809304,0.3725504213445016,0.3720361247121675
1488,1488.0,0.1417719008813667,0.1171377305271773,0.3677762705364344,0.3733140980550218
1489,1489.0,0.1424436235400999,0.1197072615399366,0.3632769881529714,0.3745721267669923
1490,1490.0,0.1432190750526944,0.1222516573153091,0.358397481267095,0.3761317863649017
1491,1491.0,0.1437460916353569,0.1245025767785243,0.3536172623838962,0.3781340692022229
1492,1492.0,0.1442709730863071,0.1268291098263799,0.3489172207560003,0.3799826963313129
1493,1493.0,0.1448786037572201,0.1288914129709076,0.3443822732190228,0.3818477100528498
1494,1494.0,0.1455190972185473,0.1309705922222147,0.3398286986315134,0.3836816119277249
1495,1495.0,0.1462525203886497,0.132999093455792,0.335459188159053,0.3852891979965056
1496,1496.0,0.1458221259432214,0.1351580437267386,0.331564103696433,0.3874557266336074
1497,1497.0,0.1453316183440436,0.1374602436281188,0.3275838820803275,0.3896242559475105
1498,1498.0,0.1448884490068294,0.1396892100261184,0.3237095100212757,0.3917128309457767
1499,1499.0,0.1444558733042935,0.1418518781552626,0.3201135964699543,0.3935786520704898
1500,1500.0,0.1439660082194379,0.1438086635890865,0.3166880552329455,0.3955372729585303
1501,1501.0,0.1434555784993384,0.1455908470358353,0.3129214484604863,0.3980321260043402
1502,1502.0,0.1430566206434365,0.1472417457844732,0.3092524011379664,0.400449232434124
1503,1503.0,0.1433064726603905,0.148376110450034,0.3056057995513985,0.4027116173381771
1504,1504.0,0.1434427366623653,0.1498251681723451,0.3022266442249786,0.404505450940311
1505,1505.0,0.1436156566732371,0.1511580525130353,0.2990429345925661,0.4061833562211615
1506,1506.0,0.143805944076672,0.1522690845070342,0.2961382371696888,0.4077867342466048
1507,1507.0,0.1440901376889018,0.153100612293122,0.2934401215009294,0.4093691285170466
1508,1508.0,0.1442806548755363,0.1539099621206991,0.2910571657387504,0.410752217265014
1509,1509.0,0.1444349491133846,0.154481001174168,0.2889916115250028,0.4120924381874444
1510,1510.0,0.1446695524190681,0.1548579904635229,0.2871869368689563,0.4132855202484524
1511,1511.0,0.1449218803346415,0.1551292082323703,0.2854976386283976,0.4144512728045904
1512,1512.0,0.1450510803600027,0.1553467593858424,0.283991867851369,0.4156102924027857
1513,1513.0,0.1450824268484445,0.1554457423371706,0.2829306761614295,0.4165411546529553
1514,1514.0,0.1451594435792961,0.1555545924542617,0.282085524642136,0.4172004393243061
1515,1515.0,0.145197431421023,0.1555224552362295,0.2814540170245871,0.4178260963181603
1516,1516.0,0.1453587289043763,0.1555312444342569,0.2809736416588528,0.4181363850025138
1517,1517.0,0.1455375270944111,0.1555288510307516,0.2806914940786368,0.4182421277962003
1518,1518.0,0.1457713668851597,0.1555998674207453,0.2806443275151375,0.4179844381789573
1519,1519.0,0.141340284763772,0.160385805354136,0.2808089689301213,0.4174649409519705
1520,1520.0,0.1368878123334158,0.1654825804638342,0.2811562712894955,0.4164733359132544
1521,1521.0,0.1324826468235112,0.1704132220404413,0.2816301542856399,0.4154739768504076
1522,1522.0,0.1282566739704877,0.1750452442690636,0.2823595681277693,0.4143385136326794
1523,1523.0,0.1240983780358057,0.1796172069762792,0.283365980079918,0.4129184349079973
1524,1524.0,0.120138014279147,0.1842560711512618,0.2843248508037538,0.4112810637658374
1525,1525.0,0.1165293040071275,0.188579663291812,0.2852510616628574,0.4096399710382032
1526,1526.0,0.113128548534333,0.1926117397181153,0.2862504945451017,0.40800921720245
1527,1527.0,0.1099195303572373,0.1964536424410254,0.2872831131727457,0.4063437140289917
1528,1528.0,0.1069434612931682,0.1999596693808535,0.2882295530697016,0.4048673162562768
1529,1529.0,0.1042818044657359,0.2031888286782275,0.2891251600352937,0.4034042068207431
1530,1530.0,0.1018370258156051,0.2061058864766678,0.2898514675686283,0.4022056201390989
1531,1531.0,0.0996378737519552,0.2087260816119449,0.2906084621394488,0.4010275824966513
1532,1532.0,0.0977322838905564,0.2110115960914965,0.2913200891018316,0.3999360309161155
1533,1533.0,0.0960994598574483,0.2130691943729289,0.2919619489922562,0.3988693967773666
1534,1534.0,0.0946701743579618,0.214849245412244,0.2925592644110968,0.3979213158186975
1535,1535.0,0.0934955087812025,0.2161594655958374,0.2931540997162363,0.3971909259067238
1536,1536.0,0.0924808216300822,0.2171873129424232,0.2937954013885253,0.3965364640389694
1537,1537.0,0.091866291479622,0.2181814722972966,0.2938210771978972,0.3961311590251843
1538,1538.0,0.0913961149124168,0.2187617951528352,0.2941008934295874,0.3957411965051605
1539,1539.0,0.0910621354034039,0.2190288276240948,0.2945415683915223,0.3953674685809791
1540,1540.0,0.0908991126076058,0.2192420009164931,0.2950131899819678,0.3948456964939333
1541,1541.0,0.0908027639645123,0.21927654449706,0.2954835567122028,0.3944371348262248
1542,1542.0,0.0908928340540262,0.219020677674864,0.2959730988941008,0.3941133893770088
1543,1543.0,0.0910998309353303,0.2186890323095805,0.296462446407394,0.393748690347695
1544,1544.0,0.0913908135026541,0.2182429258756014,0.2969073725982001,0.3934588880235443
1545,1545.0,0.0918215080661898,0.2176400486499958,0.2973583552319699,0.3931800880518444
1546,1546.0,0.092352729741198,0.2169695487912644,0.2977271644464239,0.3929505570211135
1547,1547.0,0.0929470617965814,0.2162692580632808,0.2979616388308627,0.392822041309275
1548,1548.0,0.0935450724823367,0.2154844348771595,0.2982457357475934,0.3927247568929102
1549,1549.0,0.0942588052236964,0.2147612910193895,0.2984086727822235,0.3925712309746904
1550,1550.0,0.0949479495209414,0.2141358966212058,0.2983060384106374,0.3926101154472152
1551,1551.0,0.0958177009171437,0.213555774068041,0.2981002864479398,0.3925262385668752
1552,1552.0,0.09670560208927,0.2129853524252121,0.297853345383997,0.3924557001015206
1553,1553.0,0.0976504519818965,0.2124338459377552,0.2975702149618758,0.3923454871184723
1554,1554.0,0.0985645747212049,0.2119019974115106,0.2972514602579179,0.3922819676093665
1555,1555.0,0.0994648866341288,0.2115371701469377,0.2968555287787988,0.3921424144401345
1556,1556.0,0.1005076701420685,0.2111417375162557,0.2964181982773159,0.3919323940643598
1557,1557.0,0.1015677024556799,0.2106752765086006,0.2958895215681519,0.3918674994675675
1558,1558.0,0.1026779700856246,0.2102387768707755,0.2953577896683065,0.3917254633752933
1559,1559.0,0.1035935270527317,0.2095886616744897,0.2954709851473152,0.3913468261254635
1560,1560.0,0.1044780534909434,0.2088769984605782,0.2956168747731425,0.3910280732753359
1561,1561.0,0.1051614179451807,0.2077768349023279,0.2963877849911026,0.3906739621613888
1562,1562.0,0.1057463444663423,0.206706831149799,0.2971170245267715,0.3904297998570872
1563,1563.0,0.1062735774454343,0.2056947567386691,0.2978357435361958,0.390195922279701
1564,1564.0,0.1071507141443984,0.2046394080271435,0.2983946090923566,0.3898152687361016
1565,1565.0,0.1080082862305024,0.2036931901524079,0.2988918539228842,0.3894066696942055
1566,1566.0,0.108802860012567,0.2027740478393274,0.2994911030928922,0.3889319890552136
1567,1567.0,0.1095176850586015,0.2018257449883566,0.3003200553504987,0.3883365146025433
1568,1568.0,0.1100947533659049,0.200906498419674,0.3010769914037327,0.3879217568106887
1569,1569.0,0.1105767039437571,0.1999775952983641,0.3019349012173243,0.3875107995405547
1570,1570.0,0.1110680377026847,0.1990927057880613,0.3025606875505305,0.3872785689587236
1571,1571.0,0.1114747979069345,0.1983188243954913,0.3030746441774637,0.3871317335201106
1572,1572.0,0.1122592594552781,0.1975018568937483,0.303371182139514,0.3868677015114597
1573,1573.0,0.1129786262666789,0.1968517903356736,0.3034757131855018,0.3866938702121458
1574,1574.0,0.1136048129462807,0.1963075599838524,0.3034745663640837,0.3866130607057833
1575,1575.0,0.114149710116294,0.1959971049635639,0.3033070520296567,0.3865461328904854
1576,1576.0,0.1146458497923455,0.1958390403085086,0.3030917171181888,0.3864233927809573
1577,1577.0,0.1151640215649495,0.1957095739631167,0.3027438059085617,0.3863825985633722
1578,1578.0,0.1155294047234634,0.1958991924482759,0.3022974478986392,0.3862739549296216
1579,1579.0,0.1159115450969552,0.1961582707599646,0.3018154608948902,0.3861147232481901
1580,1580.0,0.1162593567444303,0.1963269548152319,0.3015974646301056,0.3858162238102323
1581,1581.0,0.1164660528682689,0.1965292898207114,0.3013635968923949,0.3856410604186249
1582,1582.0,0.1166110932137981,0.1967304546470566,0.301065049975683,0.3855934021634623
1583,1583.0,0.1167296391728536,0.1967934208933062,0.3010188766611546,0.3854580632726856
1584,1584.0,0.1167782762392366,0.1968782886761823,0.3009567137274076,0.3853867213571735
1585,1585.0,0.1167601349440892,0.1969806278796065,0.3008804413617862,0.385378795814518
1586,1586.0,0.1168873839409675,0.197055094895072,0.300724882854432,0.3853326383095286
1587,1587.0,0.1170760749411399,0.1971330587108384,0.3005643656120246,0.3852265007359972
1588,1588.0,0.1171792014211121,0.1972804582454112,0.30038319965455,0.3851571406789268
1589,1589.0,0.1172505421730343,0.1974333511010492,0.3001669108251935,0.385149195900723
1590,1590.0,0.1173360225943318,0.1974994884090736,0.3000132730629916,0.3851512159336031
1591,1591.0,0.1174910687797014,0.197573041128092,0.2997261845549199,0.3852097055372868
1592,1592.0,0.1175567030143012,0.197690321382327,0.2994767635752875,0.3852762120280846
1593,1593.0,0.117570773968252,0.1978462416308924,0.299235893232556,0.3853470911682998
1594,1594.0,0.117610168777241,0.1980702679392171,0.2990147619149713,0.3853048013685708
1595,1595.0,0.1176656850888808,0.1984880578211879,0.2987388851767565,0.3851073719131751
1596,1596.0,0.1177318103190758,0.1988898044320338,0.2985048168656062,0.3848735683832845
1597,1597.0,0.117772270009933,0.1993165280517046,0.2983007232120407,0.384610478726322
1598,1598.0,0.1177919903529176,0.1997447607999503,0.2980620658340381,0.3844011830130943
1599,1599.0,0.1178293310430321,0.2003473089554401,0.2976160925262419,0.3842072674752861
1600,1600.0,0.118374078820962,0.2008788804522611,0.296619063929578,0.3841279767971992
