Total_iterations,Unnamed: 0.1,MSC_add_terminal,MSC_del_terminal
1421,1421.0,0.7036400267573163,0.2963599732426837
1422,1422.0,0.7016041593765882,0.2983958406234118
1423,1423.0,0.6991872646537045,0.3008127353462955
1424,1424.0,0.6964516142701097,0.3035483857298904
1425,1425.0,0.6934564402957106,0.3065435597042894
1426,1426.0,0.6902576468293319,0.3097423531706681
1427,1427.0,0.6869075837548352,0.3130924162451649
1428,1428.0,0.6834548786637772,0.3165451213362228
1429,1429.0,0.6799443228087247,0.3200556771912752
1430,1430.0,0.6764168068246278,0.3235831931753722
1431,1431.0,0.6729093018842317,0.3270906981157683
1432,1432.0,0.6694548819325704,0.3305451180674296
1433,1433.0,0.666082782670287,0.333917217329713
1434,1434.0,0.6628184930210664,0.3371815069789335
1435,1435.0,0.6596838749200948,0.3403161250799051
1436,1436.0,0.6566973073935568,0.3433026926064431
1437,1437.0,0.6538738510592745,0.3461261489407253
1438,1438.0,0.6512254293613652,0.3487745706386346
1439,1439.0,0.6487610230531706,0.3512389769468291
1440,1440.0,0.6464868746588013,0.3535131253411984
1441,1441.0,0.6444066998708183,0.3555933001291814
1442,1442.0,0.6425219030764631,0.3574780969235367
1443,1443.0,0.640831794444316,0.3591682055556837
1444,1444.0,0.6393338062444781,0.3606661937555216
1445,1445.0,0.6380237063157166,0.3619762936842832
1446,1446.0,0.6368958068302115,0.3631041931697882
1447,1447.0,0.6359431667384924,0.3640568332615074
1448,1448.0,0.6351577865020976,0.3648422134979022
1449,1449.0,0.6345307939378588,0.3654692060621409
1450,1450.0,0.6340526202042028,0.365947379795797
1451,1451.0,0.6337131651554079,0.3662868348445919
1452,1452.0,0.6335019514734758,0.366498048526524
1453,1453.0,0.6334082671585396,0.3665917328414602
1454,1454.0,0.6334212961170491,0.3665787038829506
1455,1455.0,0.6335302367320746,0.3664697632679251
1456,1456.0,0.6337244084318144,0.3662755915681853
1457,1457.0,0.6339933463907995,0.3660066536092002
1458,1458.0,0.6343268846035156,0.3656731153964842
1459,1459.0,0.6347152276624624,0.3652847723375375
1460,1460.0,0.6351490116524273,0.3648509883475725
1461,1461.0,0.635619354640409,0.3643806453595909
1462,1462.0,0.6361178972967259,0.3638821027032741
1463,1463.0,0.6366368342279812,0.3633631657720187
1464,1464.0,0.6371689366373687,0.3628310633626312
1465,1465.0,0.6377075669529813,0.3622924330470187
1466,1466.0,0.6382466860810402,0.3617533139189597
1467,1467.0,0.6387808539490203,0.3612191460509796
1468,1468.0,0.6393052240042497,0.3606947759957503
1469,1469.0,0.639815532327451,0.3601844676725488
1470,1470.0,0.6403080820085952,0.3596919179914046
1471,1471.0,0.6407797234150765,0.3592202765849233
1472,1472.0,0.6412278309602963,0.3587721690397034
1473,1473.0,0.6416502769549288,0.358349723045071
1474,1474.0,0.6420454030940862,0.3579545969059136
1475,1475.0,0.6424119901019244,0.3575880098980754
1476,1476.0,0.642749226021497,0.3572507739785028
1477,1477.0,0.6430566736024348,0.356943326397565
1478,1478.0,0.643334237202792,0.3566657627972078
1479,1479.0,0.6435821295846231,0.3564178704153767
1480,1480.0,0.6438008389459623,0.3561991610540376
1481,1481.0,0.6439910964952454,0.3560089035047545
1482,1482.0,0.6441538448381852,0.3558461551618146
1483,1483.0,0.6442902074119866,0.3557097925880133
1484,1484.0,0.6444014591678255,0.3555985408321743
1485,1485.0,0.6444889986699397,0.3555110013300601
1486,1486.0,0.6445543217486805,0.3554456782513193
1487,1487.0,0.644598996815598,0.3554010031844019
1488,1488.0,0.6446246419212052,0.3553753580787946
1489,1489.0,0.6446329036105771,0.3553670963894228
1490,1490.0,0.6446254376084436,0.3553745623915564
1491,1491.0,0.6446038913439763,0.3553961086560236
1492,1492.0,0.6445698883060536,0.3554301116939464
1493,1493.0,0.6445250142024,0.3554749857975999
1494,1494.0,0.6444708048806254,0.3555291951193747
1495,1495.0,0.6444087359557593,0.3555912640442407
1496,1496.0,0.6443402140773598,0.3556597859226403
1497,1497.0,0.644266569759564,0.3557334302404361
1498,1498.0,0.6441890516894896,0.3558109483105104
1499,1499.0,0.6441088224230652,0.3558911775769347
1500,1500.0,0.6440269553725901,0.3559730446274098
1501,1501.0,0.6439444329869741,0.3560555670130258
1502,1502.0,0.6438621460235874,0.3561378539764125
1503,1503.0,0.643780893809841,0.3562191061901589
1504,1504.0,0.6437013853929083,0.3562986146070916
1505,1505.0,0.6436242414772773,0.3563757585227226
1506,1506.0,0.643549997051974,0.3564500029480258
1507,1507.0,0.6434791046122189,0.3565208953877811
1508,1508.0,0.6434119378838545,0.3565880621161454
1509,1509.0,0.6433487959630255,0.3566512040369745
1510,1510.0,0.6432899077881866,0.3567100922118134
1511,1511.0,0.6432354368664872,0.3567645631335128
1512,1512.0,0.6431854861818304,0.3568145138181696
1513,1513.0,0.6431401032173584,0.3568598967826417
1514,1514.0,0.6430992850306975,0.3569007149693026
1515,1515.0,0.6430629833259331,0.3569370166740669
1516,1516.0,0.6430311094719233,0.3569688905280767
1517,1517.0,0.6430035394221327,0.3569964605778672
1518,1518.0,0.6429801184966374,0.3570198815033626
1519,1519.0,0.6429606659922626,0.3570393340077373
1520,1520.0,0.6429449795919402,0.3570550204080597
1521,1521.0,0.642932839549268,0.3570671604507318
1522,1522.0,0.642924012628908,0.3570759873710919
1523,1523.0,0.6429182557878323,0.3570817442121676
1524,1524.0,0.6429153195865234,0.3570846804134766
1525,1525.0,0.6429149513230176,0.3570850486769825
1526,1526.0,0.6429168978861696,0.3570831021138304
1527,1527.0,0.6429209083276822,0.3570790916723178
1528,1528.0,0.6429267361553042,0.3570732638446958
1529,1529.0,0.6429341413521484,0.3570658586478516
1530,1530.0,0.6429428921293242,0.3570571078706758
1531,1531.0,0.6429527664210267,0.3570472335789734
1532,1532.0,0.6429635531328861,0.357036446867114
1533,1533.0,0.6429750531557682,0.3570249468442319
1534,1534.0,0.6429870801583418,0.3570129198416583
1535,1535.0,0.6429994611726121,0.357000538827388
1536,1536.0,0.6430120369872667,0.3569879630127334
1537,1537.0,0.6430246623641207,0.3569753376358794
1538,1538.0,0.6430372060931856,0.3569627939068145
1539,1539.0,0.6430495509019496,0.3569504490980505
1540,1540.0,0.6430615932343552,0.356938406765645
1541,1541.0,0.643073242914714,0.3569267570852861
1542,1542.0,0.6430844227114274,0.3569155772885727
1543,1543.0,0.6430950678148927,0.3569049321851075
1544,1544.0,0.6431051252433999,0.3568948747566003
1545,1545.0,0.6431145531901599,0.3568854468098403
1546,1546.0,0.6431233203238798,0.3568766796761204
1547,1547.0,0.6431314050545264,0.3568685949454739
1548,1548.0,0.6431387947751005,0.3568612052248998
1549,1549.0,0.6431454850894036,0.3568545149105966
1550,1550.0,0.6431514790349199,0.3568485209650803
1551,1551.0,0.6431567863090728,0.3568432136909274
1552,1552.0,0.6431614225062572,0.356838577493743
1553,1553.0,0.6431654083721979,0.3568345916278022
1554,1554.0,0.6431687690813601,0.3568312309186399
1555,1555.0,0.64317153354233,0.3568284664576699
1556,1556.0,0.643173733735317,0.3568262662646829
1557,1557.0,0.6431754040851897,0.3568245959148102
1558,1558.0,0.6431765808727606,0.3568234191272392
1559,1559.0,0.6431773016863844,0.3568226983136154
1560,1560.0,0.6431776049153194,0.3568223950846804
1561,1561.0,0.6431775292857451,0.3568224707142546
1562,1562.0,0.6431771134398083,0.3568228865601914
1563,1563.0,0.6431763955576045,0.3568236044423952
1564,1564.0,0.6431754130215827,0.3568245869784171
1565,1565.0,0.6431742021224846,0.3568257978775152
1566,1566.0,0.6431727978056089,0.3568272021943909
1567,1567.0,0.6431712334559022,0.3568287665440976
1568,1568.0,0.6431695407201447,0.3568304592798552
1569,1569.0,0.6431677493642989,0.356832250635701
1570,1570.0,0.6431658871639322,0.3568341128360678
1571,1571.0,0.6431639798255002,0.3568360201744998
1572,1572.0,0.6431620509361939,0.356837949063806
1573,1573.0,0.6431601219399938,0.3568398780600061
1574,1574.0,0.6431582121375513,0.3568417878624487
1575,1575.0,0.643156338707515,0.3568436612924851
1576,1576.0,0.6431545167469446,0.3568454832530555
1577,1577.0,0.6431527593284992,0.3568472406715008
1578,1578.0,0.643151077572151,0.3568489224278491
1579,1579.0,0.6431494807292534,0.3568505192707467
1580,1580.0,0.6431479762768906,0.3568520237231095
1581,1581.0,0.6431465700205325,0.3568534299794675
1582,1582.0,0.6431452662031425,0.3568547337968575
1583,1583.0,0.6431440676189975,0.3568559323810025
1584,1584.0,0.6431429757306145,0.3568570242693855
1585,1585.0,0.6431419907873012,0.3568580092126988
1586,1586.0,0.6431411119439836,0.3568588880560164
1587,1587.0,0.6431403373790954,0.3568596626209045
1588,1588.0,0.6431396644104426,0.3568603355895574
1589,1589.0,0.643139089608088,0.3568609103919119
1590,1590.0,0.6431386089034256,0.3568613910965744
1591,1591.0,0.6431382176937326,0.3568617823062674
1592,1592.0,0.643137910941609,0.356862089058391
1593,1593.0,0.6431376832688191,0.3568623167311809
1594,1594.0,0.6431375290441577,0.3568624709558425
1595,1595.0,0.6375684853749757,0.3624315146250244
1596,1596.0,0.6316451135474211,0.3683548864525791
1597,1597.0,0.625946518816387,0.3740534811836133
1598,1598.0,0.6204033789464461,0.3795966210535542
1599,1599.0,0.6150555798501888,0.3849444201498115
1600,1600.0,0.6099370654412092,0.3900629345587911
1601,1601.0,0.6050760923948693,0.3949239076051309
1602,1602.0,0.6004955163053686,0.3995044836946315
1603,1603.0,0.5962131032379181,0.4037868967620819
1604,1604.0,0.5922418610209874,0.4077581389790126
1605,1605.0,0.5885903849916939,0.4114096150083062
1606,1606.0,0.5852632132915666,0.4147367867084334
1607,1607.0,0.5822611872046903,0.4177388127953098
1608,1608.0,0.5795818124306086,0.4204181875693915
1609,1609.0,0.5772196175857828,0.4227803824142172
1610,1610.0,0.5751665066257357,0.4248334933742643
1611,1611.0,0.5734121022715897,0.4265878977284102
1612,1612.0,0.5719440779062963,0.4280559220937035
1613,1613.0,0.5707484757746233,0.4292515242253766
1614,1614.0,0.5698100096745252,0.4301899903254747
1615,1615.0,0.5691123506638456,0.4308876493361544
1616,1616.0,0.5686383946237493,0.4313616053762507
1617,1617.0,0.568370510817579,0.4316294891824209
1618,1618.0,0.568290770860004,0.4317092291399961
1619,1619.0,0.5683811577657402,0.4316188422342599
1620,1620.0,0.5686237549793992,0.4313762450206008
1621,1621.0,0.5690009154980523,0.4309990845019478
1622,1622.0,0.5694954113860135,0.4305045886139866
1623,1623.0,0.5700905641474722,0.4299094358525279
1624,1624.0,0.5707703565674642,0.4292296434325359
1625,1625.0,0.5715195267559363,0.4284804732440638
1626,1626.0,0.5723236452341557,0.4276763547658444
1627,1627.0,0.5731691759883655,0.4268308240116346
1628,1628.0,0.5740435224834245,0.4259564775165756
1629,1629.0,0.5749350596802972,0.4250649403197028
1630,1630.0,0.5758331531368336,0.4241668468631664
1631,1631.0,0.5767281662925019,0.4232718337074981
1632,1632.0,0.5776114570458323,0.4223885429541678
1633,1633.0,0.5784753647295251,0.4215246352704749
1634,1634.0,0.5793131885737073,0.4206868114262926
1635,1635.0,0.5801191587238881,0.4198808412761118
1636,1636.0,0.5808884008479658,0.4191115991520341
1637,1637.0,0.58161689532731,0.41838310467269
1638,1638.0,0.5823014319816004,0.4176985680183994
1639,1639.0,0.5829395612267998,0.4170604387732001
1640,1640.0,0.5835295425113651,0.4164704574886347
1641,1641.0,0.5840702908185141,0.4159297091814857
1642,1642.0,0.584561321962917,0.4154386780370829
1643,1643.0,0.5850026973494042,0.4149973026505956
1644,1644.0,0.5853949687999027,0.4146050312000972
1645,1645.0,0.5857391239935061,0.4142608760064938
1646,1646.0,0.5860365330039681,0.4139634669960319
1647,1647.0,0.586288896359498,0.413711103640502
1648,1648.0,0.5864981949920338,0.4135018050079662
1649,1649.0,0.5866666423875496,0.4133333576124504
1650,1650.0,0.5867966391957922,0.4132033608042078
1651,1651.0,0.5868907305074065,0.4131092694925935
1652,1652.0,0.5869515659589392,0.4130484340410608
1653,1653.0,0.586981862781883,0.4130181372181169
1654,1654.0,0.5869843718708676,0.4130156281291323
1655,1655.0,0.5869618469083989,0.413038153091601
1656,1656.0,0.586917016549247,0.4130829834507529
1657,1657.0,0.5868525596366716,0.4131474403633282
1658,1658.0,0.5867710833951411,0.4132289166048588
1659,1659.0,0.586675104519966,0.4133248954800339
1660,1660.0,0.5865670330632626,0.4134329669367373
1661,1661.0,0.5864491589977509,0.4135508410022491
1662,1662.0,0.5863236413249666,0.4136763586750333
1663,1663.0,0.5861924995823651,0.4138075004176348
1664,1664.0,0.5860576075943539,0.413942392405646
1665,1665.0,0.5859206893053541,0.4140793106946457
1666,1666.0,0.5857833165283548,0.4142166834716452
1667,1667.0,0.5856469084399257,0.4143530915600743
1668,1668.0,0.5855127326520941,0.4144872673479059
1669,1669.0,0.5853819076926786,0.4146180923073214
1670,1670.0,0.5852554067284318,0.4147445932715683
1671,1671.0,0.5851340623694792,0.4148659376305209
1672,1672.0,0.5850185723988809,0.4149814276011191
1673,1673.0,0.5849095062775075,0.4150904937224924
1674,1674.0,0.5848073122816503,0.4151926877183496
1675,1675.0,0.5847123251387162,0.4152876748612837
1676,1676.0,0.5846247740348423,0.4153752259651577
1677,1677.0,0.5845447908771612,0.4154552091228389
1678,1678.0,0.5844724187026304,0.4155275812973696
1679,1679.0,0.5844076201346804,0.4155923798653197
1680,1680.0,0.5843502857983325,0.4156497142016677
1681,1681.0,0.5843002426137899,0.4156997573862103
1682,1682.0,0.5842572618977175,0.4157427381022827
1683,1683.0,0.5842210672104291,0.4157789327895711
1684,1684.0,0.584191341895919,0.4158086581040811
1685,1685.0,0.5841677362700548,0.4158322637299454
1686,1686.0,0.5841498744202303,0.4158501255797699
1687,1687.0,0.5841373605873398,0.4158626394126605
1688,1688.0,0.5841297851080188,0.4158702148919814
1689,1689.0,0.5841267299017037,0.4158732700982966
1690,1690.0,0.5841277734931569,0.4158722265068434
1691,1691.0,0.5841324955666871,0.4158675044333132
1692,1692.0,0.5841404810533514,0.415859518946649
1693,1693.0,0.5841513237569694,0.4158486762430309
1694,1694.0,0.5841646295288099,0.4158353704711903
1695,1695.0,0.5841800190043321,0.4158199809956681
1696,1696.0,0.5841971299184128,0.4158028700815875
1697,1697.0,0.5842156190180551,0.4157843809819452
1698,1698.0,0.5842351635937064,0.4157648364062938
1699,1699.0,0.5842554626520096,0.4157445373479908
1700,1700.0,0.5842762377541162,0.4157237622458842
1701,1701.0,0.5842972335446248,0.4157027664553755
1702,1702.0,0.5843182179967903,0.4156817820032101
1703,1703.0,0.5843389823999251,0.4156610176000753
1704,1704.0,0.5843593411149012,0.4156406588850992
1705,1705.0,0.5843791311233844,0.415620868876616
1706,1706.0,0.5843982113959393,0.415601788604061
1707,1707.0,0.5844164621034333,0.415583537896567
1708,1708.0,0.5844337836952974,0.4155662163047028
1709,1709.0,0.584450095867176,0.4155499041328242
1710,1710.0,0.5844653364393488,0.4155346635606513
1711,1711.0,0.5844794601660649,0.4155205398339353
1712,1712.0,0.5844924374946026,0.4155075625053976
1713,1713.0,0.5845042532914942,0.4154957467085059
1714,1714.0,0.5845149055519357,0.4154850944480644
1715,1715.0,0.5845244041069676,0.4154755958930325
1716,1716.0,0.5845327693415805,0.4154672306584196
1717,1717.0,0.5845400309354701,0.4154599690645299
1718,1718.0,0.58454622663677,0.41545377336323
1719,1719.0,0.5845514010777261,0.4154485989222739
1720,1720.0,0.5845556046399631,0.4154443953600368
1721,1721.0,0.5845588923757308,0.4154411076242691
1722,1722.0,0.5845613229903183,0.4154386770096816
1723,1723.0,0.5845629578896977,0.4154370421103022
1724,1724.0,0.5845638602963961,0.4154361397036037
1725,1725.0,0.5845640944356145,0.4154359055643852
1726,1726.0,0.5845637247927089,0.4154362752072909
1727,1727.0,0.5845628154423206,0.4154371845576792
1728,1728.0,0.5845614294487018,0.4154385705512979
1729,1729.0,0.5845596283361117,0.415440371663888
1730,1730.0,0.5845574716275735,0.4154425283724262
1731,1731.0,0.5845550164497673,0.4154449835502325
1732,1732.0,0.5845523172013978,0.415447682798602
1733,1733.0,0.5845494252820052,0.4154505747179945
1734,1734.0,0.5845463888778856,0.4154536111221141
1735,1735.0,0.584543252801553,0.4154567471984466
1736,1736.0,0.584540058380992,0.4154599416190076
1737,1737.0,0.5845368433948311,0.4154631566051685
1738,1738.0,0.5845336420494919,0.4154663579505077
1739,1739.0,0.5845304849943455,0.4154695150056541
1740,1740.0,0.5845273993709242,0.4154726006290754
1741,1741.0,0.5845244088922897,0.4154755911077099
1742,1742.0,0.5845215339487497,0.41547846605125
1743,1743.0,0.58451879173623,0.4154812082637696
1744,1744.0,0.5845161964037539,0.4154838035962458
1745,1745.0,0.5845137592166416,0.415486240783358
1746,1746.0,0.5845114887322281,0.4154885112677715
1747,1747.0,0.5845093909850876,0.4154906090149121
1748,1748.0,0.584507469678964,0.4154925303210356
1749,1749.0,0.5845057263828172,0.4154942736171825
1750,1750.0,0.5845041607286107,0.415495839271389
1751,1751.0,0.5845027706086926,0.4154972293913071
1752,1752.0,0.5845015523708333,0.4154984476291664
1753,1753.0,0.5845005010092056,0.4154994989907942
1754,1754.0,0.5844996103498025,0.4155003896501975
1755,1755.0,0.5844988732289954,0.4155011267710045
1756,1756.0,0.584498281664133,0.4155017183358669
1757,1757.0,0.5844978270152694,0.4155021729847306
1758,1758.0,0.5844975001372934,0.4155024998627066
1759,1759.0,0.5844972915218959,0.4155027084781041
1760,1760.0,0.584497191428973,0.415502808571027
1761,1761.0,0.5844971900072067,0.4155028099927934
1762,1762.0,0.5844972774036987,0.4155027225963014
1763,1763.0,0.5844974438626586,0.4155025561373416
1764,1764.0,0.5844976798132496,0.4155023201867505
1765,1765.0,0.584497975946803,0.4155020240531972
1766,1766.0,0.5844983232836868,0.4155016767163133
1767,1767.0,0.5844987132301993,0.4155012867698008
1768,1768.0,0.5844991376259124,0.4155008623740877
1769,1769.0,0.584499588781949,0.4155004112180511
1770,1770.0,0.5845000595107163,0.4154999404892838
1771,1771.0,0.5845005431476535,0.4154994568523465
1772,1772.0,0.5845010335655745,0.4154989664344256
1773,1773.0,0.5845015251822014,0.4154984748177986
1774,1774.0,0.5845020129614976,0.4154979870385024
1775,1775.0,0.5845024924094031,0.415497507590597
1776,1776.0,0.5845029595645779,0.4154970404354223
1777,1777.0,0.5845034109847432,0.4154965890152569
1778,1778.0,0.5845038437291985,0.4154961562708016
1779,1779.0,0.5845042553380702,0.41549574466193
1780,1780.0,0.5845046438088278,0.4154953561911723
1781,1781.0,0.5845050075705753,0.4154949924294248
1782,1782.0,0.5845053454565962,0.4154946545434038
1783,1783.0,0.5845056566756028,0.4154943433243971
1784,1784.0,0.5845059407821068,0.4154940592178932
1785,1785.0,0.5845061976462932,0.4154938023537068
1786,1786.0,0.5845064274237518,0.4154935725762482
1787,1787.0,0.584506630525381,0.415493369474619
1788,1788.0,0.5845068075877473,0.4154931924122527
1789,1789.0,0.5845069594441534,0.4154930405558466
1790,1790.0,0.5845070870966312,0.4154929129033687
1791,1791.0,0.5845071916890489,0.4154928083109511
1792,1792.0,0.5845072744814881,0.4154927255185119
1793,1793.0,0.5845073368260224,0.4154926631739775
1794,1794.0,0.584507380143997,0.415492619856003
1795,1795.0,0.5786751045198836,0.4213248954801163
1796,1796.0,0.5729011358506362,0.4270988641493637
1797,1797.0,0.5660405273479275,0.4339594726520723
1798,1798.0,0.5593477192817107,0.4406522807182892
1799,1799.0,0.5528728596889985,0.4471271403110014
1800,1800.0,0.5466589023183677,0.4533410976816322
1801,1801.0,0.5407418965213164,0.4592581034786834
1802,1802.0,0.5351513171984573,0.4648486828015427
1803,1803.0,0.5299104274955997,0.4700895725044004
1804,1804.0,0.525036667347772,0.4749633326522282
1805,1805.0,0.5205420614009495,0.4794579385990508
1806,1806.0,0.5164336402944998,0.4835663597055004
1807,1807.0,0.5127138697554503,0.48728613024455
1808,1808.0,0.5093810824324513,0.4906189175675489
1809,1809.0,0.5064299078771278,0.4935700921228724
1810,1810.0,0.5038516965582656,0.4961483034417346
1811,1811.0,0.501634934265407,0.4983650657345931
1812,1812.0,0.4997656437188804,0.5002343562811198
1813,1813.0,0.4982277706495178,0.5017722293504824
1814,1814.0,0.4970035520402964,0.5029964479597038
1815,1815.0,0.4960738646312944,0.5039261353687058
1816,1816.0,0.4954185521765797,0.5045814478234204
1817,1817.0,0.4950167303052709,0.5049832696947293
1818,1818.0,0.4948470681777404,0.5051529318222597
1819,1819.0,0.4948880464408857,0.5051119535591144
1820,1820.0,0.4951181912730077,0.5048818087269924
1821,1821.0,0.4955162845688877,0.5044837154311125
1822,1822.0,0.4960615505491909,0.5039384494508093
1823,1823.0,0.4967338192856719,0.5032661807143283
1824,1824.0,0.4975136678153483,0.5024863321846519
1825,1825.0,0.4983825396736038,0.5016174603263964
1826,1826.0,0.4993228438089978,0.5006771561910024
1827,1827.0,0.5003180339524625,0.4996819660475377
1828,1828.0,0.5013526696017563,0.4986473303982438
1829,1829.0,0.5024124598498033,0.4975875401501968
1830,1830.0,0.5034842913342478,0.4965157086657523
1831,1831.0,0.5045562416166054,0.4954437583833947
1832,1832.0,0.5056175793142613,0.4943824206857388
1833,1833.0,0.5066587523087093,0.4933412476912909
1834,1834.0,0.5076713653403254,0.4923286346596748
1835,1835.0,0.5086481482750769,0.4913518517249233
1836,1836.0,0.5095829162933025,0.4904170837066977
1837,1837.0,0.5104705232064728,0.4895294767935274
1838,1838.0,0.5113068090559614,0.4886931909440388
1839,1839.0,0.5120885430896417,0.4879114569103585
1840,1840.0,0.5128133631487576,0.4871866368512425
1841,1841.0,0.5134797124301744,0.4865202875698255
1842,1842.0,0.5140867745188481,0.4859132254811519
1843,1843.0,0.514634407513166,0.485365592486834
1844,1844.0,0.5151230779926207,0.4848769220073793
1845,1845.0,0.5155537955039038,0.4844462044960962
1846,1846.0,0.5159280481687197,0.4840719518312802
1847,1847.0,0.516247739945067,0.483752260054933
1848,1848.0,0.5165151300040289,0.4834848699959709
1849,1849.0,0.5167327746167546,0.4832672253832453
1850,1850.0,0.5169034718817402,0.4830965281182595
1851,1851.0,0.5170302095611101,0.4829697904388896
1852,1852.0,0.517116116236632,0.4828838837633677
1853,1853.0,0.5171644159419356,0.4828355840580642
1854,1854.0,0.5171783863769895,0.4828216136230103
1855,1855.0,0.5171613207644683,0.4828386792355316
1856,1856.0,0.5171164933652547,0.4828835066347452
1857,1857.0,0.5170471286320101,0.4829528713679899
1858,1858.0,0.5169563739454699,0.4830436260545301
1859,1859.0,0.5168472758478292,0.4831527241521708
1860,1860.0,0.5167227596611744,0.4832772403388256
1861,1861.0,0.5165856123562734,0.4834143876437264
1862,1862.0,0.516438468518,0.4835615314819999
1863,1863.0,0.5162837992380741,0.4837162007619258
1864,1864.0,0.5161239037534602,0.4838760962465397
1865,1865.0,0.5159609036394731,0.4840390963605266
1866,1866.0,0.5157967393601902,0.4842032606398095
1867,1867.0,0.5156331689749339,0.4843668310250659
1868,1868.0,0.515471768798154,0.4845282312018458
1869,1869.0,0.5153139358107707,0.4846860641892292
1870,1870.0,0.5151608916237181,0.4848391083762817
1871,1871.0,0.5150136877988337,0.484986312201166
1872,1872.0,0.5148732123381496,0.4851267876618501
1873,1873.0,0.5147401971598526,0.4852598028401472
1874,1874.0,0.5146152263874869,0.485384773612513
1875,1875.0,0.5144987452881831,0.4855012547118168
1876,1876.0,0.5143910697056279,0.485608930294372
1877,1877.0,0.514292395843972,0.4857076041560279
1878,1878.0,0.5142028102697421,0.4857971897302576
1879,1879.0,0.5141223000099381,0.4858776999900618
1880,1880.0,0.5140507626357151,0.4859492373642847
1881,1881.0,0.5139880162322575,0.4860119837677423
1882,1882.0,0.5139338091665232,0.4860661908334767
1883,1883.0,0.5138878295753971,0.4861121704246026
1884,1884.0,0.51384971450733,0.4861502854926698
1885,1885.0,0.5138190586606963,0.4861809413393034
1886,1886.0,0.5137954226718192,0.4862045773281805
1887,1887.0,0.5137783409148118,0.486221659085188
1888,1888.0,0.5137673287840571,0.4862326712159427
1889,1889.0,0.5137618894382374,0.4862381105617623
1890,1890.0,0.5137615199923175,0.4862384800076822
1891,1891.0,0.5137657171507665,0.4862342828492332
1892,1892.0,0.513773982281563,0.4862260177184366
1893,1893.0,0.5137858259361645,0.4862141740638351
1894,1894.0,0.5138007718256443,0.4861992281743553
1895,1895.0,0.5138183602676198,0.4861816397323798
1896,1896.0,0.5138381511224217,0.4861618488775779
1897,1897.0,0.5138597262402194,0.4861402737597803
1898,1898.0,0.5138826914435352,0.4861173085564645
1899,1899.0,0.5139066780717843,0.4860933219282155
1900,1900.0,0.5139313441161907,0.4860686558838091
1901,1901.0,0.5139563749746947,0.486043625025305
1902,1902.0,0.5139814838573016,0.4860185161426983
1903,1903.0,0.5140064118727748,0.485993588127225
1904,1904.0,0.5140309278276732,0.4859690721723267
1905,1905.0,0.5140548277685051,0.4859451722314949
1906,1906.0,0.5140779342972689,0.4859220657027311
1907,1907.0,0.5141000956898838,0.4858999043101162
1908,1908.0,0.5141211848460385,0.4858788151539616
1909,1909.0,0.5141410980978175,0.4858589019021826
1910,1910.0,0.5141597539031405,0.4858402460968596
1911,1911.0,0.5141770914486,0.4858229085514002
1912,1912.0,0.5141930691847276,0.4858069308152726
1913,1913.0,0.5142076633150954,0.4857923366849048
1914,1914.0,0.5142208662589756,0.4857791337410246
1915,1915.0,0.5142326851055782,0.4857673148944221
1916,1916.0,0.5142431400761648,0.4857568599238355
1917,1917.0,0.5142522630086312,0.4857477369913691
1918,1918.0,0.5142600958774649,0.4857399041225354
1919,1919.0,0.5142666893603407,0.4857333106396596
1920,1920.0,0.5142721014610256,0.4857278985389747
1921,1921.0,0.5142763961967319,0.4857236038032683
1922,1922.0,0.5142796423566005,0.4857203576433997
1923,1923.0,0.5142819123366164,0.4857180876633838
1924,1924.0,0.5142832810549646,0.4857167189450356
1925,1925.0,0.5142838249506284,0.4857161750493717
1926,1926.0,0.5142836210669198,0.4857163789330803
1927,1927.0,0.514282746220613,0.4857172537793871
1928,1928.0,0.5142812762564308,0.4857187237435693
1929,1929.0,0.5142792853858028,0.4857207146141973
1930,1930.0,0.5142768456080796,0.4857231543919205
1931,1931.0,0.5142740262117481,0.485725973788252
1932,1932.0,0.5142708933526324,0.4857291066473677
1933,1933.0,0.5142675097056021,0.485732490294398
1934,1934.0,0.5142639341859189,0.4857360658140811
1935,1935.0,0.514260221736045,0.485739778263955
1936,1936.0,0.5142564231734982,0.4857435768265018
1937,1937.0,0.5142525850951712,0.4857474149048287
1938,1938.0,0.5142487498334254,0.4857512501665746
1939,1939.0,0.51424495545922,0.48575504454078
1940,1940.0,0.5142412358275431,0.4857587641724569
1941,1941.0,0.5142376206604586,0.4857623793395413
1942,1942.0,0.5142341356631782,0.4857658643368218
1943,1943.0,0.5142308026686941,0.4857691973313058
1944,1944.0,0.5142276398066716,0.4857723601933283
1945,1945.0,0.5142246616924848,0.4857753383075152
1946,1946.0,0.514221879632492,0.485778120367508
1947,1947.0,0.5142193018418737,0.4857806981581263
1948,1948.0,0.5142169336715986,0.4857830663284014
1949,1949.0,0.5142147778413352,0.4857852221586648
1950,1950.0,0.5142128346753848,0.4857871653246151
1951,1951.0,0.5142111023389758,0.485788897661024
1952,1952.0,0.5142095770725181,0.4857904229274817
1953,1953.0,0.5142082534216812,0.4857917465783187
1954,1954.0,0.5142071244614113,0.4857928755385886
1955,1955.0,0.5142061820122543,0.4857938179877455
1956,1956.0,0.5142054168475907,0.4857945831524092
1957,1957.0,0.5142048188906176,0.4857951811093822
1958,1958.0,0.5142043774001359,0.485795622599864
1959,1959.0,0.5142040811444011,0.4857959188555988
1960,1960.0,0.5142039185624959,0.4857960814375039
1961,1961.0,0.5142038779128564,0.4857961220871435
