,R_x,f_1,f_2,Generation,Rank
6,0-1-2-5-7-9-13-12*8-14-6-9-10-11*7-14-6*0-1-3-11-10-12*0-1-2-5-14-6*2-1-4-3-5-7-9-10*,10.331399097356543,154.0,130,0.0
5,9-10-11-3-5-7-14-6*4-1-2-5-14-6*0-1-2-5-7-9-10-12-13*4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10*,10.339780786589298,151.0,158,0.0
6,9-10-11-3-5-7-14-6*4-1-2-5-14-6*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*0-1-3-4*8-14-6-9-10*,10.350741457124435,149.0,132,0.0
14,0-1-3-5-7-14-6*5-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*4-3-5-7-9-13-12*4-1-2-5-14-6*6-14*,10.363636363636363,148.0,68,0.0
10,0-1-3-5-7-14-6*4-3-5-7-9-13-12*4-1-2-5-14-6*12-13*0-1-2-5-7-9-10-12-13*1-3-11-10-9-6-14-8*,10.36428110896196,147.0,143,0.0
22,0-1-3-5-7-14-6*4-1-2-5-14-6*0-1-2-5-7-9-10-12*7-5*4-3-11-10-9-6-14-8*4-3-5-7-9-13-12*,10.36814958091554,146.0,158,0.0
16,3-5-7-14-6*0-1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*4-3-5-7-9-13-12*4-1-2-5-14-6*6-14*,10.3752417794971,144.0,102,0.0
14,0-1-3-5-7-14-6*4-3-5-7-9-13*4-1-2-5-14-6*12-13*0-1-2-5-7-9-10-12*1-3-11-10-9-6-14-8*,10.384912959381044,143.0,123,0.0
17,3-5-7-14-6*0-1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*4-1-2-5-14-6*6-14*,10.386202450032238,142.0,119,0.0
16,3-5-7-14-6*4-3-5-7-9-13*4-1-2-5-14-6*12-13*0-1-2-5-7-9-10-12*0-1-3-11-10-9-6-14-8*,10.395873629916183,140.0,177,0.0
18,7-14-6*0-1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*4-3-5-7-9-13-12*4-1-2-5-14-6*6-14*,10.408768536428113,138.0,113,0.0
19,3-5-7-14-6*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*4-3-5-7-9-13-12*4-1-2-5-14-6*6-14*,10.430045132172792,136.0,79,0.0
18,3-5-7-14-6*4-3-5-7-9-13*4-1-2-5-14-6*12-13*0-1-2-5-7-9-10-12-13*1-3-11-10-9-6-14-8*,10.439716312056738,134.0,187,0.0
19,3-5-7-14-6*4-3-5-7-9-13*4-1-2-5-14-6*12-13*0-1-2-5-7-9-10-12*1-3-11-10-9-6-14-8*,10.450676982591876,132.0,167,0.0
21,7-14-6*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*4-3-5-7-9-13-12*4-1-2-5-14-6*6-14*,10.463571889103804,130.0,110,0.0
30,7-14-6*4-1-2-5-14-6*0-1-2-5-7-9-10-12*7-5*1-3-11-10-9-6-14-8*4-3-5-7-9-13-12*,10.474532559638943,128.0,137,0.0
14,4-3-5-7-9-13-12*4-1-2-5-14-6*0-1-2-5-7-9-10-12*8-14-6-9-10-11*11-3-1*6-14-7*,10.495164410058027,126.0,171,0.0
18,4-1-2-5-14-6*8-14-6-9-10-11*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*7-14*1-3-11*,10.527401676337847,124.0,156,0.0
16,4-1-2-5-14-6*8-14-6-9*0-1-2-5-7-9-10-11*2-1-3-11*4-3-5-7-9-13-12-10*6-14-7*,10.5531914893617,123.0,151,0.0
17,4-1-2-5-14-6*8-14-6-9*0-1-2-5-7-9-10-11*11-3-1*4-3-5-7-9-13-12-10*6-14-7*,10.56608639587363,121.0,138,0.0
18,1-3-11*0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*9-6-14-8*10-12-13*4-1-2-5-14-6*,10.61057382333978,119.0,145,0.0
19,1-3-11*0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*9-6-14-8*10-12*4-1-2-5-14-6*,10.620245003223726,117.0,85,0.0
30,7-14*4-3-5-7-9-10-12-13*11-3-1*4-1-2-5-14-6*0-1-2-5-7-9-10-11*8-14-6-9*,10.680851063829786,116.0,61,0.0
20,2-1*0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*9-6-14-8*10-12-13*6-14-5-2-1-3-11*,10.713088330109606,115.0,179,0.0
21,2-1*0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*9-6-14-8*10-12*6-14-5-2-1-3-11*,10.722759509993551,113.0,148,0.0
22,3-11*0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*9-6-14-8*10-12*3-1-2-5-14-6*,10.76079948420374,111.0,98,0.0
26,13-12-10-9-7-5-3-4*11-10-9-13*1-3-11*7-14-8*0-1-2-5-7-14-6-9*4-1-2*,10.803997421018698,110.0,177,0.0
25,11-10-9-6-14-8*9-13*3-11*4-3-5-7-9-10-12-13*4-3-1-2*0-1-2-5-7-14-6*,10.80722114764668,108.0,109,0.0
24,1-3*0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*9-6-14-8*10-12*4-1-2-5-14-6*,10.822695035460994,107.0,100,0.0
37,11-3-1*4-3-5-7-9-10-11*5-14-8*0-1-2-5-7-14-6-9*4-1-2*9-13-12-10*,10.836234687298518,106.0,111,0.0
38,11-3-1*4-3-5-7-9-10-11*7-14-8*0-1-2-5-7-14-6-9*4-1-2*9-13-12-10*,10.85364281108962,105.0,81,0.0
28,11-10-9*5-7-14-8*1-3-11*4-3-5-7-9-10-12-13*4-1-2*0-1-2-5-7-14-6-9*,10.891682785299809,104.0,125,0.0
40,11-3-1*4-3-5-7-9-10-11*14-8*0-1-2-5-7-14-6-9*4-1-2*9-13-12-10*,10.892327530625405,103.0,99,0.0
30,11-10-9*7-14-8*1-3-11*4-3-5-7-9-10-12-13*4-1-2*0-1-2-5-7-14-6-9*,10.9110251450677,102.0,165,0.0
31,11-10-9*5-14-8*3-11*4-3-5-7-9-10-12-13*4-3-1-2*0-1-2-5-7-14-6-9*,10.93036750483559,101.0,38,0.0
33,13-12-10-9-7-5-3-4*11-10-9*3-11*7-14-8*0-1-2-5-7-14-6-9*4-3-1-2*,10.947775628626692,100.0,98,0.0
33,11-10-9*5-14-8*3-11*4-3-5-7-9-10-12-13*4-3-1*0-1-2-5-7-14-6-9*,10.9819471308833,99.0,71,0.0
34,4-3-5-7-9-10-12-13*4-3-1-2*11-3*0-1-2-5-7-14-6-9*11-10-9*14-8*,10.987105093488072,98.0,59,0.0
46,0-1-2-5-7-14-6-9*9-13-12*4-3-5-7-9-10-11*10-12*11-3-1-2*14-8*,11.012894906511928,97.0,86,0.0
36,4-3-5-7-9-10-12-13*4-3-1*11-3*0-1-2-5-7-14-6-9*11-10-9*14-8*,11.038684719535784,96.0,63,0.0
48,0-1-2-5-7-14-6-9*9-13-12*4-3-5-7-9-10-11*10-12*11-3-1*14-8*,11.041263700838169,95.0,104,0.0
49,0-1-2-5-7-14-6-9*9-13-12*4-3-5-7-9-10-11*10-12*4-3-1-2*5-14-8*,11.066408768536428,94.0,109,0.0
50,3-1*4-3-5-7-9-10-11*14-8*0-1-2-5-7-14-6-9*4-1-2*9-13-12-10*,11.09606705351386,93.0,91,0.0
39,11-10-9*14-8*3-11*4-3-5-7-9-10-12-13*3-1*0-1-2-5-7-14-6-9*,11.118633139909736,92.0,37,0.0
52,0-1-2-5-7-14-6-9*9-13-12*4-3-5-7-9-10-11*10-12*4-3-1-2*14-8*,11.119922630560929,91.0,72,0.0
53,0-1-2-5-7-14-6-9*9-13-12*4-3-5-7-9-10-11*10-12*4-3-1*14-8*,11.165054803352676,89.0,112,0.0
38,4-3-5-7-9-10-11*12-13-9*0-1-2-5-7-14-6-9*3-1*10-12*8-14-5*,11.191489361702128,88.0,165,0.0
54,0-1-2-5-7-14-6-9*9-13-12*4-3-5-7-9-10-11*10-12*3-1-2*14-8*,11.22308188265635,87.0,79,0.0
55,0-1-2-5-7-14-6-9*9-13-12*4-3-5-7-9-10-11*10-12*3-1*14-8*,11.245003223726629,85.0,93,0.0
45,3-1*11-10-9*4-3-5-7-9-10-12-13*13-12*0-1-2-5-7-14-6-9*14-8*,11.352030947775628,84.0,35,0.0
46,14-8*13-12-10-9-7-5-3-4*0-1-2-5-14-6-9*1-3*7-14*11-10-9*,11.429400386847195,83.0,102,0.0
47,3-1*11-10*7-14*8-14-5*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6-9*,11.480980012894909,82.0,35,0.0
48,4-3-5-7-9-10-12-13*3-1*0-1-2-5-7-14-6-9*12-13*11-10*7-14-8*,11.495809155383624,81.0,44,0.0
51,1-3*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6-9*11-10*5-14*14-8*,11.527401676337847,80.0,38,0.0
49,8-14*4-3-5-7-9-10-12-13*7-5*3-1*0-1-2-5-7-14-6-9*11-10*,11.534493874919407,79.0,31,0.0
50,14-8*13-12-10-9-7-5-3-4*0-1-2-5-14-6-9*1-3*7-14*11-10*,11.61766602192134,78.0,109,0.0
51,14-8*4-3-5-7-9-10-12*11-10*3-1*13-12*0-1-2-5-7-14-6-9*,11.695680206318505,77.0,43,0.0
53,14-8*4-3-5-14-6-9*0-1-2-5-7-9-10-12*11-10*12-13*3-1*,11.803997421018698,76.0,19,0.0
65,14-8*11-10*14-7*4-3-5-14-6-9*0-1-2-5-7-9-10-12*12-13*,12.01418439716312,75.0,38,0.0
61,4-3-5-7-9-10-12*11-10*6-9*0-1-2-5-7-14-6*8-14*12-13*,12.120567375886525,74.0,60,0.0
55,5-3-4*12-13*11-10*5-14-6-9*0-1-2-5-7-9-10-12*14-8*,12.252740167633783,73.0,28,0.0
56,8-14*4-3-5-7-9-10-12-13*7-5*3-1*0-1-2-5-7-14-6*11-10*,12.338491295938104,72.0,39,0.0
57,3-1*14-8*4-3-5-7-9-10-12*13-12*0-1-2-5-7-14-6*11-10*,12.4996776273372,70.0,40,0.0
58,14-8*13-12*6-14-7-5-2-1-0*4-3-5-7-9-10-12*1-2*11-10*,12.74468085106383,69.0,35,0.0
59,9-10-12-13*0-1-2-5-7-14-6-9*5-3-4*8-14*11-10*3-1*,12.900709219858156,67.0,61,0.0
63,12-13*4-3-1*7-14-6*7-14-8*0-1-2-5-7-9-10-12*11-10*,13.118633139909736,66.0,32,0.0
60,13-12*7-14-6*11-10*0-1-2-5-7-9-10-12*5-3-4*14-8*,13.121856866537716,65.0,15,0.0
61,8-14*4-3-5*9-10-12*0-1-2-5-7-14-6-9*11-10*12-13*,13.306898774983882,64.0,36,0.0
62,12-13*0-1-2-5-7-14-6-9*8-14*4-3-1*9-10-12*11-10*,13.493874919406837,63.0,40,0.0
