,R_x,f_1,f_2,Generation,Rank
20,1-3-11-10-9-6-14-8*4-3-5-7-9-13*0-1-2-5-7-9-10-12*7-14*4-1-2-5-14-6*12-13*,10.516441005802708,124.0,75,0.0
18,8-14-6-9-10-11-3*13-12*14-6*4-3-5-7-9-13*4-3-1-2-5-14-6*0-1-2-5-7-9-10-12*,10.584139264990329,122.0,197,0.0
19,11-3-1-2-5-14-6*4-3-5-7-9-13*13-12*0-1-2-5-7-9-10-12*7-14-6*8-14-6-9-10-11*,10.61444229529336,120.0,138,0.0
20,4-3-5-7-9-13*8-14-6-9-10-11*11-3-1-2-5-14-6*7-14*0-1-2-5-7-9-10-12*12-13*,10.646679561573178,118.0,146,0.0
26,0-1-2-5-7-9-10-11*4-3-5-7-9-13-12-10*4-1-2-5-14-6*1-3*3-11*8-14-6-9*,10.662153449387493,117.0,171,0.0
27,0-1-2-5-7-14-6-9*11-10-9-6-14-8*4-1*1-3-11*4-3-5-7-9-10-12-13*9-13*,10.72147001934236,115.0,108,0.0
33,1-3-11*2-1-4*12-13-9-6-14-7-5-2-1-0*4-3-5-7-9-10-12-13*9-10-11*5-7-14-8*,10.752417794970986,114.0,196,0.0
28,9-13*0-1-2-5-7-14-6*2-1-3-11*4-1-2*11-10-9-6-14-8*4-3-5-7-9-10-12-13*,10.757575757575758,112.0,183,0.0
29,0-1-2-5-7-14-6*11-10-9-6-14-8*11-3-1*4-3-5-7-9-10-12-13*4-1-2*9-13*,10.770470664087686,110.0,110,0.0
30,0-1-2-5-7-14-6*11-10-9-6-14-8*4-1*1-3-11*4-3-5-7-9-10-12-13*9-13*,10.80915538362347,108.0,96,0.0
25,4-1-2*0-1-2-5-7-14-6-9*4-3-5-7-9-10-11*11-3-1*10-12-13-9*8-14-7-5*,10.834300451321727,107.0,124,0.0
30,0-1-2-5-7-14-6*4-3-5-7-9-10-12-13*5-7*11-3-1-2*11-10-9-6-14-8*4-1-2*,10.863313990973566,106.0,60,0.0
26,4-1*0-1-2-5-7-14-6-9*4-3-5-7-9-10-11*11-3-1*10-12-13-9*8-14-7-5*,10.872985170857511,105.0,133,0.0
27,4-1*0-1-2-5-7-14-6-9*4-3-5-7-9-10-11*11-3-1*10-12-13-9*8-14-5*,10.8749194068343,104.0,125,0.0
28,4-1*0-1-2-5-7-14-6-9*4-3-5-7-9-10-11*11-3-1*10-12-13-9*8-14-7*,10.892327530625405,103.0,140,0.0
34,3-1*11-10-9-6-14-8*3-11*4-1-2*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6*,10.905222437137333,102.0,174,0.0
29,10-12-13-9*0-1-2-5-7-14-6-9*8-14*11-3*4-3-1-2*4-3-5-7-9-10-11*,10.929722759509994,101.0,76,0.0
36,4-3-5-7-9-10-12-13*11-10-9-6-14-8*1-3*11-3*0-1-2-5-7-14-6*1-4*,10.943907156673117,100.0,97,0.0
30,10-12-13-9*0-1-2-5-7-14-6-9*8-14*11-3*4-3-1*4-3-5-7-9-10-11*,10.981302385557704,99.0,109,0.0
37,8-14-5*0-1-2-5-7-14-6-9*12-13-9*10-12*4-3-5-7-9-10-11*11-3-1*,10.985170857511283,98.0,160,0.0
38,8-14-7*0-1-2-5-7-14-6-9*12-13-9*10-12*4-3-5-7-9-10-11*11-3-1*,11.002578981302385,97.0,177,0.0
40,1-3-4*11-10-9*3-11*14-8*0-1-2-5-7-14-6-9*4-3-5-7-9-10-12-13*,11.038684719535784,96.0,41,0.0
39,8-14*0-1-2-5-7-14-6-9*12-13-9*10-12*4-3-5-7-9-10-11*11-3-1*,11.041263700838169,95.0,52,0.0
42,4-3-5-7-9-10-12-13*11-10-9*7-14-8*3-11*3-1*0-1-2-5-7-14-6-9*,11.079303675048356,94.0,62,0.0
35,4-1*0-1-2-5-7-14-6-9*4-3-5-7-9-10-11*3-1*10-12-13-9*8-14-7*,11.09606705351386,93.0,147,0.0
43,3-1*0-1-2-5-7-14-6-9*4-3-5-7-9-10-12-13*3-11*9-10-11*14-8*,11.118633139909736,92.0,43,0.0
36,4-3-5-7-9-10-11*14-8*9-6-14-7-5-2-1-0*12-13-9*10-12*2-1-3-4*,11.119922630560929,91.0,96,0.0
43,12-13-9*1-3-4*4-3-5-7-9-10-11*0-1-2-5-7-14-6-9*10-12*14-8*,11.165054803352676,89.0,96,0.0
44,8-14-5*0-1-2-5-7-14-6-9*12-13-9*10-12*4-3-5-7-9-10-11*3-1*,11.191489361702128,88.0,164,0.0
45,8-14-7*0-1-2-5-7-14-6-9*12-13-9*10-12*4-3-5-7-9-10-11*3-1*,11.206318504190843,87.0,92,0.0
40,0-1-2-5-7-14-6-9*3-1*4-3-5-7-9-10-11*14-8*10-12*12-13-9*,11.245003223726629,85.0,172,0.0
51,11-10-9*3-1*0-1-2-5-7-14-6-9*14-6*4-3-5-7-9-10-12-13*14-8*,11.352030947775628,84.0,20,0.0
54,3-1*11-10-9*0-1-2-5-14-6-9*8-14*14-7*4-3-5-7-9-10-12-13*,11.429400386847195,83.0,158,0.0
53,11-10*14-6*8-14-5*0-1-2-5-7-14-6-9*4-3-5-7-9-10-12-13*3-1*,11.480980012894909,82.0,45,0.0
54,11-10*3-1*0-1-2-5-7-14-6-9*14-6*4-3-5-7-9-10-12-13*7-14-8*,11.495809155383624,81.0,28,0.0
55,0-1-2-5-7-14-6-9*3-1*4-3-5-7-9-10-12-13*11-10*14-8*5-14*,11.527401676337847,80.0,28,0.0
56,0-1-2-5-7-14-6-9*3-1*4-3-5-7-9-10-12-13*11-10*14-8*14-6*,11.534493874919407,79.0,14,0.0
59,4-3-5-7-9-10-12-13*11-10*14-7*0-1-2-5-14-6-9*3-1*8-14*,11.61766602192134,78.0,97,0.0
58,4-3-5-7-9-10-12*3-1*12-13*0-1-2-5-7-14-6-9*14-8*10-11*,11.695680206318505,77.0,21,0.0
56,3-1*13-12*8-14*0-1-2-5-7-9-10-12*10-11*4-3-5-14-6-9*,11.803997421018698,76.0,29,0.0
59,7-14*14-8*12-13*0-1-2-5-7-9-10-12*11-10*4-3-5-14-6-9*,12.01418439716312,75.0,35,0.0
63,11-10*0-1-2-5-7-14-6-9*12-10-9*4-3-5-7-9*12-13*8-14*,12.19084461637653,74.0,7,0.0
68,12-13*8-14*0-1-2-5-7-9-10-12*11-10*9-6-14-5*5-3-4*,12.252740167633783,73.0,54,0.0
63,0-1-2-5-7-14-6*3-1*4-3-5-7-9-10-12-13*11-10*14-8*14-6*,12.338491295938104,72.0,15,0.0
64,4-3-5-7-9-10-12*3-1*12-13*0-1-2-5-7-14-6*14-8*10-11*,12.4996776273372,70.0,26,0.0
65,11-10*6-14-7-5-2-1-0*5-7*12-13*8-14*4-3-5-7-9-10-12*,12.74468085106383,69.0,17,0.0
66,10-11*14-8*4-3-5*9-10-12-13*0-1-2-5-7-14-6-9*3-1*,12.900709219858156,67.0,20,0.0
66,7-14-8*7-14-6*0-1-2-5-7-9-10-12*11-10*12-13*1-3-4*,13.118633139909736,66.0,55,0.0
65,0-1-2-5-7-9-10-12*8-14*7-14-6*11-10*4-3-5*13-12*,13.121856866537716,65.0,107,0.0
68,10-11*4-3-5*0-1-2-5-7-14-6-9*12-13*9-10-12*14-8*,13.306898774983882,64.0,35,0.0
69,14-8*10-11*1-3-4*9-10-12*12-13*0-1-2-5-7-14-6-9*,13.493874919406837,63.0,92,0.0
