,f_1,f_2,R_x
44,16.00607902735562,360,20-24*27-29-2-7-28-17-19-12-8-26-0-18*23-14-9-1-3-24-7-16-6-5-21-15-2-29-10*21-6-13-18-0-22-17-11-3-1-9-23-20-7*2-27-7-4-24-14-20*11-17-22-18-12-19*11-25-28-16-2-10-6*6-10-27*26-8-19-0-13-6-15-10-7-20-14-11-17-12*12-19-18-0-25-7-4-24-23*0-28-16-27*12-22-25-28-16-27-10-21-5*
43,16.00859247135843,358,20-24*27-29-2-7-28-17-19-12-8-26-0-18*23-14-9-1-3-24-7-16-6-5-21-15-2-29-10*21-6-13-18-0-22-17-11-3-1-9-23-20-7*2-27-7-4-24-14-20*11-17-22-18-12*11-25-28-16-2-10-6*6-10-27*26-8-19-0-13-6-15-10-7-20-14-11-17-12*12-19-18-0-25-7-4-24-23*0-28-16-27*12-22-25-28-16-27-10-21-5*
45,16.01674655132102,355,20-24*27-29-2-7-28-17-19-12-8-26-0-18*23-14-9-1-3-24-7-16-6-5-21-15-2-29-10*21-6-13-18-0-22-17-11-3-1-9-23-20-7*2-27-7-4-24-14-20*11-17-22-18-12-19*11-25-28-16-2-10*6-10-27*26-8-19-0-13-6-15-10-7-20-14-11-17-12*12-19-18-0-25-7-4-24-23*0-28-16-27*12-22-25-28-16-27-10-21-5*
46,16.040361234510172,350,20-24*27-29-2-7-28-17-19-12-8-26-0-18*23-14-9-1-3-24-7-16-6-5-21-15-2-29-10*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14-20*11-17-22-18-12-19*11-25-28-16-2-10*6-10-27*26-8-19-0-13-6-15-10-7-20-14-11-17-12*12-19-18-0-25-7-4-24-23*0-28-16-27*12-22-25-28-16-27-10-21-5*
47,16.04591419219079,349,20-24*27-29-2-7-28-17-19-12-8-26-0-18*23-14-9-1-3-24-7-16-6-5-21-15-2-29-10*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14-20*11-17-22-18-12-19*11-25-28-16-2-10*6-16-27*26-8-19-0-13-6-15-10-7-20-14-11-17-12*12-19-18-0-25-7-4-24-23*0-28-16-27*12-22-25-28-16-27-10-21-5*
48,16.048544540565818,345,20-24*27-29-2-7-28-17-19-12-8-26-0-18*23-14-9-1-3-24-7-16-6-5-21-15-2-29-10*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14-20*11-17-22-18-12-19*11-25-28-16-2*6-16-27*26-8-19-0-13-6-15-10-7-20-14-11-17-12*12-19-18-0-25-7-4-24-23*0-28-16-27*12-22-25-28-16-27-10-21-5*
27,16.068973579611878,339,24-20-14*19-17-11-3-1-9-14-7-16-6-5*21-10-27-7-20-23-3*15-2*21-6-13-0-22-17*12-8-19-17-28-7-24*10-27*6-15-10-7-25-22-19-8-26-0-28-16-2-29*29-2-7-4-24-3-1-9-23-14-11-17-0-18-13*20-7-25-0-18-12-19*22-17-28-16-27-29-2-10-6-13-18-19-12*28-25-11-17-12-18-13*
49,16.0839957914426,337,20-24*27-29-2-7-28-17-19-12-8-26-0-18*23-14-9-1-3-24-7-16-6-5-21-15-2-29-10*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*11-17-22-18-12-19*11-25-28-16-2*6-16-27*8-19-0-13-6-15-10-7-14-11-17-12*12-19-18-0-25-7-4-24-23*18-0-28-16-27*12-22-25-28-16-27-10-21-5*
50,16.098959551087212,331,20-24*27-29-2-7-28-17-19-12-8-26-0-18*23-14-9-1-3-24-7-16-6-5-21-15-2-29-10*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*11-17-22-18-12-19*11-25-28-16-2*16-27*8-19-0-13-6-15-10-7-14-11-17-12*12-19-18-0-25-7-4-24-23*18-0-28-16-27*12-22-25-28-16-27-10-21-5*
51,16.136222819733458,328,20-24*27-29-2-7-28-17-19-12-8-26-0-18*14-9-1-3-24-7-16-6-5-21-15-2-29-10*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*11-17-22-18-12-19*11-25-28-16-2*16-27*8-19-0-13-6-15-10-7-14-11-17-12*12-19-18-0-25-7-4-24-23*18-0-28-16-27*12-22-25-28-16-27-10-21-5*
32,16.17038812251578,324,20-14-11*19-17-11-3-1-9-14-7-16-6-5*5-21-10-27-7-20-23-3-9*15-2*21-6-13-0-22-17*28-7-24-4-20*10-27*6-15-10-7-25-22-19-8-26-0-28-16*29-2-7-4-24-3-1-9-23-14-11-17-0-18-13*24-20-7-25-0-18-12*18-13-6-10-2-29-27-16-28-17-22-19-12-8*0-12-17-11-25-28*
33,16.205284077624505,322,20-14-11*19-17-11-3-1-9-14-7-16-6-5*5-21-10-27-7-20-23-3-9*15-2*21-6-13-0-22*28-7-24-4-20*10-27*6-15-10-7-25-22-19-8-26-0-28-16*29-2-7-4-24-3-1-9-23-14-11-17-0-18-13*24-20-7-25-0-18-12*18-13-6-10-2-29-27-16-28-17-22-19-12-8*0-12-17-11-25-28*
55,16.253361000701425,320,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*11-17-22-18*11-25-28-16*16-27*26-8-19-0-13-6-15-10-7-14-11-17-12*12-19-22-18-0-25-7-4-24-23-14*16-28-0-18-12*12-22-25-28-16-27-10-21*
56,16.257481879822304,315,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*17-22-18*11-25-28-16*16-27*26-8-19-0-13-6-15-10-7-14-11-17-12*12-19-22-18-0-25-7-4-24-23-14*16-28-0-18-12*12-22-25-28-16-27-10-21*
54,16.271159691372457,313,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-14-24-4*11-17-22-18-12*11-25-28-16*16-27*8-19-0-13-6-15-10-7-14-11-17-12*19-22-18-0-25-7-4-24-23-14*18-0-28-16*12-22-25-28-16-27-10-21*
57,16.295417348608837,311,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*17-22-18*11-25-28-16*16-27*26-8-19-0-13-6-15-10-7-14-11-17-12*12-19-22-18-0-25-7-4-24-23-14*16-28-0-18*12-22-25-28-16-27-10-21*
58,16.31564180500351,310,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*17-22-18*11-25-28-16*16-27*26-8-19-0-13-6-15-10-7-14-11-17-12*12-19-22-18-0-25-7-4-24-23-14*16-28-0*12-22-25-28-16-27-10-21*
38,16.322685293429974,308,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-23-14-4-1-3-24-7-16-6-5-21-15-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7-28*10-6*22-18*2-27-7-24-14-20*16-27*19-17-11-14-7-10-15-6-13-0-12*23-24-4-7-25-0-18-19-12-8*0-28*8-12-22-25-28-16-27-10-21-5*
36,16.32698152910919,307,20-24-4-7-25-0-18-19*29-2-7-28-17-19-12-8-26-0-13-6*23-14-9-1-3-24-7-16-6-5-21*21-6-13-18-0-22-17-11-3-1-9-23-20-7-16*10-6*18-0-28*2-16-28-25-22-12*16-27*17-11-14-7-10-15-6-13-0-12-19-18*23-14-24*19-0-28-16-27-10-21-5*29-10-2-27-7*
59,16.34010404489128,305,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*17-22-18*11-25-28-16*16-27*26-8-19-0-13-6-15-10-7-14-11-17-12*12-19-22-18-0-25-7-4-24-23-14*28-0*12-22-25-28-16-27-10-21*
37,16.340367079728782,303,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-23-14-4-1-3-24-7-16-6-5-21-15-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7-28*10-6*22-18*2-27-7-24-14-20*16-27*19-17-11-14-7-10-15-6-13-0-12*24-4-7-25-0-18-19-12-8*0-28*8-12-22-25-28-16-27-10-21-5*
60,16.34314355856909,300,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*17-22-18*11-25-28-16*16-27*8-19-0-13-6-15-10-7-14-11-17-12*12-19-22-18-0-25-7-4-24-23-14*28-0*12-22-25-28-16-27-10-21*
63,16.357172083235913,297,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*2-21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*17-22-18*28-16*16-27*8-12-19-0-13-6-15-10-7-14-11-17*12-19-22-18-0-25-7-20-4-24-23*28-0*12-22-25-28-16-27-10-21*
64,16.359510170680384,295,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*2-21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*22-18*28-16*16-27*8-12-19-0-13-6-15-10-7-14-11-17*12-19-22-18-0-25-7-20-4-24-23*28-0*12-22-25-28-16-27-10-21*
61,16.37877016600421,292,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*17-22-18*28-16*16-27*8-19-0-13-6-15-10-7-14-11-17-12*12-19-22-18-0-25-7-20-4-24-23*28-0*12-22-25-28-16-27-10-21*
62,16.399579144259995,289,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*17-22-18*28-16*16-27*8-12-19-0-13-6-15-10-7-14-11-17*12-19-22-18-0-25-7-20-4-24-23*28-0*12-22-25-28-16-27-10-21*
65,16.401917231704466,287,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*22-18*28-16*16-27*8-12-19-0-13-6-15-10-7-14-11-17*12-19-22-18-0-25-7-20-4-24-23*28-0*12-22-25-28-16-27-10-21*
66,16.44347673602993,282,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*22-18*28-16*16-27*8-12-19-0-13-6-15-10-7-14-11-17*12-19-22-18-0-25-7-20-4-24*28-0*12-22-25-28-16-27-10-21*
67,16.496200607902736,281,20-24*27-29-2-7-28-17-19-12-8-26-0-18*9-1-3-24-7-16-6-5-21-15-29-10-2*21-6-13-18-0-22-17-11-3-1-9-23-20-7*27-7-4-24-14*22-18*28-16*16-27*8-19-0-13-6-15-10-7-14-11-17*12-19-22-18-0-25-7-20-4-24*28-0*12-22-25-28-16-27-10-21*
72,16.537117138180967,266,11-25-28*21-10-27-7-14-3*12-19-17-28-16-15-21*19-0-18*3-1-23-20-7-16-6-5-21*14-11-25-0-26*8-12-17-11-3-1-24-4-7-28-0-18*0-26-8-12-19-22-25-7-27-29-2-21*14-24-20*3-9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
73,16.55333761982698,261,11-25-28*21-10-27-7-14-3*12-19-17-28-16-15-21*19-0-18*3-1-23-20-7-16-6-5-21*11-25-0-26*8-12-17-11-3-1-24-4-7-28-0-18*0-26-8-12-19-22-25-7-27-29-2-21*14-24-20*3-9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
74,16.62570142623334,260,11-25-28*21-10-27-7-14-3*12-19-17-28-16-15-21*19-0-18*3-23-20-7-16-6-5-21*11-25-0-26*8-12-17-11-3-1-24-4-7-28-0-18*0-26-8-12-19-22-25-7-27-29-2-21*14-24-20*3-9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
76,16.661094224924014,259,11-25-28*21-10-27-7-14*22-12-19-17-28-16-15-21*19-0-18*3-23-20-7-16-6-5-21*11-25-0-26*8-12-17-11-3-1-24-4-7-28-0-18*0-26-8-12-19-22-25-7-27-29-2-21*14-24-20*3-9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
75,16.668459200374095,255,11-25-28*21-10-27-7-14*12-19-17-28-16-15-21*19-0-18*3-23-20-7-16-6-5-21*11-25-0-26*8-12-17-11-3-1-24-4-7-28-0-18*0-26-8-12-19-22-25-7-27-29-2-21*14-24-20*3-9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
77,16.68856675239654,254,11-25-28*21-10-27-7-14*22-12-19-17-28-16-15-21*19-0-18*3-23-20-7-16-6-5-21*11-25-0-26*8-12-17-11-3-1-24-4-7-28-0-18*26-8-12-19-22-25-7-27-29-2-21*14-24-20*3-9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
80,16.703881225157822,252,25-28*21-15-10-27-7-14*12-19-17-28-16-15-21*19-12-0-18*3-23-20-7-16-6-5-21*11-25-0-26-8*8-12-17-11-3-1-24-4-7-28-0-18*26-8-12-19-22-25-7-27-29-2-21*14-24-20*9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
81,16.717471358428806,250,25-28*21-10-27-7-14*12-19-17-28-16-15-21*19-12-0-18*3-23-20-7-16-6-5-21*11-25-0-26-8*8-12-17-11-3-1-24-4-7-28-0-18*26-8-12-19-22-25-7-27-29-2-21*14-24-20*9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
82,16.727466682253915,248,25-28*21-10-27-7-14*12-19-17-28-16-15-21*12-0-18*3-23-20-7-16-6-5-21*11-25-0-26-8*8-12-17-11-3-1-24-4-7-28-0-18*26-8-12-19-22-25-7-27-29-2-21*14-24-20*9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
79,16.728898760813653,247,25-28*21-15-10-27-7-14*12-19-17-28-16-15-21*19-12-0-18*3-23-20-7-16-6-5-21*11-25-0-26*8-12-17-11-3-1-24-4-7-28-0-18*26-8-12-19-22-25-7-27-29-2-21*14-24-20*9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
78,16.742488894084637,245,25-28*21-10-27-7-14*12-19-17-28-16-15-21*19-12-0-18*3-23-20-7-16-6-5-21*11-25-0-26*8-12-17-11-3-1-24-4-7-28-0-18*26-8-12-19-22-25-7-27-29-2-21*14-24-20*9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
71,16.77753097965864,244,11-25-28*21-10-27-7-14-1-3*12-19-17-28-16-15-21*19-0-18*3-23-20-7-16-6-5-21*11-25-0*12-17-11-3-1-24-4-7-28-0-18*0-26-8-12-19-22-25-7-27-29-2*14-24-20*3-9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
83,16.787146364274022,240,25-28*21-10-27-7-14*12-19-17-28-16-15-21*12-0-18*3-23-20-7-16-6-5-21*11-25-0-26-8*8-12-17-11-3-1-24-4-7-28-0-18*26-8-12-19-22-25-7-27-29-2*14-24-20*9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
84,16.912438625204583,239,25-28*21-10-7-14*12-19-17-28-16-15-21*12-0-18*3-23-20-7-16-6-5-21*11-25-0-26-8*8-12-17-11-3-1-24-4-7-28-0-18*26-8-12-19-22-25-7-27-29-2*14-24-20*9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
86,16.943359831657705,237,25-28*21-10-7-14-9*8-12-19-17-28-16-15-21*0-18*1-3-23-20-7-16-6-5-21*0-26-8-19*8-12-17-11-3-1-24-4-7-28-0*26-8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
85,16.962502922609307,233,25-28*21-10-7-14-9*12-19-17-28-16-15-21*0-18*1-3-23-20-7-16-6-5-21*0-26-8-19*8-12-17-11-3-1-24-4-7-28-0*26-8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
87,16.96601005377601,232,25-28*21-10-7-14-9*8-12-19-17-28-16-15-21*0-18*1-3-23-20-7-16-6-5-21*0-26-8-19*8-12-17-11-3-1-24-4-7-28-0*8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
