Total_iterations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes
91,91.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
92,92.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
93,93.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
94,94.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
95,95.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
96,96.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
97,97.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
98,98.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
99,99.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
100,100.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
101,101.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
102,102.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
103,103.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
104,104.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
105,105.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
106,106.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
107,107.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
108,108.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
109,109.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
110,110.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
111,111.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
112,112.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
113,113.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
114,114.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
115,115.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
116,116.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
117,117.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
118,118.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
119,119.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
120,120.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
121,121.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
122,122.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
123,123.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
124,124.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
125,125.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
126,126.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
127,127.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
128,128.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
129,129.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
130,130.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
131,131.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
132,132.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
133,133.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
134,134.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
135,135.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
136,136.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
137,137.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
138,138.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
139,139.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
140,140.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
141,141.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
142,142.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
143,143.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
144,144.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
145,145.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
146,146.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
147,147.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
148,148.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
149,149.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
150,150.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
151,151.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
152,152.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
153,153.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
154,154.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
155,155.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
156,156.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
157,157.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
158,158.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
159,159.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
160,160.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
161,161.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
162,162.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
163,163.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
164,164.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
165,165.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
166,166.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
167,167.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
168,168.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
169,169.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
170,170.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
171,171.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
172,172.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
173,173.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
174,174.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
175,175.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
176,176.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
177,177.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
178,178.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
179,179.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
180,180.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
181,181.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
182,182.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
183,183.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
184,184.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
185,185.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
186,186.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
187,187.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
188,188.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
189,189.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
190,190.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
191,191.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
192,192.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
193,193.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
194,194.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
195,195.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
196,196.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
197,197.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
198,198.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
199,199.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
200,200.0,0.1247222222222222,0.1247222222222222,0.1247222222222222,0.1247222222222222,0.1247222222222222,0.1247222222222222,0.1258333333333333,0.1258333333333333
201,201.0,0.1252676689576174,0.1241565578465063,0.1241565578465063,0.1241565578465063,0.1252676689576174,0.1241565578465063,0.1263676689576174,0.1264707617411225
202,202.0,0.1254642042861818,0.1233642042861818,0.1253642042861818,0.1233642042861818,0.1254642042861818,0.1234662451025083,0.1266543153972929,0.1268584180692895
203,203.0,0.125335408170135,0.122357317261044,0.1271554990792258,0.122357317261044,0.1254263172610441,0.1236714895966449,0.1266967383721551,0.1269999129987068
204,204.0,0.1250926269676237,0.1212631260585328,0.1288135078767145,0.1212631260585328,0.1252735360585328,0.1236652791197572,0.1266146430696439,0.1280141547906622
205,205.0,0.1247587779084105,0.1201103939175013,0.1303440700993195,0.1201103939175013,0.1250279688175014,0.1234870030918984,0.1273394840887034,0.1288219081591641
206,206.0,0.1243523668748182,0.1189225628592727,0.1317506853883636,0.1189225628592727,0.1247074104202727,0.1231677720405652,0.1287287739324405,0.1294478656249942
207,207.0,0.1238013808412874,0.1177074453285731,0.1337059247085549,0.1177074453285731,0.1243149898088631,0.1227854798392246,0.1300127808805562,0.1299645532643673
208,208.0,0.1230698431122032,0.1164198978379334,0.136807867436071,0.1164198978379334,0.1238017941007815,0.1222261296507649,0.131000964714903,0.1302536053094095
209,209.0,0.1222463110475985,0.1151404784186934,0.1402542303963108,0.1151404784186934,0.1232454723232153,0.1216311526439143,0.1318888500843385,0.1304530266672355
210,210.0,0.1212976053753736,0.1139351059084997,0.14401356187051,0.1140414888872231,0.1227098377514828,0.1209619579048481,0.1325187594748067,0.1305216828272559
211,211.0,0.1202969607923585,0.1127627244638537,0.1479605525291207,0.1129744265915133,0.122152473133022,0.1210480217804072,0.1322867451050752,0.1305180956046493
212,212.0,0.1192061031687526,0.1115775490318197,0.1519211940842843,0.1118925596701176,0.1215269153578631,0.121670835921634,0.1318644723713966,0.130340370394132
213,213.0,0.1182063410388768,0.1105536809227506,0.1550612592669498,0.1109691574121123,0.1211183205878323,0.1223875112738872,0.1314856105442464,0.1302181189533444
214,214.0,0.1171989064719047,0.1095854000840646,0.1582300290735484,0.1100977793723625,0.1207092504687409,0.1230816669611656,0.1310497791498675,0.1300471884183455
215,215.0,0.1160835299461048,0.1085657194859991,0.1612818342325096,0.1091708257983289,0.1210816210144639,0.1236375022819828,0.1304559223478154,0.1297230448927953
216,216.0,0.1148909997051422,0.1074951319824709,0.1648313231957408,0.1081882798511785,0.1211569023432425,0.1245722565155844,0.1296633182712571,0.1292017881353836
217,217.0,0.1136482075051939,0.1063966852213127,0.1679077348576848,0.1086311106432788,0.1209834228578557,0.1252078460725118,0.1287082092468502,0.1285167835953121
218,218.0,0.1123774220123549,0.1052889641440958,0.1705372419282447,0.1089437994709958,0.12136999726016,0.1261638225436483,0.1276219467019383,0.1276968059385621
219,219.0,0.1110496871127029,0.105988716444265,0.172935027485288,0.1091187356176396,0.1220498979568304,0.1268174761821916,0.1264082633364229,0.1256321958646596
220,220.0,0.1097764547868473,0.1067363912377259,0.1750281023493166,0.1092886186574289,0.1226771563132364,0.1277907296371123,0.1251632611841464,0.1235392858341861
221,221.0,0.108410605946266,0.1072758522833475,0.1773880559030406,0.109319498937895,0.1231180078470844,0.1284091342594674,0.1237697660125518,0.1223090788103473
222,222.0,0.1071138964565152,0.1078418815516548,0.1799108869119237,0.1093441978250797,0.1235059146182057,0.128820594212788,0.1223757919682008,0.1210868364556321
223,223.0,0.1059138080488378,0.1084475904991248,0.1821907936060754,0.1094059436122965,0.1238851491780189,0.1291916893644442,0.1210381838216697,0.1199268418695325
224,224.0,0.1046822447164947,0.1088813730406985,0.1842964630259167,0.1093897422149111,0.1241421144652979,0.1294120733063272,0.119654009127883,0.1195419801024709
225,225.0,0.1035158290055657,0.109319390974422,0.1863087154326116,0.1093850391664115,0.1236536708411915,0.1295761021210493,0.1190375408038438,0.1192037116549045
226,226.0,0.1024189856733375,0.1097564782629025,0.1882196685541326,0.1093903693435537,0.1231417384570959,0.129687408714339,0.11847495343412,0.1189103975605187
227,227.0,0.1015096752992116,0.1103936001880225,0.1902095668970059,0.1090428196451454,0.1222519290359945,0.1315073433845976,0.1181046283201209,0.1169804372299013
228,228.0,0.1006503836932652,0.1109951087475937,0.1919910372760879,0.1086822698468423,0.1213320446669153,0.133550341220923,0.1177383492547207,0.1150604652936518
229,229.0,0.0997792173792553,0.1113893360733611,0.1942818596987187,0.1082353204283117,0.1203159866600417,0.1356072656619449,0.1173008529451921,0.1130901611531745
230,230.0,0.0989876113465771,0.1117564220527144,0.1967054804031722,0.1077966167012105,0.1193050688146708,0.1373883964741555,0.1168848896081228,0.1111755145993765
231,231.0,0.0982751962466601,0.1120950805797373,0.1988136455413097,0.1073693917529028,0.1183085569123419,0.1384077836622481,0.1164918068181093,0.1102385384866906
232,232.0,0.0975650572426292,0.112252890344037,0.2008634922726634,0.1068806500603941,0.1180921889165093,0.1390785421041053,0.1160467651349074,0.1092204139247541
233,233.0,0.0968413077271758,0.1130101352730199,0.2029616402768845,0.1063318978404966,0.1177564786778462,0.139415448061553,0.1155494933747504,0.1081335987682734
234,234.0,0.0961690186758276,0.1137215669545748,0.2048381546114862,0.1065057923206962,0.1167170070546912,0.1395014120577314,0.1150666713407989,0.1074803769841937
235,235.0,0.0955239083723463,0.1143000910448261,0.206976343117925,0.1065532923439023,0.1156128406927794,0.1396767991976946,0.1145167139285619,0.1068400113019641
236,236.0,0.094952156678806,0.1148385168386847,0.2088114972164489,0.1066147232751224,0.1145467945062886,0.1399803385830211,0.1139967275176425,0.1062592453839856
237,237.0,0.0944928488004722,0.1155158728382544,0.2097395210615059,0.1075736088497741,0.1136420173058421,0.1404553560510493,0.1135607021651845,0.1050200729279173
238,238.0,0.0940804175451578,0.1161375998187197,0.2104768706851933,0.1085221067189036,0.1127752296282836,0.1410283792199241,0.1131456861294167,0.1038337102544011
239,239.0,0.0937433318211785,0.116722398250896,0.2110255625940565,0.1094711255130816,0.1119706552368096,0.1415387159975493,0.1127827608970921,0.1027454496893362
240,240.0,0.0934673472874793,0.1172580323601292,0.2113284111243602,0.1104010423067001,0.111220037901565,0.1421488219778545,0.1124501853498672,0.1017261216920443
241,241.0,0.0932963356016637,0.1171246175022492,0.2122613351715284,0.1107326424441259,0.110620329069193,0.1428965920895801,0.1122426941372932,0.1008254539843664
242,242.0,0.093158101233923,0.1169370650058288,0.2130584850323734,0.1110262567300295,0.1100662501181556,0.1434199656425696,0.1120532789497578,0.100280597287362
243,243.0,0.0930495725925078,0.1178129961835028,0.213725969760724,0.1112819685194095,0.1095579997625351,0.1437292579343488,0.1107697541672563,0.1000724810797155
244,244.0,0.0928645364479013,0.1184222542303739,0.2142150305174956,0.1113970729294246,0.1089921396317461,0.1438598545568824,0.1104179910077206,0.0998311206784552
245,245.0,0.0924819319901302,0.1186643248373765,0.2144118768802421,0.111254299703143,0.1082499093538453,0.1448092502712126,0.1106963328078633,0.0994320741561869
246,246.0,0.0919994896795304,0.1194874210489895,0.2148721936869938,0.1110103304585703,0.1067166035992052,0.1461637668813591,0.1107805729879493,0.0989696216574022
247,247.0,0.0915500196924927,0.1202617577791842,0.2152811846914368,0.1107466405588975,0.1052478867342699,0.1474448566071483,0.1108945590134633,0.0985730949231071
248,248.0,0.0910430991680689,0.1211563607938516,0.2145194397590941,0.1103765742589455,0.1045299530982633,0.149283059257345,0.1109429117299215,0.09814860193451
249,249.0,0.0911463141220135,0.1218495002336404,0.2134280527493705,0.1098023573496292,0.1036904835002324,0.1516573593660844,0.1108116619210159,0.0976142707580134
250,250.0,0.0912072521034257,0.1226568814509731,0.2122237221471323,0.1099216561509084,0.1028523045530593,0.1534783898928316,0.1106219960077066,0.0970377976939626
251,251.0,0.0911431406835978,0.1241224705297521,0.2115488247854731,0.1104972776071842,0.1019376065651895,0.1548639212412939,0.1094690132670502,0.0964177453204591
252,252.0,0.0909542160624786,0.125978294143353,0.210976692815795,0.1108730266628559,0.1015755979622492,0.1557573990088346,0.108133882186763,0.0957508911576705
253,253.0,0.0907248624481742,0.127692520776723,0.2100741993104727,0.1111729573269169,0.1019367398655503,0.1563684756456019,0.1069772859430516,0.0950529586835093
254,254.0,0.0905099162781344,0.1292935802999407,0.2091469988775314,0.1109925786995584,0.1023510506881246,0.15747717073294,0.1058472533457558,0.0943814510780144
255,255.0,0.0902240245345508,0.131176421311969,0.2080082776706466,0.1106965845457552,0.1026706327760817,0.1587124704257692,0.1048633159386369,0.0936482727965905
256,256.0,0.0898852908753636,0.133290282675052,0.2067518387155453,0.110313415773609,0.1029111038413442,0.1601333356255865,0.1038165826976276,0.0928981497958718
257,257.0,0.0895244235517661,0.1352278594533933,0.2060238040047524,0.1098766111997917,0.103386459942645,0.1610477720019757,0.1027700950836916,0.092142974761984
258,258.0,0.0891158052725052,0.1367348058448017,0.2050212010863099,0.1095876276918331,0.1043692635408793,0.1621068563117652,0.1016828382514116,0.0913816020004939
259,259.0,0.0885294338807789,0.1382577034832148,0.2043731944531247,0.109095709543066,0.1050986729294886,0.1626189112284561,0.1004315842733299,0.0915947902085408
260,260.0,0.0879135807765699,0.1399019290336977,0.2041792142844576,0.1085507017738779,0.1057179796195188,0.1627584213289131,0.0991703195891529,0.0918078535938121
261,261.0,0.0872767026709289,0.1416377327803429,0.2039246350263389,0.1079627134327631,0.1062316131616661,0.1630360463114182,0.0979122702640706,0.0920182863524711
262,262.0,0.0866206116765452,0.1429566174634004,0.2042544847237684,0.107329456090886,0.1071087331175226,0.1628897383055868,0.0966457442728841,0.0921946143494064
263,263.0,0.0859777843438578,0.1439086362435919,0.2057471846183764,0.1066910100541986,0.1083375846817518,0.1626413180290396,0.0954239599852684,0.0912725220439153
264,264.0,0.0852414464879433,0.1445983635317052,0.2072943889868972,0.1059424025604682,0.109329370679045,0.1621918461468331,0.0941427439825929,0.0912594376245149
265,265.0,0.0844349576004568,0.1454694629910851,0.209251780718269,0.1051087808911097,0.1101759058938219,0.1613949367683468,0.0928455180002947,0.0913186571366159
266,266.0,0.0835786719831756,0.1459453275203426,0.2109646921259746,0.1042122569901247,0.1112329557182577,0.1612922178892309,0.091534242121651,0.0912396356512428
267,267.0,0.0826879551265704,0.1461905010690847,0.2121413882365507,0.1032699092810041,0.112161160895044,0.1622641895905663,0.0902417837535061,0.0910431120476735
268,268.0,0.0818487210782251,0.1464933911807092,0.2131331547671661,0.1023693073767383,0.1130379040424799,0.1631902813341302,0.0890529659337936,0.0908742742867575
269,269.0,0.0810700580536414,0.1471157600683743,0.2140712942832381,0.1015211268717284,0.1134458193432814,0.164068742276186,0.0879722348637895,0.0907349642397607
270,270.0,0.0802820838590773,0.1481037768249401,0.2151702862595583,0.1006569957094874,0.1136644320408256,0.1647140490559622,0.0869113107909446,0.0904970654592044
271,271.0,0.0794875085244807,0.1497089934113161,0.2158153044217982,0.0997810494383652,0.1137675182715474,0.1653770923619701,0.085890854259356,0.0901716793111662
272,272.0,0.0793263828757513,0.1512883745207628,0.2162415192201771,0.0989096739905113,0.1137076867679613,0.1658454744705852,0.0849052638745074,0.0897756242797433
273,273.0,0.0791369053274864,0.152635531156847,0.2167733701100658,0.0980503228706566,0.1135564090664979,0.1665536496261623,0.0839739519119987,0.0893198599302851
274,274.0,0.0789099789639423,0.1539462260155265,0.2179304454778555,0.0971961517792879,0.1132531271290676,0.1668906594203459,0.0830723232570641,0.08880108795691
275,275.0,0.078682690458259,0.1550627556730683,0.2193212258263236,0.0964043999721379,0.112916571797591,0.1669538198487113,0.0823050919626136,0.088353444461295
276,276.0,0.0784208171145548,0.1566420247430436,0.2203128544221324,0.0956173174708099,0.1124411003438312,0.1671945435561469,0.081548049978482,0.0878232923709989
277,277.0,0.0781881494757261,0.1582591112561298,0.2214053717551622,0.0948760089546598,0.111877417843354,0.16727330256499,0.0808403824089595,0.0872802557410183
278,278.0,0.0779776766906471,0.1598933927722948,0.2222809026705871,0.0941823809581825,0.1112374110375625,0.1674822959748839,0.0801938644368567,0.0867520754589851
279,279.0,0.0773147840700956,0.1607880680263591,0.2239279715559865,0.0935641017776776,0.110881561696166,0.1675952108331458,0.0796339384898687,0.0862943635507004
