Total_iterations,Unnamed: 0.1,Add_vertex,Delete_vertex,Insert_inside_vertex,Delete_inside_vertex
1401,1401.0,0.535535933606185,0.167950572919003,0.0691311618780947,0.2273823315967176
1402,1402.0,0.5368192581168746,0.1667290266253203,0.066779083328932,0.2296726319288735
1403,1403.0,0.5380278833752108,0.1655873290213181,0.064558577411268,0.2318262101922036
1404,1404.0,0.5391571930538455,0.1645289122140684,0.0624786919211293,0.2338352028109573
1405,1405.0,0.5402038256139624,0.1635560322919685,0.0605461636706649,0.2356939784234048
1406,1406.0,0.5411655824418123,0.1626698643657243,0.0587655822184119,0.2373989709740521
1407,1407.0,0.5420413335423433,0.1618705989150127,0.0571395586990717,0.2389485088435728
1408,1408.0,0.5428309219772821,0.1611575383467877,0.0556688975545465,0.2403426421213843
1409,1409.0,0.5435350681288385,0.1605291927784827,0.0543527691588,0.2415829699338795
1410,1410.0,0.5441552747638351,0.1599833741657889,0.0531888815209117,0.242672469549465
1411,1411.0,0.5446937337675779,0.1595172879992721,0.0521736494414749,0.2436153287916759
1412,1412.0,0.5451532353131548,0.1591276218959796,0.0513023596854386,0.2444167831054276
1413,1413.0,0.5455370801309268,0.1588106305106221,0.0505693309180233,0.2450829584404285
1414,1414.0,0.5458489954454966,0.1585622162852596,0.0499680673280408,0.2456207209412037
1415,1415.0,0.5460930550540387,0.1583780056461462,0.0494914050336479,0.246037534266168
1416,1416.0,0.5462736039310704,0.1582534203410482,0.0491316505282295,0.2463413251996528
1417,1417.0,0.5463951876609725,0.1581837436896149,0.0488807105779422,0.2465403580714713
1418,1418.0,0.5464624869211588,0.1581641815929943,0.0487302131267759,0.2466431183590718
1419,1419.0,0.5464802571659992,0.1581899182166712,0.0486716188993301,0.2466582057180001
1420,1420.0,0.5464532735945798,0.1582561663223793,0.0486963235155073,0.2465942365675343
1421,1421.0,0.5463862814242408,0.1583582122808581,0.0487957500447833,0.2464597562501184
1422,1422.0,0.5462839514365776,0.158491455847246,0.0489614320305555,0.2462631606856215
1423,1423.0,0.5461508407131992,0.1586514448250881,0.0491850871073166,0.2460126273543967
1424,1424.0,0.5459913584349109,0.1588339047834606,0.0494586814152001,0.2457160553664291
1425,1425.0,0.5458097365799864,0.1590347640247267,0.0497744850880149,0.2453810143072726
1426,1426.0,0.5456100053246389,0.1592501740281844,0.0501251191525397,0.2450147014946376
1427,1427.0,0.5453959729214639,0.1594765256175799,0.0505035942289583,0.2446239072319984
1428,1428.0,0.545171209809276,0.1597104611184256,0.0509033414653171,0.2442149876069818
1429,1429.0,0.5449390366900985,0.1599488827845678,0.0513182361732585,0.2437938443520757
1430,1430.0,0.5447025162958219,0.1601889577828157,0.0517426146585448,0.243365911262818
1431,1431.0,0.544464448557899,0.160428120029976,0.0521712847585887,0.2429361466535366
1432,1432.0,0.5442273688880737,0.1606640691786861,0.052599530610914,0.2425090313223266
1433,1433.0,0.5439935492762343,0.1608947670473038,0.0530231121817692,0.242088571494693
1434,1434.0,0.5437650019127008,0.1611184317851521,0.0534382600835929,0.2416783062185545
1435,1435.0,0.5435434850462779,0.1613335300579295,0.05384166620427,0.2412813186915229
1436,1436.0,0.5433305107959188,0.1615387675294153,0.0542304706607083,0.2409002510139578
1437,1437.0,0.5431273546425206,0.1617330779050239,0.0546022455747673,0.2405373218776884
1438,1438.0,0.5429350663379213,0.1619156107905868,0.0549549761515444,0.2401943467199476
1439,1439.0,0.5427544819802871,0.162085718606253,0.055287039519,0.2398727598944601
1440,1440.0,0.5425862370184976,0.1622429427808556,0.0555971817643917,0.2395736384362554
1441,1441.0,0.5424307799625864,0.1623869994367548,0.055884493577472,0.2392977270231872
1442,1442.0,0.5422883865925245,0.162517764759262,0.0561483848833411,0.2390454637648726
1443,1443.0,0.542159174473428,0.1626352602284914,0.0563885588196616,0.2388170064784194
1444,1444.0,0.542043117601391,0.1627396378750783,0.0566049853840251,0.2386122591395059
1445,1445.0,0.541940061020428,0.1628311657048212,0.0567978750479836,0.2384308982267674
1446,1446.0,0.5418497352672413,0.1629102134211071,0.0569676526049381,0.2382723987067137
1447,1447.0,0.5417717705165851,0.1629772385581188,0.0571149314900195,0.2381360594352769
1448,1448.0,0.5417057103157129,0.1630327731224136,0.0572404887815641,0.2380210277803096
1449,1449.0,0.5416510248116551,0.1630774108256203,0.0573452410660103,0.2379263232967146
1450,1450.0,0.5416071233897707,0.1631117949768156,0.0574302213212234,0.2378508603121906
1451,1451.0,0.5415733666560614,0.1631366070896886,0.0574965569475747,0.2377934693066757
1452,1452.0,0.5415490777090466,0.1631525562469429,0.0575454490516867,0.2377529169923242
1453,1453.0,0.5415335526595271,0.1631603692525678,0.0575781530647423,0.2377279250231632
1454,1454.0,0.5415260703682484,0.16316078159167,0.0575959607557165,0.2377171872843654
1455,1455.0,0.5415259013822994,0.1631545292075108,0.0576001836799079,0.2377193857302823
1456,1456.0,0.5415323160610065,0.1631423410962578,0.0575921380847526,0.2377332047579833
1457,1457.0,0.5415445918911171,0.1631249327117331,0.057573131278137,0.2377573441190131
1458,1458.0,0.5415620199991897,0.1631030001651089,0.0575444494492733,0.2377905303864284
1459,1459.0,0.5415839108763474,0.1630772151980615,0.0575073469186748,0.2378315270069164
1460,1460.0,0.5416095993369101,0.1630482209023037,0.0574630367818211,0.2378791429789652
1461,1461.0,0.5416384487379318,0.1630166281536642,0.0574126829007062,0.2379322402076981
1462,1462.0,0.5416698544913561,0.1629830127249174,0.0573573931885674,0.2379897395951594
1463,1463.0,0.5417032469044086,0.1629479130383615,0.0572982141256285,0.2380506259316015
1464,1464.0,0.5417380933869961,0.1629118285166431,0.0572361264375988,0.2381139516587621
1465,1465.0,0.541773900067339,0.1628752184884956,0.0571720418638677,0.2381788395802977
1466,1466.0,0.5418102128588587,0.1628385016048434,0.0571068009387428,0.2382444845975553
1467,1467.0,0.541846618022522,0.1628020557200734,0.0570411717066145,0.2383101545507903
1468,1468.0,0.541882742269478,0.1627662181931451,0.0569758492905046,0.2383751902468725
1469,1469.0,0.5419182524489279,0.1627312865635437,0.0569114562329723,0.2384390047545564
1470,1470.0,0.5419528548658277,0.1626975195578324,0.0568485435287351,0.238501082047605
1471,1471.0,0.5419862942722635,0.1626651383836794,0.056787592269506,0.2385609750745513
1472,1472.0,0.5420183525752174,0.1626343282696704,0.0567290158233763,0.2386183033317362
1473,1473.0,0.5420488473020079,0.1626052402109311,0.0566731624734975,0.2386727500135638
1474,1474.0,0.5420776298629835,0.1625779928825218,0.0566203184437433,0.2387240588107516
1475,1475.0,0.542104583649116,0.1625526746846937,0.0565707112423987,0.2387720304237918
1476,1476.0,0.5421296220000283,0.1625293458863669,0.0565245132586363,0.2388165188549687
1477,1477.0,0.5421526860757334,0.1625080408355746,0.0564818455505353,0.2388574275381569
1478,1478.0,0.5421737426629949,0.1624887702080713,0.0564427817676108,0.2388947053613233
1479,1479.0,0.5421927819447845,0.1624715232678031,0.0564073521551743,0.2389283426322385
1480,1480.0,0.5422098152588315,0.1624562701154491,0.0563755475923013,0.2389583670334184
1481,1481.0,0.5422248728687697,0.1624429639037415,0.0563473236196643,0.2389848396078248
1482,1482.0,0.5422380017689108,0.1624315430007326,0.0563226044179659,0.2390078508123909
1483,1483.0,0.5422492635412329,0.1624219330845829,0.0563012867021294,0.2390275166720551
1484,1484.0,0.5422587322807947,0.1624140491557677,0.056283243500727,0.2390439750627111
1485,1485.0,0.5422664926034766,0.1624077974548418,0.0562683277943291,0.2390573821473529
1486,1486.0,0.5422726377477398,0.1624030772760256,0.0562563759904994,0.2390679089857357
1487,1487.0,0.5422772677799835,0.1623997826688962,0.0562472112170193,0.2390757383341015
1488,1488.0,0.5422804879110873,0.1623978040223562,0.0562406464185887,0.2390810616479683
1489,1489.0,0.5422824069298541,0.1623970295268122,0.0562364872456869,0.2390840762976474
1490,1490.0,0.5422831357573299,0.1623973465121198,0.0562345347274901,0.2390849830030607
1491,1491.0,0.5422827861243691,0.162398642660341,0.0562345877237097,0.2390839834915808
1492,1492.0,0.5422814693733449,0.1624008070937022,0.0562364451529419,0.2390812783800117
1493,1493.0,0.5422792953835739,0.1624037313393556,0.0562399079975931,0.239077065279478
1494,1494.0,0.5422763716188286,0.1624073101736156,0.0562447810876749,0.2390715371198816
1495,1495.0,0.5422728022942537,0.162411442349279,0.0562508746677435,0.2390648806887246
1496,1496.0,0.542268687659078,0.1624160312104486,0.0562580057529994,0.2390572753774747
1497,1497.0,0.5422641233907133,0.1624209851999623,0.0562659992820713,0.2390488921272537
1498,1498.0,0.5422592000951623,0.1624262182650905,0.056274689075287,0.2390398925644609
1499,1499.0,0.5422540029080989,0.1624316501676204,0.0562839186083,0.2390304283159814
1500,1500.0,0.5422486111905451,0.1624372067047866,0.0562935416118003,0.2390206404928687
1501,1501.0,0.5422430983127255,0.1624428198477537,0.0563034225087042,0.2390106593308172
1502,1502.0,0.5422375315194449,0.1624484278045121,0.0563134367007023,0.2390006039753413
1503,1503.0,0.542231971870182,0.162453975014115,0.0563234707163652,0.2389905823993383
1504,1504.0,0.542226474247028,0.1624594120791819,0.0563334222331699,0.2389806914406208
1505,1505.0,0.5422210874236033,0.1624646956435157,0.056343199985834,0.2389710169470475
1506,1506.0,0.5422158541881693,0.1624697882215465,0.0563527235732451,0.2389616340170396
1507,1507.0,0.5422108115142813,0.1624746579861242,0.0563619231760542,0.2389526073235409
1508,1508.0,0.5422059907725235,0.1624792785209483,0.0563707391966935,0.2389439915098352
1509,1509.0,0.5422014179771004,0.1624836285436461,0.0563791218331736,0.2389358316460804
1510,1510.0,0.542197114061333,0.162487691605203,0.0563870305975456,0.2389281637359189
1511,1511.0,0.5421930951764131,0.1624914557711177,0.0563944337893767,0.238921015263093
1512,1512.0,0.5421893730081054,0.1624949132892952,0.0564013079340025,0.2389144057685974
1513,1513.0,0.5421859551064316,0.1624980602493275,0.0564076371946973,0.238908347449544
1514,1514.0,0.5421828452237452,0.1625008962374287,0.0564134127672473,0.2389028457715792
1515,1515.0,0.5421800436569741,0.162503423990911,0.0564186322647415,0.2388979000873737
1516,1516.0,0.5421775475901948,0.1625056490557014,0.0564232990997106,0.2388935042543936
1517,1517.0,0.5421753514340756,0.1625075794500212,0.0564274218700572,0.2388896472458463
1518,1518.0,0.5421734471591118,0.1625092253369743,0.0564310137545403,0.2388863137493738
1519,1519.0,0.5421718246199375,0.1625105987084278,0.0564340919229014,0.2388834847487335
1520,1520.0,0.5421704718683656,0.1625117130822172,0.0564366769650689,0.2388811380843486
1521,1521.0,0.5421693754531515,0.1625125832143709,0.0564387923432407,0.2388792489892373
1522,1522.0,0.5421685207048115,0.162513224827731,0.0564404638700345,0.2388777905974234
1523,1523.0,0.5421678920041415,0.1625136543580432,0.0564417192153203,0.2388767344224953
1524,1524.0,0.5421674730333814,0.1625138887183093,0.0564425874437959,0.2388760508045137
1525,1525.0,0.5421672470092478,0.1625139450819311,0.0564430985848577,0.2388757093239637
1526,1526.0,0.5421671968973193,0.1625138406849369,0.0564432832358364,0.2388756791819078
1527,1527.0,0.5421673056074947,0.1625135926473582,0.0564431721992304,0.238875929545917
1528,1528.0,0.5421675561704619,0.1625132178136292,0.0564427961541645,0.2388764298617448
1529,1529.0,0.5421679318953119,0.1625127326117024,0.0564421853619351,0.2388771501310509
1530,1530.0,0.5421684165086081,0.1625121529304166,0.056441369405181,0.2388780611557946
1531,1531.0,0.5421689942753728,0.1625114940145207,0.0564403769599221,0.2388791347501846
1532,1532.0,0.5421696501025915,0.1625107703766347,0.0564392355994615,0.2388803439213125
1533,1533.0,0.5421703696259468,0.1625099957253364,0.0564379716289241,0.238881663019793
1534,1534.0,0.5421711392805912,0.16250918290848,0.0564366099490228,0.2388830678619062
1535,1535.0,0.5421719463568496,0.16250834387079,0.056435173947493,0.2388845358248676
1536,1536.0,0.542172779041798,0.1625074896247265,0.056433685416513,0.2388860459169629
1537,1537.0,0.5421736264477176,0.1625066302335875,0.0564321644943374,0.2388875788243577
1538,1538.0,0.5421744786284525,0.1625057748057921,0.0564306296293077,0.238889116936448
1539,1539.0,0.5421753265847136,0.1625049314992837,0.0564290975643596,0.2388906443516435
1540,1540.0,0.5421761622593856,0.1625041075349988,0.0564275833401343,0.2388921468654816
1541,1541.0,0.5421769785238809,0.1625033092183579,0.0564261003148019,0.2388936119429598
1542,1542.0,0.5421777691565721,0.1625025419677629,0.0564246601987263,0.2388950286769391
1543,1543.0,0.5421785288143127,0.1625018103491153,0.0564232731021427,0.2388963877344298
1544,1544.0,0.5421792529980203,0.1625011181154067,0.0564219475940677,0.2388976812925058
1545,1545.0,0.5421799380132611,0.1625004682504804,0.0564206907707311,0.2388989029655277
1546,1546.0,0.5421805809267296,0.1624998630161074,0.0564195083318926,0.2389000477252708
1547,1547.0,0.5421811795194682,0.1624993040015761,0.0564184046634906,0.2389011118154655
1548,1548.0,0.5421817322376224,0.1624987921750476,0.0564173829251655,0.2389020926621648
1549,1549.0,0.5421822381414694,0.1624983279359869,0.056416445141293,0.2389029887812511
1550,1550.0,0.542182696853401,0.162497911168038,0.0564155922942665,0.2389037996842949
1551,1551.0,0.5421831085054898,0.162497541291769,0.0564148244188715,0.23890452578387
1552,1552.0,0.5421834736871991,0.1624972173167746,0.0564141406966991,0.2389051682993276
1553,1553.0,0.5421837933937497,0.1624969378926775,0.0564135395496485,0.2389057291639247
1554,1554.0,0.5421840689755919,0.1624967013586287,0.0564130187316781,0.2389062109341015
1555,1555.0,0.5421843020893783,0.162496505790964,0.0564125754180597,0.2389066167015983
1556,1556.0,0.5421844946507764,0.1624963490487216,0.0564122062914942,0.2389069500090081
1557,1557.0,0.5421846487894113,0.1624962288167817,0.0564119076245419,0.2389072147692654
1558,1558.0,0.5421847668061728,0.1624961426464334,0.0564116753579111,0.238907415189483
1559,1559.0,0.5421848511330807,0.1624960879932211,0.0564115051742359,0.2389075556994626
1560,1560.0,0.5421849042958512,0.1624960622519632,0.0564113925670575,0.2389076408851283
1561,1561.0,0.5421849288792704,0.162496062788877,0.056411332904798,0.2389076754270548
1562,1562.0,0.5421849274954392,0.1624960869707761,0.0564113214895882,0.2389076640441967
1563,1563.0,0.542184902754921,0.162496132191343,0.0564113536108751,0.2389076114428611
1564,1564.0,0.5421848572407897,0.1624961958945053,0.0564114245937962,0.2389075222709091
1565,1565.0,0.5421847934855479,0.1624962755949717,0.0564115298423589,0.2389074010771218
1566,1566.0,0.5421847139508591,0.1624963688960072,0.0564116648775134,0.2389072522756208
1567,1567.0,0.5421846210100147,0.1624964735045446,0.056411825370249,0.2389070801151922
1568,1568.0,0.5421845169330389,0.1624965872437483,0.0564120071698801,0.2389068886533332
1569,1569.0,0.5421844038743145,0.1624967080631595,0.056412206327721,0.2389066817348054
1570,1570.0,0.5421842838626038,0.1624968340465636,0.0564124191163723,0.238906462974461
1571,1571.0,0.5421841587933222,0.162496963417727,0.0564126420448663,0.2389062357440851
1572,1572.0,0.5421840304229198,0.1624970945441623,0.056412871869934,0.2389060031629845
1573,1573.0,0.5421839003652128,0.1624972259390779,0.0564131056036672,0.2389057680920428
1574,1574.0,0.5421837700895086,0.1624973562616767,0.056413340517862,0.2389055331309534
1575,1575.0,0.5421836409203639,0.1624974843159642,0.0564135741453304,0.2389053006183421
1576,1576.0,0.5421835140388143,0.1624976090482288,0.0564138042784703,0.2389050726344872
1577,1577.0,0.5421833904849157,0.1624977295433502,0.0564140289653832,0.2389048510063515
1578,1578.0,0.5421832711614422,0.1624978450200914,0.0564142465038226,0.2389046373146446
1579,1579.0,0.5421831568385858,0.162497954825523,0.0564144554332515,0.2389044329026405
1580,1580.0,0.5421830481595133,0.1624980584287217,0.0564146545252766,0.238904238886489
1581,1581.0,0.5421829456466373,0.1624981554138787,0.0564148427727181,0.2389040561667665
1582,1582.0,0.5421828497084666,0.1624982454729468,0.0564150193775599,0.2389038854410272
1583,1583.0,0.5421827606469127,0.162498328397944,0.0564151837380136,0.2389037272171301
1584,1584.0,0.5421826786649293,0.1624984040730275,0.0564153354349135,0.2389035818271302
1585,1585.0,0.5421826038743792,0.1624984724664379,0.0564154742176458,0.2389034494415375
1586,1586.0,0.5421825363040246,0.1624985336224083,0.0564155999898002,0.2389033300837674
1587,1587.0,0.5421824759075494,0.1624985876531231,0.0564157127947127,0.2389032236446153
1588,1588.0,0.5421824225715305,0.1624986347308006,0.0564158128010586,0.2389031298966108
1589,1589.0,0.5421823761232825,0.1624986750799678,0.0564159002886309,0.2389030485081194
1590,1590.0,0.5421823363385107,0.1624987089699841,0.0564159756344313,0.2389029790570745
1591,1591.0,0.5421823029487152,0.1624987367078644,0.056416039299179,0.238902921044242
1592,1592.0,0.5421822756482962,0.1624987586314435,0.0564160918143318,0.238902873905929
1593,1593.0,0.5421822541013206,0.1624987751029157,0.0564161337696977,0.2389028370260666
1594,1594.0,0.5421822379479134,0.162498786502777,0.0564161658017016,0.2389028097476085
1595,1595.0,0.5398056320751933,0.165087016718575,0.0570198045436437,0.2380875466625885
1596,1596.0,0.5374527967753715,0.1676493604216115,0.0576173985719552,0.2372804442310622
1597,1597.0,0.5327285604895868,0.1714350570599092,0.0596299777602186,0.2362064046902856
1598,1598.0,0.5280919962484063,0.1751388675631598,0.0616121565923038,0.2351569795961304
1599,1599.0,0.5235807024897812,0.1787319424398354,0.0635471533155077,0.2341402017548761
1600,1600.0,0.5192272651030421,0.1821894245038267,0.0654203361734864,0.2331629742196451
1601,1601.0,0.5150594328248679,0.1854902982157624,0.0672191547241827,0.2322311142351873
1602,1602.0,0.5111003234671838,0.1886172156737286,0.0689330572128179,0.2313494036462701
1603,1603.0,0.5073686558315177,0.1915563033285425,0.0705533962207116,0.2305216446192285
1604,1604.0,0.5038790024220243,0.1942969532839713,0.0720733247058592,0.2297507195881454
1605,1605.0,0.5006420583501815,0.1968316028103992,0.0734876844356837,0.2290386544037357
1606,1606.0,0.4976649221229425,0.1991555054554621,0.0747928886884192,0.2283866837331764
1607,1607.0,0.4949513843181194,0.2012664968808457,0.0759868009692473,0.2277953178317878
1608,1608.0,0.4925022204715188,0.2031647582942641,0.0770686113525504,0.2272644098816668
1609,1609.0,0.4903154848257845,0.2048525800827798,0.078038711924248,0.2267932231671878
1610,1610.0,0.4883868019172871,0.2063341279909978,0.0788985726597836,0.2263804974319315
1611,1611.0,0.4867096533013881,0.2076152139278657,0.0796506189354181,0.2260245138353281
1612,1612.0,0.4852756570349864,0.2087030732311499,0.0802981117343853,0.2257231579994785
1613,1613.0,0.4840748378457964,0.2096061499711758,0.0808450314763623,0.2254739807066656
1614,1614.0,0.4830958862179889,0.2103338916368691,0.0812959662696282,0.225274255875514
1615,1615.0,0.4823264049117036,0.210896554319006,0.0816560052611215,0.225121035508169
1616,1616.0,0.4817531417078511,0.2113050192891209,0.0819306376411046,0.2250112013619234
1617,1617.0,0.4813622074282269,0.2115706216687147,0.0821256577469286,0.2249415131561298
1618,1618.0,0.4811392785232041,0.2117049916930438,0.0822470766049513,0.2249086531788009
1619,1619.0,0.481069783744373,0.2117199088973911,0.0823010401513724,0.2249092672068635
1620,1620.0,0.4811390746269027,0.2116271693917115,0.082293754281888,0.2249400016994978
1621,1621.0,0.4813325796958317,0.2114384662420645,0.0822314167967835,0.2249975372653203
1622,1622.0,0.481635942481831,0.2111652828443432,0.0821201562324719,0.225078618441354
1623,1623.0,0.4820351435853334,0.2108187990573323,0.0819659775025171,0.2251800798548174
1624,1624.0,0.4825166071635536,0.2104098097578308,0.0817747142107828,0.2252988688678329
1625,1625.0,0.4830672923332376,0.2099486553900829,0.0815519874463645,0.2254320648303152
1626,1626.0,0.4836747700835422,0.2094451640045906,0.0813031708241746,0.2255768950876926
1627,1627.0,0.4843272863789024,0.2089086042169833,0.0810333614962123,0.2257307479079021
1628,1628.0,0.4850138122018589,0.2083476484653486,0.0807473568263343,0.2258911825064582
1629,1629.0,0.4857240813414226,0.2077703459036056,0.0804496363954312,0.2260559363595407
1630,1630.0,0.4864486167745371,0.2071841042383825,0.0801443489839143,0.2262229300031662
1631,1631.0,0.4871787465175161,0.2065956797966796,0.0798353041639603,0.2263902695218441
1632,1632.0,0.4879066098419435,0.2060111751005619,0.0795259681246123,0.2265562469328824
1633,1633.0,0.4886251547564301,0.205436043222432,0.0792194633482034,0.2267193386729347
1634,1634.0,0.4893281276528251,0.2048750981992725,0.0789185717562036,0.226878202391699
1635,1635.0,0.4900100560039738,0.2043325307958179,0.078625740946092,0.2270316722541165
1636,1636.0,0.4906662249808892,0.2038119289241322,0.078343093147781,0.2271787529471978
1637,1637.0,0.4912926488312256,0.2033163020497555,0.0780724365380736,0.2273186125809455
1638,1638.0,0.4918860378291375,0.2028481089417006,0.0778152785642065,0.2274505746649556
1639,1639.0,0.4924437615698882,0.2024092881544159,0.0775728409423343,0.2275741093333618
1640,1640.0,0.4929638093417864,0.2020012906636971,0.0773460760134763,0.2276888239810404
1641,1641.0,0.4934447482639982,0.201625114114795,0.0771356841576196,0.2277944534635874
1642,1642.0,0.4938856798322703,0.2012813381790168,0.0769421319860227,0.2278908500026903
1643,1643.0,0.4942861954663139,0.200970160554408,0.0767656710519756,0.2279779729273027
1644,1644.0,0.4946463316032113,0.2006914331860976,0.0766063568410637,0.2280558783696275
1645,1645.0,0.4949665248313083,0.200444698322139,0.0764640678230827,0.2281247090234702
1646,1646.0,0.4952475675092039,0.2002292240607366,0.0763385243689192,0.2281846840611405
1647,1647.0,0.4954905642651392,0.2000440390842487,0.0762293073567332,0.228236089293879
1648,1648.0,0.4956968897237511,0.1998879663139488,0.0761358763124488,0.2282792676498514
1649,1649.0,0.4958681477601857,0.1997596552569211,0.0760575869497186,0.2283146100331748
1650,1650.0,0.4960061325362963,0.1996576128524087,0.0759937079940145,0.2283425466172807
1651,1651.0,0.4961127915303542,0.1995802326592051,0.075943437194191,0.2283635386162498
1652,1652.0,0.4961901907306243,0.1995258222581115,0.0759059164426583,0.2283780705686061
1653,1653.0,0.4962404821244825,0.1994926287739278,0.0758802459421025,0.2283866431594873
1654,1654.0,0.4962658735786315,0.1994788624498049,0.0758654973724316,0.2283897665991322
1655,1655.0,0.4962686011725006,0.199482718232978,0.0758607260262538,0.2283879545682679
1656,1656.0,0.4962509040161792,0.1995023953548856,0.0758649818946815,0.228381718734254
1657,1657.0,0.4962150015562495,0.1995361149104353,0.0758773196975699,0.2283715638357455
1658,1658.0,0.4961630733476717,0.1995821354607074,0.0758968078634441,0.228357983328177
1659,1659.0,0.4960972412473964,0.1996387667007269,0.0759225364743467,0.2283414555775303
1660,1660.0,0.496019553965596,0.1997043812491189,0.0759536241996659,0.2283224405856195
1661,1661.0,0.4959319738932411,0.1997774246295622,0.0759892242507068,0.2283013772264903
1662,1662.0,0.4958363661101106,0.1998564235250472,0.0760285293943868,0.2282786809704556
1663,1663.0,0.4957344894651135,0.1999399923951149,0.0760707760700053,0.2282547420697666
1664,1664.0,0.4956279896108864,0.2000268385536064,0.0761152476576122,0.2282299241778954
1665,1665.0,0.4955183938668945,0.2001157658100944,0.0761612769501325,0.2282045633728789
1666,1666.0,0.4954071077795542,0.2002056767822143,0.0762082478841498,0.228178967554082
1667,1667.0,0.4952954132440739,0.2002955739886818,0.0762555965861742,0.2281534161810705
1668,1668.0,0.4951844680506221,0.2003845598339974,0.0763028117923847,0.2281281603229961
1669,1669.0,0.4950753067169308,0.2004718355958231,0.0763494347003006,0.2281034229869458
1670,1670.0,0.4949688424703606,0.2005566995248898,0.0763950583106722,0.2280793996940777
1671,1671.0,0.4948658702446653,0.2006385441651825,0.0764393263171502,0.2280562592730023
1672,1672.0,0.4947670705600142,0.2007168529991759,0.0764819316000592,0.228034144840751
1673,1673.0,0.4946730141591495,0.2007911965191598,0.076522614378927,0.2280131749427639
1674,1674.0,0.4945841672777011,0.2008612278213355,0.0765611600763691,0.2279934448245946
1675,1675.0,0.494500897432542,0.2009266778144619,0.0765973969435536,0.2279750278094428
1676,1676.0,0.4944234796184947,0.2009873501295127,0.0766311934948343,0.2279579767571584
1677,1677.0,0.4943521028105887,0.2010431158111451,0.076662455796289,0.2279423255819775
1678,1678.0,0.4942868766762887,0.2010939078658844,0.0766911246498856,0.2279280908079415
1679,1679.0,0.4942278384095772,0.2011397157358726,0.076717172711874,0.2279152731426764
1680,1680.0,0.4941749596063625,0.201180579760885,0.0767406015807951,0.2279038590519576
1681,1681.0,0.4941281531083271,0.2012165856851689,0.0767614388872664,0.2278938223192377
1682,1682.0,0.4940872797499333,0.2012478592595545,0.0767797354144683,0.2278851255760441
1683,1683.0,0.4940521549508009,0.2012745609832877,0.0767955622750555,0.227877721790856
1684,1684.0,0.4940225551029951,0.2012968810241964,0.0768090081670838,0.2278715557057248
1685,1685.0,0.4939982237098614,0.2013150343501539,0.0768201767284887,0.2278665652114961
1686,1686.0,0.4939788772398638,0.2013292560993958,0.0768291840067186,0.2278626826540219
1687,1687.0,0.4939642106653888,0.2013397972121013,0.0768361560573086,0.2278598360652015
1688,1688.0,0.4939539026626288,0.2013469203407969,0.0768412266825167,0.2278579503140578
1689,1689.0,0.4939476204544398,0.2013508960525966,0.0768445353186293,0.2278569481743345
1690,1690.0,0.4939450242834468,0.2013519993320721,0.0768462250781945,0.2278567513062868
1691,1691.0,0.4939457715076399,0.2013505063896611,0.0768464409512716,0.2278572811514276
1692,1692.0,0.4939495203152588,0.2013466917769762,0.0768453281677785,0.2278584597399867
1693,1693.0,0.4939559330598845,0.2013408258071717,0.0768430307212073,0.2278602104117366
1694,1694.0,0.4939646792203703,0.2013331722756577,0.0768396900523314,0.2278624584516408
1695,1695.0,0.4939754379935251,0.2013239864739201,0.0768354438900701,0.2278651316424848
1696,1696.0,0.4939879005303506,0.2013135134869988,0.0768304252453846,0.2278681607372662
1697,1697.0,0.4940017718291114,0.2013019867632814,0.076824761552964,0.2278714798546434
1698,1698.0,0.4940167723006264,0.2012896269436845,0.0768185739545062,0.2278750268011831
1699,1699.0,0.4940326390229051,0.2012766409359922,0.0768119767165993,0.2278787433245035
1700,1700.0,0.4940491267036482,0.2012632212190909,0.0768050767755675,0.2278825753016936
1701,1701.0,0.494066008370202,0.2012495453610705,0.0767979734011335,0.2278864728675943
1702,1702.0,0.4940830758073197,0.2012357757346231,0.0767907579703818,0.2278903904876756
1703,1703.0,0.4941001397635738,0.2012220594128559,0.0767835138432518,0.2278942869803187
1704,1704.0,0.4941170299474882,0.2012085282285186,0.0767763163306526,0.2278981254933408
1705,1705.0,0.4941335948344577,0.2011952989797115,0.076769232746257,0.227901873439574
1706,1706.0,0.494149701305307,0.2011824737653697,0.0767623225330888,0.2279055023962348
1707,1707.0,0.4941652341369397,0.20117014043419,0.0767556374561567,0.2279089879727137
1708,1708.0,0.4941800953649612,0.2011583731311682,0.0767492218526066,0.2279123096512643
1709,1709.0,0.4941942035374523,0.2011472329265185,0.0767431129311358,0.2279154506048937
1710,1710.0,0.4942074928782411,0.2011367685124503,0.076737341112751,0.2279183974965579
1711,1711.0,0.49421991237709,0.201127016954046,0.0767319304053274,0.2279211402635367
1712,1712.0,0.4942314248232046,0.2011180044813235,0.0767268988048432,0.2279236718906289
1713,1713.0,0.494242005797397,0.2011097473104416,0.0767222587166094,0.2279259881755522
1714,1714.0,0.4942516426371176,0.2011022524829253,0.0767180173902831,0.2279280874896743
1715,1715.0,0.4942603333874164,0.201095518712713,0.0767141773629369,0.2279299705369341
1716,1716.0,0.4942680857497324,0.2010895372317764,0.0767107369049462,0.2279316401135452
1717,1717.0,0.494274916039241,0.2010842926259975,0.0767076904639555,0.2279331008708063
1718,1718.0,0.4942808481603277,0.2010797636539182,0.0767050291026746,0.2279343590830798
1719,1719.0,0.4942859126086238,0.2010759240418893,0.0767027409267453,0.2279354224227419
