,R_x,f_1,f_2,Generation,Rank
9,7-14-6*8-14-6-9-10-11*0-1-3-11-10-12*0-1-4-3-5-7-9-10*0-1-2-5-7-9-13-12*0-1-2-5-14-6*,10.318504190844616,160.0,109,0.0
10,12-10-9-6-14-8*2-1-4-3-5-7-9-10*0-1-2-5-14-6*4-3-1-0*9-10-11-3-5-7-14-6*0-1-2-5-7-9-13-12*,10.319148936170214,159.0,135,0.0
10,7-14-6*8-14-6-9-10-11*0-1-3-11-10-12*2-1-4-3-5-7-9-10*0-1-2-5-7-9-13-12*0-1-2-5-14-6*,10.331399097356543,154.0,141,0.0
12,3-5-7-14-6*4-1-2-5-14-6*11-10-9-6-14-8*0-1-3-11-10-12-13*0-1-2-5-7-9-13-12*4-3-5-7-9-10*,10.346872985170858,152.0,122,0.0
11,4-3-5-7-9-13-12*0-1-2-5-14-6*7-14*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*2-1-4-3-5-7-14-6*,10.353320438426822,150.0,179,0.0
21,4-3-5-7-9-13-12*8-14-6-9-10-11-3-1-2*7-5*0-1-3-5-7-14-6*0-1-2-5-7-9-10-12*6-14-5-2-1-4*,10.36234687298517,147.0,199,0.0
13,4-3-11-10-9-6-14-8*4-1-2-5-14-6*13-12*0-1-2-5-7-9-10-12*0-1-3-5-7-14-6*4-3-5-7-9-13-12*,10.36814958091554,146.0,128,0.0
14,0-1-3-5-7-14-6*4-1-2-5-14-6*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*13-12*4-3-5-7-9-13*,10.373952288845906,145.0,196,0.0
15,4-3-11-10-9-6-14-8*4-1-2-5-14-6*13-12*0-1-2-5-7-9-10-12*0-1-3-5-7-14-6*4-3-5-7-9-13*,10.377820760799484,144.0,121,0.0
16,0-1-3-5-7-14-6*4-1-2-5-14-6*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*13-12*4-3-5-7-9-13*,10.384912959381044,143.0,158,0.0
15,4-3-5-7-9-13-12*4-3-1-0*7-14-6*4-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*6-14-5-2-1-4*,10.38749194068343,142.0,155,0.0
16,4-3-5-7-9-13-12*4-3-1-0*7-14-6*3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*6-14-5-2-1-4*,10.39651837524178,140.0,127,0.0
17,4-3-5-7-9-13-12*4-3-1-0*7-14-6*3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*6-14-5-2-1-4*,10.40747904577692,138.0,129,0.0
13,13-12-10-9-7-5-2-1-0*12-13*4-1-2-5-14-6*7-14-6*0-1-3-11-10-9-6-14-8*4-3-5-7-9-13*,10.418439716312056,136.0,183,0.0
14,12-10-9-7-5-2-1-0*12-13*4-1-2-5-14-6*7-14-6*0-1-3-11-10-9-6-14-8*4-3-5-7-9-13*,10.429400386847195,134.0,174,0.0
15,12-10-9-7-5-2-1-0*12-13*4-1-2-5-14-6*3-5-7-14-6*1-3-11-10-9-6-14-8*4-3-5-7-9-13*,10.450676982591876,132.0,107,0.0
16,12-10-9-7-5-2-1-0*12-13*4-1-2-5-14-6*7-14-6*1-3-11-10-9-6-14-8*4-3-5-7-9-13-12*,10.474532559638943,128.0,146,0.0
17,12-10-9-7-5-2-1-0*12-13*4-1-2-5-14-6*7-14-6*1-3-11-10-9-6-14-8*4-3-5-7-9-13*,10.484203739522888,126.0,143,0.0
18,12-10-9-7-5-2-1-0*12-13*4-1-2-5-14-6*7-14*1-3-11-10-9-6-14-8*4-3-5-7-9-13*,10.516441005802708,124.0,145,0.0
26,4-1-2-5-14-6*4-3-5-7-9*9-13*13-12*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*,10.56415215989684,122.0,99,0.0
27,4-1-2*0-1-2-5-7-9-13-12*9-6-14-8*11-3-1-2-5-14-6*13-12-10*4-3-5-7-9-10-11*,10.5892972275951,121.0,166,0.0
27,4-3-5-7-9*3-11-10-9-6-14-8*13-12*0-1-2-5-7-9-10-12*9-13*4-3-1-2-5-14-6*,10.597034171502257,120.0,132,0.0
28,4-1-2*0-1-2-5-7-9-13-12*9-6-14-8*11-3-1-2-5-14-6*12-10*4-3-5-7-9-10-11*,10.598968407479044,119.0,190,0.0
29,11-3-1*0-1-2-5-7-9-13-12*9-6-14-8*4-1-2-5-14-6*12-10*4-3-5-7-9-10-11*,10.620245003223726,117.0,112,0.0
25,4-3-5-7-9-10-12-13*8-14-6-9-10-11*1-3-11*0-1-2-5-7-9*7-14*4-1-2-5-14-6*,10.680851063829786,116.0,161,0.0
30,1-2*0-1-2-5-7-9-13-12*9-6-14-8*11-3-1-2-5-14-6*13-12-10*4-3-5-7-9-10-11*,10.713088330109606,115.0,168,0.0
31,11-3-1-2-5-14-6*0-1-2-5-7-9-13-12*9-6-14-8*2-1*12-10*4-3-5-7-9-10-11*,10.722759509993551,113.0,65,0.0
26,4-1-2*8-14-6-9-10-11-3-1*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6*13-9*12-13*,10.765312701482914,112.0,60,0.0
32,11-3-1*0-1-2-5-7-9-13-12*9-6-14-8*1-2-5-14-6*12-10*4-3-5-7-9-10-11*,10.768536428110895,111.0,114,0.0
27,4-1-2*8-14-6-9-10-11-3-1*4-3-5-7-9-10-12*0-1-2-5-7-14-6*13-9*12-13*,10.778852353320438,110.0,59,0.0
28,0-1-2-5-7-14-6*11-3*13-9*11-10-9-6-14-8*4-3-5-7-9-10-12-13*4-3-1-2*,10.80722114764668,108.0,189,0.0
34,4-1-2-5-14-6*0-1-2-5-7-9-13-12*9-6-14-8*1-3*12-10*4-3-5-7-9-10-11*,10.822695035460994,107.0,87,0.0
31,12-13*4-1-2*4-3-5-7-9-10-12-13*2-1-3-11*8-14-6-9-10-11*0-1-2-5-7-14-6*,10.863313990973566,106.0,94,0.0
35,5-7-14-8*3-11*2-1-3-4*4-3-5-7-9-10-11*0-1-2-5-7-14-6-9*9-13-12-10*,10.871050934880722,105.0,95,0.0
36,5-14-8*3-11*2-1-3-4*4-3-5-7-9-10-11*0-1-2-5-7-14-6-9*9-13-12-10*,10.872985170857511,104.0,93,0.0
37,7-14-8*3-11*2-1-3-4*4-3-5-7-9-10-11*0-1-2-5-7-14-6-9*9-13-12-10*,10.890393294648614,103.0,119,0.0
32,8-14-7*11-10-9*0-1-2-5-7-14-6-9*11-3-1*4-3-5-7-9-10-12-13*4-1-2*,10.9110251450677,102.0,177,0.0
39,14-8*3-11*2-1-3-4*4-3-5-7-9-10-11*0-1-2-5-7-14-6-9*9-13-12-10*,10.929722759509994,101.0,94,0.0
34,8-14-7*11-3*0-1-2-5-7-14-6-9*11-10-9*4-3-5-7-9-10-12-13*4-3-1-2*,10.947775628626692,100.0,78,0.0
42,2-1-3-11*4-3-5-7-9-10-11*9-13-12*0-1-2-5-7-14-6-9*7-14-8*12-10*,10.974210186976144,99.0,199,0.0
43,1-3-11*4-3-5-7-9-10-11*9-13-12*0-1-2-5-7-14-6-9*5-14-8*12-10*,10.985170857511283,98.0,146,0.0
44,1-3-11*4-3-5-7-9-10-11*9-6-14-7-5-2-1-0*9-13-12*7-14-8*12-10*,11.002578981302385,97.0,129,0.0
38,8-14*11-10-9*0-1-2-5-7-14-6-9*3-11*4-3-5-7-9-10-12-13*4-3-1*,11.038684719535784,96.0,41,0.0
45,1-3-11*4-3-5-7-9-10-11*9-13-12*0-1-2-5-7-14-6-9*14-8*12-10*,11.041263700838169,95.0,73,0.0
40,8-14-7*11-3*0-1-2-5-7-14-6-9*3-1*4-3-5-7-9-10-12-13*11-10-9*,11.079303675048356,94.0,93,0.0
46,4-3-5-7-9-10-11*9-13-12*7-14-8*9-6-14-7-5-2-1-0*12-10*2-1-3-4*,11.081237911025145,93.0,180,0.0
41,3-11*3-1*11-10-9*8-14*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6-9*,11.118633139909736,92.0,22,0.0
47,2-1-3-4*4-3-5-7-9-10-11*9-13-12*0-1-2-5-7-14-6-9*14-8*12-10*,11.119922630560929,91.0,155,0.0
48,1-3-4*4-3-5-7-9-10-11*9-13-12*0-1-2-5-7-14-6-9*14-8*12-10*,11.165054803352676,89.0,126,0.0
49,1-3*4-3-5-7-9-10-11*9-13-12*0-1-2-5-7-14-6-9*5-14-8*12-10*,11.191489361702128,88.0,149,0.0
50,1-3*4-3-5-7-9-10-11*9-13-12*0-1-2-5-7-14-6-9*7-14-8*12-10*,11.206318504190843,87.0,100,0.0
51,1-3*4-3-5-7-9-10-11*9-13-12*0-1-2-5-7-14-6-9*14-8*12-10*,11.245003223726629,85.0,88,0.0
47,4-3-5-7-9-10-12-13*9-10-11*1-2*8-14*1-3*0-1-2-5-7-14-6-9*,11.352030947775628,84.0,39,0.0
55,4-3-5-7-9-10-12-13*3-1*7-14*0-1-2-5-14-6-9*8-14*11-10-9*,11.429400386847195,83.0,48,0.0
51,3-1*4-3-5-7-9-10-12-13*5-14-8*0-1-2-5-7-14-6-9*11-10*12-13*,11.480980012894909,82.0,19,0.0
52,3-1*0-1-2-5-7-14-6-9*7-14-8*11-10*12-13*4-3-5-7-9-10-12-13*,11.495809155383624,81.0,28,0.0
53,4-3-5-7-9-10-12-13*11-10*3-1*0-1-2-5-7-14-6-9*8-14*5-14*,11.527401676337847,80.0,52,0.0
50,11-10*0-1-2-5-7-14-6-9*14-8*1-3*12-13*4-3-5-7-9-10-12-13*,11.534493874919407,79.0,42,0.0
55,4-3-5-7-9-10-12-13*11-10*14-8*0-1-2-5-14-6-9*7-14*3-1*,11.61766602192134,78.0,41,0.0
52,4-3-5-7-9-10-12*3-1*12-13*0-1-2-5-7-14-6-9*11-10*14-8*,11.695680206318505,77.0,29,0.0
57,14-8*4-3-5-14-6-9*12-13*11-10*3-1*0-1-2-5-7-9-10-12*,11.803997421018698,76.0,33,0.0
54,14-8*11-10*0-1-2-5-7-9-10-12*7-14*4-3-5-14-6-9*12-13*,12.01418439716312,75.0,87,0.0
60,11-10*6-9*14-8*4-3-5-7-9-10-12*0-1-2-5-7-14-6*12-13*,12.120567375886525,74.0,27,0.0
65,10-11*0-1-2-5-7-9-10-12*9-6-14-5*14-8*4-3-5*12-13*,12.252740167633783,73.0,31,0.0
57,11-10*0-1-2-5-7-14-6*14-8*1-3*12-13*4-3-5-7-9-10-12-13*,12.338491295938104,72.0,32,0.0
58,0-1-2-5-7-14-6*12-10-9-7-5-3-4*14-8*11-10*12-13*1-3*,12.4996776273372,70.0,30,0.0
59,0-1-2-5-7-14-6*11-10*12-13*8-14*4-3-5-7-9-10-12*12-13*,12.74468085106383,69.0,24,0.0
60,10-11*14-8*4-3-5*13-12-10-9*0-1-2-5-7-14-6-9*3-1*,12.900709219858156,67.0,35,0.0
65,0-1-2-5-7-9-10-12*11-10*7-14-6*12-13*1-3-4*7-14-8*,13.118633139909736,66.0,54,0.0
61,7-14-6*11-10*0-1-2-5-7-9-10-12*4-3-5*13-12*8-14*,13.121856866537716,65.0,37,0.0
62,0-1-2-5-7-14-6-9*12-13*8-14*11-10*9-10-12*4-3-5*,13.306898774983882,64.0,19,0.0
63,8-14*9-10-12*12-13*11-10*1-3-4*0-1-2-5-7-14-6-9*,13.493874919406837,63.0,51,0.0
