,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,10.0,0.7248333457812021,0.0578317420330387,0.6423583955432328,0.664528546592738,0.7617162822874463,0.7688808245872334,0.7802961249480104,,Cooling_rate,0.99,0.786362562289602
0,HV,8.0,0.761689797885702,0.0162480414332211,0.7413728527984901,0.7471997759109493,0.763175633711249,0.7736495119653666,0.7843531655904843,"0.6255671471340924, 0.6440603852203145",max_attempts,10.0,0.7938444928780931
0,HV,8.0,0.7727140828069186,0.0118897415725524,0.7547226741766506,0.7677506595136706,0.7702546280079321,0.7763439501114198,0.7943479817537396,"0.5643270014091475, 0.6089916778585801",max_attempts,25.0,0.8054362863251858
0,HV,8.0,0.7682666457550595,0.0136627853438144,0.7436312195633872,0.762422363780008,0.766920209750446,0.7771292040087496,0.7895026082447778,"0.668897254174798, 0.6578294261443175",max_attempts,50.0,0.7995180177112254
0,HV,8.0,0.768488838244373,0.0151272961381119,0.7448284537484922,0.7578538049550558,0.7687825520397062,0.7774068296825746,0.7911641423485469,"0.6560854249103337, 0.6687509257213946",max_attempts,100.0,0.7992227818821902
0,HV,10.0,0.7664823234781547,0.0163781144479524,0.7430295590380076,0.7560108978653794,0.7687905642129502,0.7764589647123837,0.7897870308762782,,max_attempts,250.0,0.8009789238494627
0,HV,8.0,0.7642119238581131,0.0129020886547336,0.739905250600371,0.7600037617997368,0.7653913619568521,0.7697601342657985,0.7839319940848052,"0.6550394968031316, 0.6524095240978759",Reheating_rate,1.05,0.7909335902549067
0,HV,10.0,0.7646673082192608,0.0223930261401733,0.7228212742117646,0.7501413349644712,0.7702983795758458,0.78260522426592,0.7925823008201911,,Reheating_rate,1.1,0.7999958823546854
0,HV,10.0,0.7540272698282466,0.0291016423131468,0.7093351989297352,0.7314484112600373,0.7634257752067616,0.7729145629159351,0.7896020363576051,,Reheating_rate,1.5,0.800217255921967
0,HV,10.0,0.723882273276489,0.0647191865054341,0.6194954478773622,0.6682004679708216,0.7579067483754517,0.7703251422397448,0.7725600004532405,,Reheating_rate,2.0,0.7884941963487417
0,HV,10.0,0.6858184932096572,0.0695759902030312,0.611296244390692,0.6281510977537831,0.6571657179177302,0.7554417740229348,0.7879162842449905,,Reheating_rate,3.0,0.7932637759425869
0,HV,9.0,0.7756423816622502,0.00932183228628,0.7593775221910166,0.7686963916694882,0.7755767556500429,0.782487574265345,0.7884714353294232,0.6797491761561869,max_reheating_times,1.0,0.8054465614011533
0,HV,6.0,0.7632737059438689,0.0067219229391512,0.750345377590563,0.7629408426411105,0.7652424520429104,0.7675529233169862,0.768315234071307,"0.6893862912373219, 0.6565899240330737, 0.7951553849378514, 0.7932896235459905",max_reheating_times,3.0,0.8004444752155218
0,HV,8.0,0.7728045976467072,0.0158894845526019,0.7504879823442518,0.7635702215038332,0.7691024411976287,0.782380815515316,0.7991720106199613,"0.6486081241979705, 0.656990565693292",max_reheating_times,5.0,0.8071852398005758
0,HV,10.0,0.7331951525988896,0.0659702894912736,0.622083244035613,0.6829491598429804,0.7746566794552778,0.7832622015308726,0.7915271053458053,,max_reheating_times,10.0,0.8052913133289383
0,HV,10.0,0.7211989244960206,0.0625427990235267,0.6246063209221382,0.6795984925986354,0.7356358321587053,0.7755547186834467,0.7887725549593712,,max_reheating_times,25.0,0.7968496556164115
