,f_1,f_2,R_x
13,15.968844984802432,429,0-19-17-28-7-20-14-23-3-4*26-8-12-0-25-7-2-29-15-21*20-14-9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*5-6-13-18-22-25-7-24-1-3-4-23-9*29-10-6-21*20-24-4-7-25-0-26-8-19-22*1-23*22-25-28-16-15-10-2-29*2-29-27-16-28-0-18-13-6-15*
5,16.004588496609774,428,0-19-12-17-28-7-2-29-15*26-8-12-0-25-7-20*9-1-3-11-17-19-12-0-13-6-15-10-21*24-4-1-3-14-20-7-10-21-5*29-10-21-5-15-27-7-25-11-14-24-23-20*15-5-6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-17-22-25-7-24-1-3-4-14-23-9*10-29-2-6-21*20-4-7-25-0-26-8*1-23-24-20*19-22-25-28-16-10-15*2-27-16-28-0-18-13-6-5*
14,16.00631283610007,427,0-19-17-28-7-20-14-23-3-4*26-8-12-0-25-7-2-29-15-21*20-14-9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*5-6-13-18-22-25-7-24-1-3-4-23-9*29-10-6-21*20-24-4-7-25-0-26-8-19-22*1-23*22-25-28-16-15-10-2-29*29-27-16-28-0-18-13-6-15*
15,16.014583820434883,422,0-19-17-28-7-20-14-23-3-4*26-8-12-0-25-7-2-29-15-21*20-14-9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*5-6-13-18-22-25-7-24-1-3-4-23-9*10-6-21*20-24-4-7-25-0-26-8-19-22*1-23*22-25-28-16-15-10-2-29*29-27-16-28-0-18-13-6-15*
4,16.021510404489128,420,0-19-12-17-28-7-2-29-15*26-8-12-0-25-7-20*9-1-3-11-17-19-12-0-13-6-15-10-21*24-4-1-3-14-20-7-10-21-5*29-10-21-5-15-27-7-25-11-14-24-23*15-5-6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-17-22-25-7-24-1-3-4-14-23-9*10-29-2-6-21*20-4-7-25-0-26-8*1-23-20*19-22-25-28-16-10-15*2-27-16-28-0-18-13-6-5*
16,16.027151040448913,417,0-19-17-28-7-20-14-23-3-4*8-12-0-25-7-2-29-15-21*20-14-9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*5-6-13-18-22-25-7-24-1-3-4-23-9*10-6-21*20-24-4-7-25-0-26-8-19-22*1-23*22-25-28-16-15-10-2-29*29-27-16-28-0-18-13-6-15*
17,16.042056347907412,412,0-19-17-28-7-20-14-23-3-4*8-12-0-25-7-2-29-15-21*20-14-9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*6-13-18-22-25-7-24-1-3-4-23-9*10-6-21*20-24-4-7-25-0-26-8-19-22*1-23*22-25-28-16-15-10-2-29*29-27-16-28-0-18-13-6-15*
18,16.074877250409166,408,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*20-14-9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*6-13-18-22-25-7-24-1-3-4-23-9*10-6-21*20-24-4-7-25-0-26-8-19-22*1-23*22-25-28-16-15-10-2-29*29-27-16-28-0-18-13-6-15*
3,16.086275426700958,407,19-12-17-28-7-2-29-15*26-8-12-0-25-7-20*9-1-3-11-17-19-12-0-13-6-15-10-21*4-1-3-14-20-7-10-21-5*29-10-21-5-15-27-7-25-11-14-24-23*15-5-6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-17-22-25-7-24-1-3-4-14-23-9*2-6-21*20-4-7-25-0-26-8*1-23-20*19-22-25-28-16-10-15*2-27-16-28-0-18-13-6-5*
19,16.08916880991349,405,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*20-14-9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*6-13-18-22-25-7-24-1-3-4-23-9*10-6-21*24-4-7-25-0-26-8-19-22*1-23*22-25-28-16-15-10-2-29*29-27-16-28-0-18-13-6-15*
2,16.09995323825111,402,19-12-17-28-7-2-29-15*26-8-12-0-25-7-20*9-1-3-11-17-19-12-0-13-6-15-10-21*4-1-3-14-20-7-10-21-5*29-10-21-5-15-27-7-25-11-14-24*15-5-6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-17-22-25-7-24-1-3-4-14-23-9*2-6-21*20-4-7-25-0-26-8*1-23-20*19-22-25-28-16-10-15*2-27-16-28-0-18-13-6-5*
20,16.126607435118075,400,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*20-14-9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*6-13-18-22-25-7-24-1-3-4-23-9*6-21*24-4-7-25-0-26-8-19-22*1-23*22-25-28-16-15-10-2-29*29-27-16-28-0-18-13-6-15*
21,16.13479074117372,399,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*14-9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*6-13-18-22-25-7-24-1-3-4-23-9*6-21*24-4-7-25-0-26-8-19-22*1-23*22-0-25-28-16-15-10-2-29*29-27-16-28-0-18-13-6-15*
22,16.141629646948797,394,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*6-13-18-22-25-7-24-1-3-4-23-9*6-21*24-4-7-25-0-26-8-19-22*1-23*22-0-25-28-16-15-10-2-29*29-27-16-28-0-18-13-6-15*
23,16.160918868365677,392,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8-19*6-13-18-22-25-7-24-1-3-4-23-9*6-21*24-4-7-25-0-26-8-19-22*1-23*22-0-25-28-16-15-10-2*29-27-16-28-0-18-13-6-15*
24,16.165478138882396,387,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*6-13-18-22-25-7-24-1-3-4-23-9*6-21*24-4-7-25-0-26-8-19-22*1-23*22-0-25-28-16-15-10-2*29-27-16-28-0-18-13-6-15*
25,16.16769932195464,381,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-12-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*6-13-18-22-25-7-24-1-3-23-4*6-21*24-4-7-25-0-26-8-19-22*1-23*22-0-25-28-16-15-10-2*29-27-16-28-0-18-13-6-15*
1,16.176905541267242,378,19-12-17-28-7-2-29*26-8-12-0-25-7-20*9-1-3-11-17-19-12-0-13-6-15-10-21*1-3-14-20-7-10-21-5*29-10-21-5-15-27-7-25-11-14-24*15-5-6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-17-22-25-7-24-1-3-4-14-23*2-6-21*4-7-25-0-26*1-23-20*19-22-25-28-16-10-15*2-27-16-28-0-18-13-6-5*
26,16.188595978489595,377,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5-21*1-4-24-14-20-7-10-21*23-4-24-14-11-17-22-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*6-13-18-22-25-7-24-1-3-23-4*6-21*24-4-7-25-0-26-8-19-22*1-23*22-0-25-28-16-15-10-2*29-27-16-28-0-18-13-6-15*
0,16.192015431377133,375,19-12-17-28-7-2-29*26-8-12-0-25-7-20*9-1-3-11-17-19-12-0-13-6-15-10-21*1-3-14-20-7-10-21*29-10-21-5-15-27-7-25-11-14-24*15-5-6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-17-22-25-7-24-1-3-4-14-23*2-6-21*4-7-25-0-26*1-23-20*19-22-25-28-16-10-15*2-27-16-28-0-18-13-6-5*
27,16.192220014028525,369,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5*1-4-24-14-20-7-10-21*23-4-24-14-11-17-22-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-22-25-7-24-1-3-23-4*6-21*24-4-7-25-0-26-8-19-22*1-23*22-0-25-28-16-15-10-2*29-27-16-28-0-18-13-6-15*
28,16.21565934065934,367,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5*1-4-24-14-20-7-10-21*23-4-24-14-11-17-22-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-22-25-7-24-1-3-23-4*6-21*24-4-7-25-0-26-8-19-22*1-23*0-25-28-16-15-10-2*29-27-16-28-0-18-13-6-15*
29,16.2179389759177,361,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5*1-4-24-14-20-7-10-21*4-24-14-11-17-22-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-22-25-7-24-1-3-23-4*6-21*24-4-7-25-0-26-8-19-22*1-23*0-25-28-16-15-10-2*29-27-16-28-0-18-13-6-15*
30,16.224076455459436,356,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5*1-4-24-14-20-7-10-21*4-24-14-11-17-22-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-22-25-7-24-1-3-23-4*6-21*24-4-7-25-0-26-8-19-22*1-23*25-28-16-15-10-2*29-27-16-28-0-18-13-6-15*
31,16.288140051437924,354,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5*1-4-24-14-20-7-10-21*4-24-14-11-17-22-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-22-25-7-24-1-3-23-4*6-21*24-4-7-25-0-26-8-19-22*1-23*28-16-15-10-2*29-27-16-28-0-18-13-6-15*
32,16.305091185410333,348,0-19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5*4-24-14-20-7-10-21*4-24-14-11-17-22-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-22-25-7-24-1-3-23-4*6-21*24-4-7-25-0-26-8-19-22*1-23*28-16-15-10-2*29-27-16-28-0-18-13-6-15*
33,16.32376665887304,344,19-17-28-7-20-14-23-3-4*12-0-25-7-2-29-15-21*9-1-3-11-25-7-27-15-5*4-24-14-20-7-10-21*4-24-14-11-17-22-0-13-6-5-21*6-16-7-14-23-9-3-11-17-22-18-12-8*13-18-22-25-7-24-1-3-23-4*6-21*24-4-7-25-0-26-8-19-22*1-23*28-16-15-10-2*29-27-16-28-0-18-13-6-15*
88,16.376753565583353,311,23-14-11-17-22-18-0-13-6-21-5*16-28-0-25-7-20-23-1-3-11*8-26-0-28-7-4-24*7-2*14-24-20*23-9-1-3-24-7-16-6-5-21-10-29*26-8-19-17-11-3-9-14-20-7-27-10-15-6-2*19-17-28-16-10-15-5*17-12*4-20*2-15*6-13-0-12-19-22-25-7-27-29-2-16*
87,16.382481879822304,308,23-14-11-17-22-18-0-13-6-21-5*16-28-0-25-7-20-23-1-3-11*8-26-0-28-7-4-24*7-2*14-24-20*9-1-3-24-7-16-6-5-21-10-29*26-8-19-17-11-3-9-14-20-7-27-10-15-6-2*19-17-28-16-10-15-5*17-12*4-20*2-15*6-13-0-12-19-22-25-7-27-29-2-16*
89,16.399491465980827,305,23-14-11-17-22-18-0-13-6-21-5*16-28-0-25-7-20-23-1-3-11*8-26-0-28-7-4-24*7-2*14-24-20*23-9-1-3-24-7-16-6-5-21-10-29*26-8-19-17-11-3-9-14-20-7-27-10-15-6-2*19-17-28-16-10-15*17-12*4-20*2-15*6-13-0-12-19-22-25-7-27-29-2-16*
90,16.437836100070143,300,23-14-11-17-22-18-0-13-6-21-5*16-28-0-25-7-20-23-1-3-11*8-26-0-28-7-4-24*7-2*14-24-20*23-9-1-3-24-7-16-6-5-21-10-29*8-19-17-11-3-9-14-20-7-27-10-15-6-2*19-17-28-16-10-15*17-12*4-20*2-15*6-13-0-12-19-22-25-7-27-29-2-16*
94,16.442453822772972,281,9-23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21-5*8-26-0-28-7-4*7-2*14-24*23-9-1-3-24-7-16-6-5-21-10-29-2*26-8-19-17-11-3-9-1-14-20-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2-16*
91,16.444528875379937,280,23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21-5*8-26-0-28-7-4*7-2*14-24*23-9-1-3-24-7-16-6-5-21-10-29-2*26-8-19-17-11-3-9-14-20-7-27-10-15-6*0-19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2-16*
93,16.452566050970308,279,9-23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21-5*8-26-0-28-7-4*7-2*14-24*23-9-1-3-24-7-16-6-5-21-10-29-2*26-8-19-17-11-3-9-14-20-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2-16*
92,16.46843581949965,276,23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21-5*8-26-0-28-7-4*7-2*14-24*23-9-1-3-24-7-16-6-5-21-10-29-2*26-8-19-17-11-3-9-14-20-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2-16*
95,16.50242576572364,274,9-23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21-5*8-26-0-28-7-4*7-2*14-24*23-9-1-3-24-7-16-6-5-21-10-29-2*26-8-19-17-11-3-9-1-14-20-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
96,16.515139116202946,271,9-23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21-5*8-26-0-28-7-4*7-2*14-24*9-1-3-24-7-16-6-5-21-10-29-2*26-8-19-17-11-3-9-1-14-20-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
97,16.565758709375732,266,9-23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21-5*26-0-28-7-4*7-2*14-24*9-1-3-24-7-16-6-5-21-10-29-2*26-8-19-17-11-3-9-1-14-20-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
98,16.622398877718027,263,9-23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*7-2*14-24*9-1-3-24-7-16-6-5-21-10-29-2*26-8-19-17-11-3-9-1-14-20-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
99,16.630114566284778,262,9-23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*7-2*14-24*9-1-3-24-7-16-6-5-21-10-29-2*26-8-19-17-11-3-9-1-14-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
86,16.663403086275427,260,23-14-11-17-22-18-0-13-6-21-5*28-25-7-20-23-1-3*8-26-0-28-7-4-24*7-2*14-24*9-1-3-24-7-16-6-5-21-10-29*26-8-19-17-11-3-9-14-20-7-27-10-15-6*19-17-28-16-10-15-5*17-12*4-24-20*2-15*0-12-19-22-25-7-27-29-2*
100,16.678045358896423,259,9-1-23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*7-2*14-24*9-1-3-24-7-16-6-5-21-10-2*26-8-19-17-11-3-9-14-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
101,16.690787935468787,257,9-23-20-7-25-28-16-27*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*7-2*14-24*9-1-3-24-7-16-6-5-21-10-2*26-8-19-17-11-3-9-14-7-27-10-15-6*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
85,16.74886018237082,256,23-14-11-17-22-18-0-13-6-21-5*28-25-7-20-23-1*8-26-0-28-7-4-24*7-2*24-14-20*9-1-3-24-7-16-6-5-21-10-29*8-19-17-11-3-9-14-20-7-27-10-15-6*19-17-28-16-10-15*17-12*4-24*2-15*0-12-19-22-25-7-27-29-2-21*
102,16.761193593640403,255,9-14-7-27-10-15-6*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*7-28-16-27*14-24*9-1-3-24-7-16-6-5-21-10-2*26-8-19-17-11-3-9-23-20-7-2*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
103,16.78185644143091,249,9-14-7-27-10-15-6*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*7-16-27*14-24*9-1-3-24-7-16-6-5-21-10-2*26-8-19-17-11-3-9-23-20-7-2*19-17-28-16-10-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
84,16.802402384849195,248,23-14-11-17-22-18-0-13-6-21-5*28-25-7-20-23-1*8-26-0-28-7-4-24*7-2*24-14-20*9-1-3-24-7-16-6-5-21-10-29*8-19-17-11-3-9-14-20-7-27-10-15-6*19-17-28-16-10-15*17-12*4-24*2-15*0-12-19-22-25-7-27-29-2*
104,16.85158989946224,243,9-14-7-27-10-15-6*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*16-27*14-24*9-1-3-24-7-16-6-5-21-10-2*26-8-19-17-11-3-9-23-20-7-2*19-17-28-16-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
83,16.961158522328734,242,23-14-11-17-22-18-0-13-6-21-5*28-25-7-20-23*26-0-28-7-4-24*7-2*24-20*1-3-24-7-16-6-5-21-10-29*8-19-17-11-3-9-14-7-27-10-15-6*19-17-28-16-10-15*17-12*4-20-14-24*2-15*0-12-19-22-25-7-27-29-2*
108,16.961275426700958,241,14-7-27-10-15*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*16-27*14-24*9-1-3-24-7-16-6-5-21-10-2*26-8-19-17-11-3-9-23-20-7-2*19-17-28-16-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2-21*
105,16.963321253214872,238,9-14-7-27-10-15*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*16-27*14-24*9-1-3-24-7-16-6-5-21-10-2*26-8-19-17-11-3-9-23-20-7-2*19-17-28-16-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
106,17.035071311667057,233,14-7-27-10-15*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*16-27*14-24*9-1-3-24-7-16-6-5-21-10-2*26-8-19-17-11-3-9-23-20-7-2*19-17-28-16-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
82,17.102408230067805,232,23-14-11-17-22-18-0-13-6-21-5*28-25-7-20-23*26-0-28-7-4-24*7-2*24-20*1-3-24-7-16-6-5-21-10-29*8-19-17-11-3-9-14-7-27-10-15-6*17-28-16-10-15*17-12*20-14*2-15*0-12-19-22-25-7-27-29-2*
107,17.164922843114333,231,14-7-27-10*4-24-1-23-14-11-17-22-18-0-13-6-21*26-0-28-7-4*16-27*14-24*9-1-3-24-7-16-6-5-21-10-2*26-8-19-17-11-3-9-23-20-7-2*19-17-28-16-15*17-12*24-20*2-15*0-12-19-22-25-7-27-29-2*
80,17.181698620528408,230,23-14-11-17-22-18-0-13-6-5-21*28-25-7-20-23*26-0-28-7-4-24*7-2*24-20*9-1-3-24-7-16-6-5-21-10-29*8-19-17-11-3-9-14-7-27-10-15*17-28-16-10-15-6*17-12*20-14*2-15*12-19-22-25-7-27-29-2*
81,17.20709609539397,228,23-14-11-17-22-18-0-13-6-21-5*28-25-7-20-23*26-0-28-7-4-24*7-2*24-20*1-3-24-7-16-6-5-21-10-29*8-19-17-11-3-9-14-7-27-10-15-6*17-28-16-10-15*17-12*20-14*2-15*12-19-22-25-7-27-29-2*
79,17.24473930324994,227,9-1-14-11-17-22-18-0-13-6-5-21-10-29-2*12-19-17-28-16-10-2*0-12*24-7-2-29-27*24-4*7-28-25*7-16-6*21-5-15-10-27-7-14-23-9-1*1-3-24-20-7-25-22-19-12-8*9-3*16-27*11-3-23-24-4-7-28-0-26*
78,17.24929857376666,224,9-1-14-11-17-22-18-0-13-6-5-21-10-29-2*12-19-17-28-16-10-2*0-12*24-7-2-29-27*24-4*7-28-25*7-16-6*5-15-10-27-7-14-23-9-1*1-3-24-20-7-25-22-19-12-8*9-3*16-27*11-3-23-24-4-7-28-0-26*
